x,y
['x' => 340.021,'y' => 223.377 ]
['x' => 339.973,'y' => 223.362 ]
['x' => 339.943,'y' => 223.333 ]
['x' => 339.871,'y' => 223.296 ]
['x' => 339.809,'y' => 223.286 ]
['x' => 339.767,'y' => 223.288 ]
['x' => 339.735,'y' => 223.312 ]
['x' => 339.733,'y' => 223.346 ]
['x' => 339.668,'y' => 223.392 ]
['x' => 339.635,'y' => 223.404 ]
['x' => 339.667,'y' => 223.449 ]
['x' => 339.705,'y' => 223.484 ]
['x' => 339.741,'y' => 223.535 ]
['x' => 339.747,'y' => 223.570 ]
['x' => 339.648,'y' => 223.647 ]
['x' => 339.667,'y' => 223.707 ]
['x' => 339.766,'y' => 223.723 ]
['x' => 339.868,'y' => 223.707 ]
['x' => 339.819,'y' => 223.750 ]
['x' => 339.819,'y' => 223.750 ]
['x' => 339.819,'y' => 223.750 ]
['x' => 339.984,'y' => 223.664 ]
['x' => 340.058,'y' => 223.673 ]
['x' => 340.055,'y' => 223.726 ]
['x' => 339.984,'y' => 223.818 ]
['x' => 339.984,'y' => 223.818 ]
['x' => 339.984,'y' => 223.818 ]
['x' => 339.962,'y' => 223.882 ]
['x' => 339.936,'y' => 223.908 ]
['x' => 339.923,'y' => 223.946 ]
['x' => 339.898,'y' => 223.997 ]
['x' => 339.885,'y' => 224.048 ]
['x' => 339.898,'y' => 224.125 ]
['x' => 339.935,'y' => 224.192 ]
['x' => 339.920,'y' => 224.258 ]
['x' => 339.763,'y' => 224.349 ]
['x' => 339.762,'y' => 224.464 ]
['x' => 339.884,'y' => 224.498 ]
['x' => 340.012,'y' => 224.511 ]
['x' => 340.191,'y' => 224.396 ]
['x' => 340.242,'y' => 224.511 ]
['x' => 340.318,'y' => 224.524 ]
['x' => 340.369,'y' => 224.613 ]
['x' => 340.357,'y' => 224.690 ]
['x' => 340.318,'y' => 224.728 ]
['x' => 340.318,'y' => 224.805 ]
['x' => 340.344,'y' => 224.843 ]
['x' => 340.446,'y' => 224.856 ]
['x' => 340.566,'y' => 224.821 ]
['x' => 340.630,'y' => 224.834 ]
['x' => 340.847,'y' => 224.810 ]
['x' => 340.844,'y' => 224.878 ]
['x' => 340.917,'y' => 224.865 ]
['x' => 340.973,'y' => 224.883 ]
['x' => 341.028,'y' => 224.834 ]
['x' => 341.142,'y' => 224.778 ]
['x' => 341.342,'y' => 224.692 ]
['x' => 341.477,'y' => 224.655 ]
['x' => 341.502,'y' => 224.671 ]
['x' => 341.505,'y' => 224.717 ]
['x' => 341.518,'y' => 224.760 ]
['x' => 341.573,'y' => 224.806 ]
['x' => 341.604,'y' => 224.840 ]
['x' => 341.616,'y' => 224.880 ]
['x' => 341.610,'y' => 224.939 ]
['x' => 341.444,'y' => 225.089 ]
['x' => 341.265,'y' => 225.256 ]
['x' => 341.033,'y' => 225.374 ]
['x' => 341.000,'y' => 225.391 ]
['x' => 340.779,'y' => 225.443 ]
['x' => 340.708,'y' => 225.419 ]
['x' => 340.638,'y' => 225.411 ]
['x' => 340.690,'y' => 225.475 ]
['x' => 340.771,'y' => 225.498 ]
['x' => 340.815,'y' => 225.549 ]
['x' => 340.886,'y' => 225.545 ]
['x' => 340.985,'y' => 225.641 ]
['x' => 341.059,'y' => 225.708 ]
['x' => 341.046,'y' => 225.772 ]
['x' => 341.046,'y' => 225.823 ]
['x' => 341.008,'y' => 225.848 ]
['x' => 340.962,'y' => 225.944 ]
['x' => 341.039,'y' => 225.970 ]
['x' => 341.067,'y' => 226.016 ]
['x' => 341.113,'y' => 226.016 ]
['x' => 341.159,'y' => 226.016 ]
['x' => 341.205,'y' => 226.016 ]
['x' => 341.251,'y' => 226.016 ]
['x' => 341.297,'y' => 226.016 ]
['x' => 341.343,'y' => 226.016 ]
['x' => 341.388,'y' => 226.016 ]
['x' => 341.434,'y' => 226.016 ]
['x' => 341.526,'y' => 226.016 ]
['x' => 341.582,'y' => 226.000 ]
['x' => 341.694,'y' => 225.928 ]
['x' => 341.740,'y' => 225.928 ]
['x' => 341.744,'y' => 225.897 ]
['x' => 341.842,'y' => 225.828 ]
['x' => 341.895,'y' => 225.794 ]
['x' => 341.941,'y' => 225.794 ]
['x' => 341.973,'y' => 225.768 ]
['x' => 342.098,'y' => 225.729 ]
['x' => 342.188,'y' => 225.697 ]
['x' => 342.255,'y' => 225.690 ]
['x' => 342.308,'y' => 225.701 ]
['x' => 342.256,'y' => 225.892 ]
['x' => 342.281,'y' => 225.914 ]
['x' => 342.262,'y' => 225.980 ]
['x' => 342.204,'y' => 226.045 ]
['x' => 342.226,'y' => 226.085 ]
['x' => 342.304,'y' => 226.110 ]
['x' => 342.428,'y' => 226.054 ]
['x' => 342.481,'y' => 226.017 ]
['x' => 342.530,'y' => 225.968 ]
['x' => 342.557,'y' => 225.887 ]
['x' => 342.583,'y' => 225.832 ]
['x' => 342.629,'y' => 225.740 ]
['x' => 342.658,'y' => 225.688 ]
['x' => 342.697,'y' => 225.642 ]
['x' => 342.697,'y' => 225.596 ]
['x' => 342.717,'y' => 225.552 ]
['x' => 342.714,'y' => 225.506 ]
['x' => 342.721,'y' => 225.464 ]
['x' => 342.721,'y' => 225.418 ]
['x' => 342.721,'y' => 225.373 ]
['x' => 342.721,'y' => 225.327 ]
['x' => 342.721,'y' => 225.281 ]
['x' => 342.723,'y' => 225.220 ]
['x' => 342.713,'y' => 225.138 ]
['x' => 342.713,'y' => 225.092 ]
['x' => 342.713,'y' => 225.046 ]
['x' => 342.713,'y' => 225.000 ]
['x' => 342.713,'y' => 224.954 ]
['x' => 342.713,'y' => 224.908 ]
['x' => 342.717,'y' => 224.869 ]
['x' => 342.726,'y' => 224.812 ]
['x' => 342.726,'y' => 224.767 ]
['x' => 342.742,'y' => 224.702 ]
['x' => 342.767,'y' => 224.647 ]
['x' => 342.767,'y' => 224.601 ]
['x' => 342.767,'y' => 224.555 ]
['x' => 342.786,'y' => 224.461 ]
['x' => 342.798,'y' => 224.430 ]
['x' => 342.825,'y' => 224.391 ]
['x' => 342.834,'y' => 224.355 ]
['x' => 342.879,'y' => 224.297 ]
['x' => 342.881,'y' => 224.262 ]
['x' => 342.898,'y' => 224.219 ]
['x' => 342.907,'y' => 224.157 ]
['x' => 342.925,'y' => 224.114 ]
['x' => 342.921,'y' => 224.029 ]
['x' => 342.959,'y' => 223.957 ]
['x' => 343.009,'y' => 223.903 ]
['x' => 343.036,'y' => 223.846 ]
['x' => 343.123,'y' => 223.739 ]
['x' => 343.187,'y' => 223.696 ]
['x' => 343.225,'y' => 223.664 ]
['x' => 343.271,'y' => 223.619 ]
['x' => 343.318,'y' => 223.600 ]
['x' => 343.398,'y' => 223.559 ]
['x' => 343.456,'y' => 223.535 ]
['x' => 343.686,'y' => 223.489 ]
['x' => 343.758,'y' => 223.451 ]
['x' => 343.831,'y' => 223.462 ]
['x' => 343.912,'y' => 223.498 ]
['x' => 344.024,'y' => 223.557 ]
['x' => 344.050,'y' => 223.636 ]
['x' => 344.050,'y' => 223.681 ]
['x' => 344.102,'y' => 223.887 ]
['x' => 344.102,'y' => 223.933 ]
['x' => 344.088,'y' => 224.001 ]
['x' => 344.088,'y' => 224.047 ]
['x' => 344.088,'y' => 224.093 ]
['x' => 344.088,'y' => 224.139 ]
['x' => 344.082,'y' => 224.216 ]
['x' => 344.013,'y' => 224.305 ]
['x' => 343.962,'y' => 224.362 ]
['x' => 343.962,'y' => 224.408 ]
['x' => 343.962,'y' => 224.454 ]
['x' => 343.962,'y' => 224.499 ]
['x' => 343.916,'y' => 224.545 ]
['x' => 343.846,'y' => 224.662 ]
['x' => 343.870,'y' => 224.775 ]
['x' => 343.870,'y' => 224.821 ]
['x' => 343.916,'y' => 224.959 ]
['x' => 343.916,'y' => 225.005 ]
['x' => 343.971,'y' => 225.024 ]
['x' => 344.008,'y' => 225.103 ]
['x' => 344.002,'y' => 225.196 ]
['x' => 343.980,'y' => 225.242 ]
['x' => 343.945,'y' => 225.303 ]
['x' => 343.945,'y' => 225.348 ]
['x' => 343.918,'y' => 225.403 ]
['x' => 343.881,'y' => 225.461 ]
['x' => 343.878,'y' => 225.564 ]
['x' => 343.832,'y' => 225.609 ]
['x' => 343.799,'y' => 225.695 ]
['x' => 343.740,'y' => 225.793 ]
['x' => 343.711,'y' => 225.842 ]
['x' => 343.694,'y' => 225.885 ]
['x' => 343.670,'y' => 225.932 ]
['x' => 343.648,'y' => 225.977 ]
['x' => 343.602,'y' => 226.023 ]
['x' => 343.569,'y' => 226.073 ]
['x' => 343.556,'y' => 226.115 ]
['x' => 343.510,'y' => 226.161 ]
['x' => 343.488,'y' => 226.207 ]
['x' => 343.483,'y' => 226.258 ]
['x' => 343.407,'y' => 226.339 ]
['x' => 343.343,'y' => 226.375 ]
['x' => 343.304,'y' => 226.423 ]
['x' => 343.295,'y' => 226.461 ]
['x' => 343.249,'y' => 226.507 ]
['x' => 343.203,'y' => 226.532 ]
['x' => 343.165,'y' => 226.563 ]
['x' => 343.111,'y' => 226.598 ]
['x' => 343.076,'y' => 226.630 ]
['x' => 343.008,'y' => 226.676 ]
['x' => 342.951,'y' => 226.739 ]
['x' => 342.893,'y' => 226.772 ]
['x' => 342.785,'y' => 226.863 ]
['x' => 342.703,'y' => 226.921 ]
['x' => 342.660,'y' => 226.943 ]
['x' => 342.587,'y' => 226.998 ]
['x' => 342.547,'y' => 227.022 ]
['x' => 342.446,'y' => 227.060 ]
['x' => 342.360,'y' => 227.093 ]
['x' => 342.262,'y' => 227.114 ]
['x' => 342.222,'y' => 227.129 ]
['x' => 342.168,'y' => 227.145 ]
['x' => 342.063,'y' => 227.156 ]
['x' => 341.992,'y' => 227.180 ]
['x' => 341.789,'y' => 227.242 ]
['x' => 341.508,'y' => 227.277 ]
['x' => 341.677,'y' => 227.361 ]
['x' => 341.690,'y' => 227.412 ]
['x' => 341.741,'y' => 227.451 ]
['x' => 341.757,'y' => 227.517 ]
['x' => 341.779,'y' => 227.604 ]
['x' => 341.782,'y' => 227.636 ]
['x' => 341.897,'y' => 227.725 ]
['x' => 341.923,'y' => 227.798 ]
['x' => 342.098,'y' => 227.808 ]
['x' => 342.051,'y' => 227.884 ]
['x' => 342.089,'y' => 227.941 ]
['x' => 342.159,'y' => 227.983 ]
['x' => 342.353,'y' => 227.983 ]
['x' => 342.395,'y' => 227.992 ]
['x' => 342.461,'y' => 227.949 ]
['x' => 342.595,'y' => 227.785 ]
['x' => 342.609,'y' => 227.673 ]
['x' => 342.641,'y' => 227.640 ]
['x' => 342.691,'y' => 227.616 ]
['x' => 342.778,'y' => 227.583 ]
['x' => 342.852,'y' => 227.570 ]
['x' => 342.942,'y' => 227.555 ]
['x' => 343.119,'y' => 227.473 ]
['x' => 343.222,'y' => 227.450 ]
['x' => 343.293,'y' => 227.471 ]
['x' => 343.353,'y' => 227.599 ]
['x' => 343.394,'y' => 227.762 ]
['x' => 343.410,'y' => 227.875 ]
['x' => 343.360,'y' => 227.974 ]
['x' => 343.220,'y' => 228.105 ]
['x' => 343.116,'y' => 228.188 ]
['x' => 343.079,'y' => 228.268 ]
['x' => 343.001,'y' => 228.321 ]
['x' => 342.946,'y' => 228.343 ]
['x' => 342.928,'y' => 228.421 ]
['x' => 342.915,'y' => 228.459 ]
['x' => 342.915,'y' => 228.548 ]
['x' => 342.979,'y' => 228.561 ]
['x' => 343.017,'y' => 228.497 ]
['x' => 343.068,'y' => 228.497 ]
['x' => 343.056,'y' => 228.535 ]
['x' => 343.043,'y' => 228.599 ]
['x' => 343.056,'y' => 228.660 ]
['x' => 343.053,'y' => 228.712 ]
['x' => 343.053,'y' => 228.750 ]
['x' => 342.941,'y' => 228.816 ]
['x' => 342.807,'y' => 228.810 ]
['x' => 342.775,'y' => 228.875 ]
['x' => 342.775,'y' => 229.033 ]
['x' => 342.826,'y' => 229.046 ]
['x' => 342.838,'y' => 229.123 ]
['x' => 342.915,'y' => 229.199 ]
['x' => 342.864,'y' => 229.250 ]
['x' => 342.749,'y' => 229.327 ]
['x' => 342.638,'y' => 229.397 ]
['x' => 342.613,'y' => 229.435 ]
['x' => 342.600,'y' => 229.537 ]
['x' => 342.612,'y' => 229.579 ]
['x' => 342.657,'y' => 229.712 ]
['x' => 342.683,'y' => 229.767 ]
['x' => 342.699,'y' => 229.824 ]
['x' => 342.621,'y' => 229.850 ]
['x' => 342.592,'y' => 229.876 ]
['x' => 342.596,'y' => 229.927 ]
['x' => 342.370,'y' => 229.989 ]
['x' => 342.274,'y' => 230.005 ]
['x' => 342.226,'y' => 230.029 ]
['x' => 342.124,'y' => 230.003 ]
['x' => 342.085,'y' => 230.016 ]
['x' => 342.047,'y' => 230.054 ]
['x' => 342.034,'y' => 230.093 ]
['x' => 341.996,'y' => 230.118 ]
['x' => 341.856,'y' => 230.156 ]
['x' => 341.795,'y' => 230.246 ]
['x' => 341.818,'y' => 230.348 ]
['x' => 341.766,'y' => 230.373 ]
['x' => 341.754,'y' => 230.425 ]
['x' => 341.715,'y' => 230.463 ]
['x' => 341.690,'y' => 230.501 ]
['x' => 341.690,'y' => 230.565 ]
['x' => 341.651,'y' => 230.616 ]
['x' => 341.639,'y' => 230.731 ]
['x' => 341.639,'y' => 230.769 ]
['x' => 341.588,'y' => 230.820 ]
['x' => 341.476,'y' => 230.852 ]
['x' => 341.413,'y' => 230.916 ]
['x' => 341.400,'y' => 230.954 ]
['x' => 341.413,'y' => 231.054 ]
['x' => 341.515,'y' => 231.095 ]
['x' => 341.531,'y' => 231.143 ]
['x' => 341.362,'y' => 231.261 ]
['x' => 341.362,'y' => 231.325 ]
['x' => 341.400,'y' => 231.376 ]
['x' => 341.387,'y' => 231.452 ]
['x' => 341.268,'y' => 231.497 ]
['x' => 341.179,'y' => 231.586 ]
['x' => 341.179,'y' => 231.637 ]
['x' => 340.822,'y' => 231.867 ]
['x' => 340.861,'y' => 231.927 ]
['x' => 340.835,'y' => 231.976 ]
['x' => 340.809,'y' => 232.020 ]
['x' => 340.758,'y' => 232.071 ]
['x' => 340.771,'y' => 232.122 ]
['x' => 340.698,'y' => 232.212 ]
['x' => 340.682,'y' => 232.266 ]
['x' => 340.669,'y' => 232.305 ]
['x' => 340.592,'y' => 232.314 ]
['x' => 340.512,'y' => 232.279 ]
['x' => 340.464,'y' => 232.326 ]
['x' => 340.347,'y' => 232.304 ]
['x' => 340.325,'y' => 232.345 ]
['x' => 340.312,'y' => 232.381 ]
['x' => 340.247,'y' => 232.377 ]
['x' => 340.235,'y' => 232.416 ]
['x' => 340.196,'y' => 232.416 ]
['x' => 340.184,'y' => 232.352 ]
['x' => 339.903,'y' => 232.492 ]
['x' => 339.890,'y' => 232.556 ]
['x' => 339.903,'y' => 232.607 ]
['x' => 339.903,'y' => 232.837 ]
['x' => 339.877,'y' => 232.875 ]
['x' => 339.864,'y' => 232.926 ]
['x' => 339.839,'y' => 233.016 ]
['x' => 339.839,'y' => 233.080 ]
['x' => 339.801,'y' => 233.131 ]
['x' => 339.798,'y' => 233.243 ]
['x' => 339.797,'y' => 233.372 ]
['x' => 339.771,'y' => 233.397 ]
['x' => 339.746,'y' => 233.436 ]
['x' => 339.720,'y' => 233.474 ]
['x' => 339.707,'y' => 233.512 ]
['x' => 339.694,'y' => 233.551 ]
['x' => 339.682,'y' => 233.602 ]
['x' => 339.707,'y' => 233.793 ]
['x' => 339.669,'y' => 233.844 ]
['x' => 339.656,'y' => 233.946 ]
['x' => 339.643,'y' => 233.985 ]
['x' => 339.621,'y' => 234.048 ]
['x' => 339.656,'y' => 234.125 ]
['x' => 339.707,'y' => 234.163 ]
['x' => 339.771,'y' => 234.125 ]
['x' => 339.784,'y' => 234.074 ]
['x' => 339.809,'y' => 234.048 ]
['x' => 339.822,'y' => 233.997 ]
['x' => 339.886,'y' => 233.946 ]
['x' => 339.912,'y' => 233.882 ]
['x' => 339.950,'y' => 233.857 ]
['x' => 339.950,'y' => 233.768 ]
['x' => 339.975,'y' => 233.742 ]
['x' => 339.975,'y' => 233.704 ]
['x' => 340.019,'y' => 233.669 ]
['x' => 340.068,'y' => 233.616 ]
['x' => 340.107,'y' => 233.590 ]
['x' => 340.186,'y' => 233.522 ]
['x' => 340.235,'y' => 233.437 ]
['x' => 340.279,'y' => 233.375 ]
['x' => 340.375,'y' => 233.329 ]
['x' => 340.447,'y' => 233.301 ]
['x' => 340.507,'y' => 233.319 ]
['x' => 340.550,'y' => 233.200 ]
['x' => 340.590,'y' => 233.145 ]
['x' => 340.642,'y' => 233.120 ]
['x' => 340.721,'y' => 233.112 ]
['x' => 340.790,'y' => 233.135 ]
['x' => 340.858,'y' => 233.175 ]
['x' => 340.901,'y' => 233.263 ]
['x' => 340.982,'y' => 233.365 ]
['x' => 341.025,'y' => 233.441 ]
['x' => 341.030,'y' => 233.477 ]
['x' => 341.030,'y' => 233.477 ]
['x' => 341.065,'y' => 233.476 ]
['x' => 341.141,'y' => 233.526 ]
['x' => 341.192,'y' => 233.547 ]
['x' => 341.286,'y' => 233.576 ]
['x' => 341.358,'y' => 233.633 ]
['x' => 341.451,'y' => 233.640 ]
['x' => 341.476,'y' => 233.679 ]
['x' => 341.463,'y' => 233.755 ]
['x' => 341.476,'y' => 233.806 ]
['x' => 341.438,'y' => 233.832 ]
['x' => 341.425,'y' => 233.870 ]
['x' => 341.591,'y' => 233.908 ]
['x' => 341.693,'y' => 233.870 ]
['x' => 341.680,'y' => 233.819 ]
['x' => 341.719,'y' => 233.781 ]
['x' => 341.783,'y' => 233.806 ]
['x' => 341.808,'y' => 233.781 ]
['x' => 341.834,'y' => 233.832 ]
['x' => 341.961,'y' => 233.819 ]
['x' => 341.974,'y' => 233.896 ]
['x' => 341.949,'y' => 233.934 ]
['x' => 342.000,'y' => 233.998 ]
['x' => 342.127,'y' => 234.011 ]
['x' => 342.153,'y' => 233.985 ]
['x' => 342.166,'y' => 233.947 ]
['x' => 342.229,'y' => 233.947 ]
['x' => 342.332,'y' => 234.023 ]
['x' => 342.370,'y' => 234.023 ]
['x' => 342.472,'y' => 233.947 ]
['x' => 342.625,'y' => 233.985 ]
['x' => 342.612,'y' => 234.023 ]
['x' => 342.587,'y' => 234.062 ]
['x' => 342.574,'y' => 234.138 ]
['x' => 342.543,'y' => 234.215 ]
['x' => 342.598,'y' => 234.176 ]
['x' => 342.642,'y' => 234.152 ]
['x' => 342.692,'y' => 234.128 ]
['x' => 342.735,'y' => 234.062 ]
['x' => 342.790,'y' => 234.037 ]
['x' => 342.847,'y' => 234.030 ]
['x' => 342.905,'y' => 234.057 ]
['x' => 342.959,'y' => 234.075 ]
['x' => 343.000,'y' => 234.099 ]
['x' => 343.064,'y' => 234.114 ]
['x' => 343.111,'y' => 234.151 ]
['x' => 343.176,'y' => 234.199 ]
['x' => 343.205,'y' => 234.234 ]
['x' => 343.201,'y' => 234.285 ]
['x' => 343.205,'y' => 234.344 ]
['x' => 343.266,'y' => 234.367 ]
['x' => 343.310,'y' => 234.418 ]
['x' => 343.249,'y' => 234.530 ]
['x' => 343.235,'y' => 234.589 ]
['x' => 343.235,'y' => 234.635 ]
['x' => 343.211,'y' => 234.675 ]
['x' => 343.181,'y' => 234.701 ]
['x' => 343.151,'y' => 234.730 ]
['x' => 343.158,'y' => 234.969 ]
['x' => 343.241,'y' => 234.970 ]
['x' => 343.308,'y' => 234.935 ]
['x' => 343.349,'y' => 234.991 ]
['x' => 343.536,'y' => 234.987 ]
['x' => 343.668,'y' => 235.016 ]
['x' => 343.694,'y' => 235.058 ]
['x' => 343.694,'y' => 235.109 ]
['x' => 343.685,'y' => 235.192 ]
['x' => 343.630,'y' => 235.249 ]
['x' => 343.566,'y' => 235.326 ]
['x' => 343.553,'y' => 235.377 ]
['x' => 343.540,'y' => 235.415 ]
['x' => 343.540,'y' => 235.454 ]
['x' => 343.502,'y' => 235.505 ]
['x' => 343.502,'y' => 235.556 ]
['x' => 343.528,'y' => 235.581 ]
['x' => 343.553,'y' => 235.696 ]
['x' => 343.553,'y' => 235.760 ]
['x' => 343.540,'y' => 235.798 ]
['x' => 343.515,'y' => 235.824 ]
['x' => 343.502,'y' => 235.862 ]
['x' => 343.336,'y' => 235.875 ]
['x' => 343.311,'y' => 235.913 ]
['x' => 343.285,'y' => 235.939 ]
['x' => 343.260,'y' => 235.977 ]
['x' => 343.247,'y' => 236.028 ]
['x' => 343.221,'y' => 236.054 ]
['x' => 343.196,'y' => 236.079 ]
['x' => 343.183,'y' => 236.117 ]
['x' => 343.170,'y' => 236.168 ]
['x' => 343.183,'y' => 236.270 ]
['x' => 343.247,'y' => 236.309 ]
['x' => 343.247,'y' => 236.385 ]
['x' => 343.209,'y' => 236.411 ]
['x' => 343.221,'y' => 236.462 ]
['x' => 343.285,'y' => 236.500 ]
['x' => 343.336,'y' => 236.590 ]
['x' => 343.419,'y' => 236.595 ]
['x' => 343.502,'y' => 236.602 ]
['x' => 343.528,'y' => 236.641 ]
