x,y
['x' => 81.274,'y' => 510.295 ]
['x' => 81.370,'y' => 510.188 ]
['x' => 81.562,'y' => 509.969 ]
['x' => 81.604,'y' => 509.912 ]
['x' => 81.677,'y' => 509.896 ]
['x' => 81.727,'y' => 509.889 ]
['x' => 81.750,'y' => 509.866 ]
['x' => 81.762,'y' => 509.831 ]
['x' => 81.812,'y' => 509.774 ]
['x' => 81.808,'y' => 509.701 ]
['x' => 81.769,'y' => 509.655 ]
['x' => 81.654,'y' => 509.582 ]
['x' => 81.393,'y' => 509.517 ]
['x' => 81.132,'y' => 509.424 ]
['x' => 80.910,'y' => 509.336 ]
['x' => 80.810,'y' => 509.225 ]
['x' => 80.707,'y' => 509.022 ]
['x' => 80.630,'y' => 508.845 ]
['x' => 80.591,'y' => 508.791 ]
['x' => 80.553,'y' => 508.722 ]
['x' => 80.565,'y' => 508.515 ]
['x' => 80.645,'y' => 508.408 ]
['x' => 81.014,'y' => 507.863 ]
['x' => 81.071,'y' => 507.813 ]
['x' => 81.167,'y' => 507.667 ]
['x' => 81.178,'y' => 507.629 ]
['x' => 81.209,'y' => 507.556 ]
['x' => 81.232,'y' => 507.521 ]
['x' => 81.236,'y' => 507.468 ]
['x' => 81.198,'y' => 507.437 ]
['x' => 81.144,'y' => 507.406 ]
['x' => 81.083,'y' => 507.368 ]
['x' => 80.825,'y' => 506.934 ]
['x' => 80.791,'y' => 506.854 ]
['x' => 80.760,'y' => 506.819 ]
['x' => 80.745,'y' => 506.781 ]
['x' => 80.779,'y' => 506.531 ]
['x' => 80.849,'y' => 506.393 ]
['x' => 80.975,'y' => 506.182 ]
['x' => 81.178,'y' => 505.844 ]
['x' => 81.251,'y' => 505.783 ]
['x' => 81.355,'y' => 505.756 ]
['x' => 81.401,'y' => 505.722 ]
['x' => 81.390,'y' => 505.630 ]
['x' => 81.405,'y' => 505.603 ]
['x' => 81.432,'y' => 505.568 ]
['x' => 81.493,'y' => 505.549 ]
['x' => 81.528,'y' => 505.561 ]
['x' => 81.585,'y' => 505.564 ]
['x' => 81.658,'y' => 505.561 ]
['x' => 81.723,'y' => 505.564 ]
['x' => 81.789,'y' => 505.633 ]
['x' => 81.942,'y' => 505.706 ]
['x' => 81.969,'y' => 505.737 ]
['x' => 81.973,'y' => 505.699 ]
['x' => 81.969,'y' => 505.668 ]
['x' => 81.938,'y' => 505.576 ]
['x' => 81.854,'y' => 505.476 ]
['x' => 81.815,'y' => 505.426 ]
['x' => 81.804,'y' => 505.376 ]
['x' => 81.842,'y' => 505.292 ]
['x' => 81.927,'y' => 505.261 ]
['x' => 82.011,'y' => 505.257 ]
['x' => 82.073,'y' => 505.288 ]
['x' => 82.145,'y' => 505.303 ]
['x' => 82.203,'y' => 505.307 ]
['x' => 82.264,'y' => 505.292 ]
['x' => 82.303,'y' => 505.315 ]
['x' => 82.433,'y' => 505.399 ]
['x' => 82.564,'y' => 505.545 ]
['x' => 82.614,'y' => 505.568 ]
['x' => 82.702,'y' => 505.603 ]
['x' => 82.848,'y' => 505.683 ]
['x' => 82.886,'y' => 505.710 ]
['x' => 82.932,'y' => 505.783 ]
['x' => 82.936,'y' => 505.860 ]
['x' => 82.936,'y' => 505.975 ]
['x' => 83.047,'y' => 506.105 ]
['x' => 83.277,'y' => 506.370 ]
['x' => 83.320,'y' => 506.362 ]
['x' => 83.392,'y' => 506.397 ]
['x' => 83.538,'y' => 506.539 ]
['x' => 83.561,'y' => 506.570 ]
['x' => 83.669,'y' => 506.554 ]
['x' => 83.795,'y' => 506.650 ]
['x' => 83.968,'y' => 506.762 ]
['x' => 84.037,'y' => 506.861 ]
['x' => 84.102,'y' => 506.861 ]
['x' => 84.156,'y' => 506.896 ]
['x' => 84.294,'y' => 506.892 ]
['x' => 84.333,'y' => 506.923 ]
['x' => 84.482,'y' => 506.892 ]
['x' => 84.643,'y' => 506.946 ]
['x' => 84.828,'y' => 506.923 ]
['x' => 84.816,'y' => 506.857 ]
['x' => 84.816,'y' => 506.823 ]
['x' => 84.812,'y' => 506.773 ]
['x' => 84.770,'y' => 506.658 ]
['x' => 84.647,'y' => 506.608 ]
['x' => 84.448,'y' => 506.543 ]
['x' => 84.141,'y' => 506.351 ]
['x' => 83.995,'y' => 506.251 ]
['x' => 83.857,'y' => 506.128 ]
['x' => 83.845,'y' => 506.086 ]
['x' => 83.861,'y' => 506.025 ]
['x' => 83.884,'y' => 506.002 ]
['x' => 83.918,'y' => 505.975 ]
['x' => 83.991,'y' => 505.937 ]
['x' => 84.072,'y' => 505.937 ]
['x' => 84.202,'y' => 505.963 ]
['x' => 84.367,'y' => 506.036 ]
['x' => 84.440,'y' => 506.036 ]
['x' => 84.574,'y' => 505.998 ]
['x' => 84.693,'y' => 505.998 ]
['x' => 84.839,'y' => 506.048 ]
['x' => 84.897,'y' => 506.055 ]
['x' => 84.920,'y' => 506.032 ]
['x' => 84.923,'y' => 505.986 ]
['x' => 84.908,'y' => 505.944 ]
['x' => 84.789,'y' => 505.756 ]
['x' => 84.770,'y' => 505.695 ]
['x' => 84.797,'y' => 505.614 ]
['x' => 84.839,'y' => 505.518 ]
['x' => 84.920,'y' => 505.476 ]
['x' => 85.039,'y' => 505.557 ]
['x' => 85.119,'y' => 505.595 ]
['x' => 85.165,'y' => 505.633 ]
['x' => 85.323,'y' => 505.825 ]
['x' => 85.396,'y' => 505.841 ]
['x' => 85.396,'y' => 505.795 ]
['x' => 85.376,'y' => 505.764 ]
['x' => 85.392,'y' => 505.714 ]
['x' => 85.422,'y' => 505.687 ]
['x' => 85.418,'y' => 505.626 ]
['x' => 85.319,'y' => 505.457 ]
['x' => 85.284,'y' => 505.388 ]
['x' => 85.158,'y' => 505.246 ]
['x' => 85.123,'y' => 505.200 ]
['x' => 85.104,'y' => 505.154 ]
['x' => 85.127,'y' => 505.123 ]
['x' => 85.165,'y' => 505.066 ]
['x' => 85.161,'y' => 505.004 ]
['x' => 85.131,'y' => 504.981 ]
['x' => 85.150,'y' => 504.935 ]
['x' => 85.150,'y' => 504.854 ]
['x' => 85.142,'y' => 504.805 ]
['x' => 85.138,'y' => 504.739 ]
['x' => 85.135,'y' => 504.670 ]
['x' => 85.115,'y' => 504.605 ]
['x' => 84.970,'y' => 504.436 ]
['x' => 84.762,'y' => 504.283 ]
['x' => 84.670,'y' => 504.175 ]
['x' => 84.647,'y' => 504.129 ]
['x' => 84.640,'y' => 503.972 ]
['x' => 84.570,'y' => 503.842 ]
['x' => 84.513,'y' => 503.776 ]
['x' => 84.524,'y' => 503.703 ]
['x' => 84.632,'y' => 503.600 ]
['x' => 84.686,'y' => 503.573 ]
['x' => 84.789,'y' => 503.527 ]
['x' => 84.897,'y' => 503.500 ]
['x' => 84.966,'y' => 503.511 ]
['x' => 85.073,'y' => 503.584 ]
['x' => 85.230,'y' => 503.807 ]
['x' => 85.369,'y' => 503.934 ]
['x' => 85.507,'y' => 504.014 ]
['x' => 85.645,'y' => 504.137 ]
['x' => 85.810,'y' => 504.356 ]
['x' => 85.867,'y' => 504.398 ]
['x' => 85.971,'y' => 504.440 ]
['x' => 86.086,'y' => 504.586 ]
['x' => 86.194,'y' => 504.636 ]
['x' => 86.259,'y' => 504.705 ]
['x' => 86.389,'y' => 504.881 ]
['x' => 86.439,'y' => 504.989 ]
['x' => 86.470,'y' => 505.112 ]
['x' => 86.508,'y' => 505.292 ]
['x' => 86.554,'y' => 505.449 ]
['x' => 86.585,'y' => 505.484 ]
['x' => 86.623,'y' => 505.461 ]
['x' => 86.673,'y' => 505.399 ]
['x' => 86.708,'y' => 505.396 ]
['x' => 86.754,'y' => 505.396 ]
['x' => 86.831,'y' => 505.384 ]
['x' => 86.892,'y' => 505.342 ]
['x' => 86.961,'y' => 505.269 ]
['x' => 86.976,'y' => 505.219 ]
['x' => 86.976,'y' => 505.184 ]
['x' => 86.973,'y' => 505.142 ]
['x' => 86.946,'y' => 505.112 ]
['x' => 86.942,'y' => 505.069 ]
['x' => 86.950,'y' => 505.004 ]
['x' => 86.999,'y' => 504.977 ]
['x' => 87.076,'y' => 504.970 ]
['x' => 87.168,'y' => 504.881 ]
['x' => 87.268,'y' => 504.759 ]
['x' => 87.302,'y' => 504.751 ]
['x' => 87.414,'y' => 504.640 ]
['x' => 87.456,'y' => 504.567 ]
['x' => 87.506,'y' => 504.536 ]
['x' => 87.571,'y' => 504.490 ]
['x' => 87.640,'y' => 504.478 ]
['x' => 87.736,'y' => 504.455 ]
['x' => 87.775,'y' => 504.444 ]
['x' => 87.828,'y' => 504.448 ]
['x' => 87.943,'y' => 504.490 ]
['x' => 88.016,'y' => 504.532 ]
['x' => 88.097,'y' => 504.586 ]
['x' => 88.124,'y' => 504.643 ]
['x' => 88.166,'y' => 504.732 ]
['x' => 88.170,'y' => 504.801 ]
['x' => 88.162,'y' => 504.893 ]
['x' => 88.104,'y' => 505.092 ]
['x' => 88.081,'y' => 505.135 ]
['x' => 88.020,'y' => 505.211 ]
['x' => 87.924,'y' => 505.303 ]
['x' => 87.832,'y' => 505.353 ]
['x' => 87.775,'y' => 505.399 ]
['x' => 87.721,'y' => 505.457 ]
['x' => 87.724,'y' => 505.496 ]
['x' => 87.725,'y' => 505.503 ]
['x' => 87.805,'y' => 505.511 ]
['x' => 87.886,'y' => 505.507 ]
['x' => 87.989,'y' => 505.491 ]
['x' => 88.101,'y' => 505.468 ]
['x' => 88.177,'y' => 505.465 ]
['x' => 88.258,'y' => 505.453 ]
['x' => 88.411,'y' => 505.407 ]
['x' => 88.553,'y' => 505.369 ]
['x' => 88.726,'y' => 505.323 ]
['x' => 88.791,'y' => 505.296 ]
['x' => 88.895,'y' => 505.284 ]
['x' => 89.091,'y' => 505.292 ]
['x' => 89.117,'y' => 505.254 ]
['x' => 89.102,'y' => 505.207 ]
['x' => 89.117,'y' => 505.158 ]
['x' => 89.210,'y' => 505.108 ]
['x' => 89.286,'y' => 505.069 ]
['x' => 89.344,'y' => 505.012 ]
['x' => 89.513,'y' => 504.996 ]
['x' => 89.612,'y' => 504.985 ]
['x' => 89.658,'y' => 504.970 ]
['x' => 89.708,'y' => 504.989 ]
['x' => 89.781,'y' => 504.996 ]
['x' => 89.854,'y' => 504.977 ]
['x' => 89.985,'y' => 504.939 ]
['x' => 90.065,'y' => 504.912 ]
['x' => 90.150,'y' => 504.916 ]
['x' => 90.341,'y' => 504.943 ]
['x' => 90.407,'y' => 504.981 ]
['x' => 90.537,'y' => 505.016 ]
['x' => 90.606,'y' => 505.050 ]
['x' => 90.637,'y' => 505.089 ]
['x' => 90.641,'y' => 505.123 ]
['x' => 90.629,'y' => 505.200 ]
['x' => 90.618,'y' => 505.319 ]
['x' => 90.602,'y' => 505.372 ]
['x' => 90.625,'y' => 505.396 ]
['x' => 90.645,'y' => 505.445 ]
['x' => 90.625,'y' => 505.472 ]
['x' => 90.591,'y' => 505.507 ]
['x' => 90.591,'y' => 505.553 ]
['x' => 90.625,'y' => 505.564 ]
['x' => 90.668,'y' => 505.587 ]
['x' => 90.687,'y' => 505.618 ]
['x' => 90.691,'y' => 505.676 ]
['x' => 90.660,'y' => 505.710 ]
['x' => 90.625,'y' => 505.764 ]
['x' => 90.583,'y' => 505.860 ]
['x' => 90.648,'y' => 505.921 ]
['x' => 91.028,'y' => 506.094 ]
['x' => 91.155,'y' => 506.128 ]
['x' => 91.412,'y' => 506.136 ]
['x' => 91.604,'y' => 506.113 ]
['x' => 91.731,'y' => 506.055 ]
['x' => 91.842,'y' => 506.013 ]
['x' => 91.926,'y' => 505.994 ]
['x' => 92.095,'y' => 505.910 ]
['x' => 92.252,'y' => 505.852 ]
['x' => 92.360,'y' => 505.852 ]
['x' => 92.486,'y' => 505.890 ]
['x' => 92.525,'y' => 505.910 ]
['x' => 92.559,'y' => 505.937 ]
['x' => 92.605,'y' => 505.983 ]
['x' => 92.632,'y' => 506.059 ]
['x' => 92.640,'y' => 506.159 ]
['x' => 92.644,'y' => 506.236 ]
['x' => 92.655,'y' => 506.301 ]
['x' => 92.678,'y' => 506.336 ]
['x' => 92.759,'y' => 506.355 ]
['x' => 92.790,'y' => 506.362 ]
['x' => 92.943,'y' => 506.393 ]
['x' => 93.050,'y' => 506.393 ]
['x' => 93.146,'y' => 506.370 ]
['x' => 93.250,'y' => 506.324 ]
['x' => 93.308,'y' => 506.290 ]
['x' => 93.338,'y' => 506.244 ]
['x' => 93.369,'y' => 506.201 ]
['x' => 93.396,'y' => 506.159 ]
['x' => 93.549,'y' => 506.063 ]
['x' => 93.684,'y' => 505.998 ]
['x' => 93.826,'y' => 505.929 ]
['x' => 94.110,'y' => 505.829 ]
['x' => 94.405,'y' => 505.733 ]
['x' => 94.474,'y' => 505.676 ]
['x' => 94.581,'y' => 505.626 ]
['x' => 94.754,'y' => 505.537 ]
['x' => 94.827,'y' => 505.468 ]
['x' => 94.984,'y' => 505.403 ]
['x' => 95.053,'y' => 505.369 ]
['x' => 95.119,'y' => 505.307 ]
['x' => 95.153,'y' => 505.269 ]
['x' => 95.184,'y' => 505.246 ]
['x' => 95.226,'y' => 505.223 ]
['x' => 95.272,'y' => 505.165 ]
['x' => 95.334,'y' => 505.112 ]
['x' => 95.341,'y' => 505.073 ]
['x' => 95.364,'y' => 505.027 ]
['x' => 95.418,'y' => 504.977 ]
['x' => 95.556,'y' => 504.904 ]
['x' => 95.610,'y' => 504.904 ]
['x' => 95.671,'y' => 504.885 ]
['x' => 95.771,'y' => 504.697 ]
['x' => 95.813,'y' => 504.647 ]
['x' => 95.863,'y' => 504.578 ]
['x' => 95.886,'y' => 504.482 ]
['x' => 95.963,'y' => 504.379 ]
['x' => 95.986,'y' => 504.317 ]
['x' => 96.063,'y' => 504.256 ]
['x' => 96.120,'y' => 504.229 ]
['x' => 96.116,'y' => 504.194 ]
['x' => 96.082,'y' => 504.164 ]
['x' => 96.059,'y' => 504.129 ]
['x' => 96.063,'y' => 504.076 ]
['x' => 96.112,'y' => 504.053 ]
['x' => 96.178,'y' => 504.033 ]
['x' => 96.243,'y' => 504.022 ]
['x' => 96.300,'y' => 504.041 ]
['x' => 96.427,'y' => 504.099 ]
['x' => 96.650,'y' => 504.221 ]
['x' => 96.865,'y' => 504.367 ]
['x' => 96.899,'y' => 504.363 ]
['x' => 96.941,'y' => 504.371 ]
['x' => 96.980,'y' => 504.413 ]
['x' => 97.049,'y' => 504.440 ]
['x' => 97.103,'y' => 504.463 ]
['x' => 97.129,'y' => 504.475 ]
['x' => 97.283,'y' => 504.532 ]
['x' => 97.325,'y' => 504.532 ]
['x' => 97.371,'y' => 504.513 ]
['x' => 97.402,'y' => 504.490 ]
['x' => 97.421,'y' => 504.452 ]
['x' => 97.494,'y' => 504.444 ]
['x' => 97.609,'y' => 504.444 ]
['x' => 97.659,'y' => 504.417 ]
['x' => 97.674,'y' => 504.383 ]
['x' => 97.674,'y' => 504.279 ]
['x' => 97.709,'y' => 504.202 ]
['x' => 97.743,'y' => 504.171 ]
['x' => 97.782,'y' => 504.133 ]
['x' => 97.812,'y' => 504.137 ]
['x' => 97.874,'y' => 504.152 ]
['x' => 97.935,'y' => 504.145 ]
['x' => 97.970,'y' => 504.141 ]
['x' => 98.039,'y' => 504.145 ]
['x' => 98.104,'y' => 504.164 ]
['x' => 98.154,'y' => 504.145 ]
['x' => 98.300,'y' => 504.244 ]
['x' => 98.300,'y' => 504.290 ]
['x' => 98.292,'y' => 504.333 ]
['x' => 98.288,'y' => 504.371 ]
['x' => 98.334,'y' => 504.394 ]
['x' => 98.361,'y' => 504.409 ]
['x' => 98.396,'y' => 504.440 ]
['x' => 98.495,'y' => 504.471 ]
['x' => 98.649,'y' => 504.528 ]
['x' => 98.810,'y' => 504.551 ]
['x' => 99.033,'y' => 504.594 ]
['x' => 99.209,'y' => 504.651 ]
['x' => 99.286,'y' => 504.713 ]
['x' => 99.405,'y' => 504.732 ]
['x' => 99.439,'y' => 504.759 ]
['x' => 99.508,'y' => 504.747 ]
['x' => 99.643,'y' => 504.759 ]
['x' => 99.715,'y' => 504.740 ]
['x' => 99.788,'y' => 504.720 ]
['x' => 99.850,'y' => 504.693 ]
['x' => 99.911,'y' => 504.647 ]
['x' => 99.973,'y' => 504.594 ]
['x' => 100.015,'y' => 504.578 ]
['x' => 100.180,'y' => 504.601 ]
['x' => 100.387,'y' => 504.563 ]
['x' => 100.583,'y' => 504.498 ]
['x' => 100.702,'y' => 504.501 ]
['x' => 100.794,'y' => 504.540 ]
['x' => 100.859,'y' => 504.544 ]
['x' => 101.078,'y' => 504.505 ]
['x' => 101.185,'y' => 504.444 ]
['x' => 101.266,'y' => 504.336 ]
['x' => 101.277,'y' => 504.294 ]
['x' => 101.266,'y' => 504.244 ]
['x' => 101.266,'y' => 504.206 ]
['x' => 101.258,'y' => 504.164 ]
['x' => 101.312,'y' => 504.148 ]
['x' => 101.339,'y' => 504.125 ]
['x' => 101.354,'y' => 504.099 ]
['x' => 101.377,'y' => 504.033 ]
['x' => 101.438,'y' => 503.945 ]
['x' => 101.461,'y' => 503.918 ]
['x' => 101.496,'y' => 503.880 ]
['x' => 101.504,'y' => 503.834 ]
['x' => 101.500,'y' => 503.746 ]
['x' => 101.534,'y' => 503.696 ]
['x' => 101.699,'y' => 503.442 ]
['x' => 101.638,'y' => 503.442 ]
['x' => 101.534,'y' => 503.450 ]
['x' => 101.435,'y' => 503.481 ]
['x' => 101.385,'y' => 503.531 ]
['x' => 101.327,'y' => 503.600 ]
['x' => 101.208,'y' => 503.638 ]
['x' => 101.162,'y' => 503.627 ]
['x' => 101.131,'y' => 503.600 ]
['x' => 101.108,'y' => 503.573 ]
['x' => 101.085,'y' => 503.531 ]
['x' => 101.058,'y' => 503.496 ]
['x' => 101.032,'y' => 503.473 ]
['x' => 101.005,'y' => 503.458 ]
['x' => 100.978,'y' => 503.419 ]
['x' => 100.924,'y' => 503.373 ]
['x' => 100.890,'y' => 503.327 ]
['x' => 100.859,'y' => 503.289 ]
['x' => 100.798,'y' => 503.274 ]
['x' => 100.732,'y' => 503.243 ]
['x' => 100.656,'y' => 503.247 ]
['x' => 100.544,'y' => 503.228 ]
['x' => 100.475,'y' => 503.197 ]
['x' => 100.429,'y' => 503.155 ]
['x' => 100.406,'y' => 503.120 ]
['x' => 100.395,'y' => 503.047 ]
['x' => 100.391,'y' => 502.990 ]
['x' => 100.375,'y' => 502.932 ]
['x' => 100.329,'y' => 502.890 ]
['x' => 100.295,'y' => 502.863 ]
['x' => 100.280,'y' => 502.825 ]
['x' => 100.272,'y' => 502.759 ]
['x' => 100.287,'y' => 502.717 ]
['x' => 100.333,'y' => 502.671 ]
['x' => 100.402,'y' => 502.552 ]
['x' => 100.456,'y' => 502.522 ]
['x' => 100.510,'y' => 502.510 ]
['x' => 100.583,'y' => 502.518 ]
['x' => 100.694,'y' => 502.552 ]
['x' => 100.809,'y' => 502.552 ]
['x' => 100.882,'y' => 502.560 ]
['x' => 100.959,'y' => 502.537 ]
['x' => 100.989,'y' => 502.522 ]
['x' => 101.009,'y' => 502.483 ]
['x' => 101.009,'y' => 502.441 ]
['x' => 100.989,'y' => 502.414 ]
['x' => 100.986,'y' => 502.380 ]
['x' => 100.982,'y' => 502.345 ]
['x' => 100.951,'y' => 502.307 ]
['x' => 100.905,'y' => 502.272 ]
['x' => 100.851,'y' => 502.222 ]
['x' => 100.836,'y' => 502.145 ]
['x' => 100.893,'y' => 502.050 ]
['x' => 100.936,'y' => 502.000 ]
['x' => 100.997,'y' => 501.980 ]
['x' => 101.051,'y' => 501.984 ]
['x' => 101.120,'y' => 501.977 ]
['x' => 101.200,'y' => 501.934 ]
['x' => 101.373,'y' => 501.954 ]
['x' => 101.423,'y' => 501.946 ]
['x' => 101.454,'y' => 501.919 ]
['x' => 101.484,'y' => 501.877 ]
['x' => 101.546,'y' => 501.854 ]
['x' => 101.576,'y' => 501.846 ]
['x' => 101.611,'y' => 501.827 ]
['x' => 101.634,'y' => 501.796 ]
['x' => 101.657,'y' => 501.769 ]
['x' => 101.692,'y' => 501.746 ]
['x' => 101.707,'y' => 501.697 ]
['x' => 101.722,'y' => 501.643 ]
['x' => 101.745,'y' => 501.562 ]
['x' => 101.776,'y' => 501.535 ]
['x' => 101.818,'y' => 501.497 ]
['x' => 101.880,'y' => 501.489 ]
['x' => 101.956,'y' => 501.532 ]
['x' => 102.060,'y' => 501.593 ]
['x' => 102.106,'y' => 501.712 ]
['x' => 102.144,'y' => 501.766 ]
['x' => 102.202,'y' => 501.827 ]
['x' => 102.256,'y' => 501.911 ]
['x' => 102.275,'y' => 501.961 ]
['x' => 102.336,'y' => 502.004 ]
['x' => 102.401,'y' => 502.053 ]
['x' => 102.517,'y' => 502.130 ]
['x' => 102.540,'y' => 502.195 ]
['x' => 102.593,'y' => 502.280 ]
['x' => 102.712,'y' => 502.387 ]
['x' => 102.793,'y' => 502.418 ]
['x' => 102.900,'y' => 502.372 ]
['x' => 102.935,'y' => 502.364 ]
['x' => 102.992,'y' => 502.303 ]
['x' => 103.042,'y' => 502.284 ]
['x' => 103.107,'y' => 502.295 ]
['x' => 103.180,'y' => 502.207 ]
['x' => 103.200,'y' => 502.169 ]
['x' => 103.238,'y' => 502.122 ]
['x' => 103.272,'y' => 502.111 ]
['x' => 103.307,'y' => 502.126 ]
['x' => 103.330,'y' => 502.149 ]
['x' => 103.437,'y' => 502.084 ]
['x' => 103.553,'y' => 501.954 ]
['x' => 103.576,'y' => 501.911 ]
['x' => 103.614,'y' => 501.850 ]
['x' => 103.660,'y' => 501.816 ]
['x' => 103.683,'y' => 501.785 ]
['x' => 103.698,'y' => 501.731 ]
['x' => 103.725,'y' => 501.662 ]
['x' => 103.744,'y' => 501.616 ]
['x' => 103.783,'y' => 501.601 ]
['x' => 103.821,'y' => 501.608 ]
['x' => 103.852,'y' => 501.558 ]
['x' => 103.840,'y' => 501.520 ]
['x' => 103.837,'y' => 501.486 ]
['x' => 103.875,'y' => 501.432 ]
['x' => 103.936,'y' => 501.397 ]
['x' => 103.979,'y' => 501.416 ]
['x' => 104.021,'y' => 501.459 ]
['x' => 104.044,'y' => 501.524 ]
['x' => 104.071,'y' => 501.566 ]
['x' => 104.074,'y' => 501.597 ]
['x' => 104.078,'y' => 501.627 ]
['x' => 104.090,'y' => 501.708 ]
['x' => 104.101,'y' => 501.785 ]
['x' => 104.094,'y' => 501.888 ]
['x' => 104.090,'y' => 501.977 ]
['x' => 104.028,'y' => 502.088 ]
['x' => 104.005,'y' => 502.142 ]
['x' => 104.002,'y' => 502.257 ]
['x' => 103.998,'y' => 502.291 ]
['x' => 103.990,'y' => 502.330 ]
['x' => 103.998,'y' => 502.368 ]
['x' => 103.978,'y' => 502.456 ]
['x' => 103.955,'y' => 502.483 ]
['x' => 103.929,'y' => 502.510 ]
['x' => 103.906,'y' => 502.537 ]
['x' => 103.925,'y' => 502.564 ]
['x' => 103.955,'y' => 502.560 ]
['x' => 104.032,'y' => 502.522 ]
['x' => 104.094,'y' => 502.502 ]
['x' => 104.170,'y' => 502.475 ]
['x' => 104.297,'y' => 502.506 ]
['x' => 104.324,'y' => 502.560 ]
['x' => 104.339,'y' => 502.610 ]
['x' => 104.335,'y' => 502.667 ]
['x' => 104.324,'y' => 502.767 ]
['x' => 104.243,'y' => 502.836 ]
['x' => 104.159,'y' => 502.875 ]
['x' => 104.132,'y' => 502.970 ]
['x' => 104.101,'y' => 503.013 ]
['x' => 104.117,'y' => 503.078 ]
['x' => 104.147,'y' => 503.174 ]
['x' => 104.155,'y' => 503.239 ]
['x' => 104.216,'y' => 503.323 ]
['x' => 104.259,'y' => 503.362 ]
