x,y
['x' => 544.536,'y' => 317.654 ]
['x' => 544.485,'y' => 317.476 ]
['x' => 544.409,'y' => 317.412 ]
['x' => 544.307,'y' => 317.425 ]
['x' => 544.256,'y' => 317.425 ]
['x' => 544.166,'y' => 317.412 ]
['x' => 543.924,'y' => 317.259 ]
['x' => 543.796,'y' => 317.042 ]
['x' => 543.796,'y' => 316.850 ]
['x' => 543.681,'y' => 316.786 ]
['x' => 543.669,'y' => 316.748 ]
['x' => 543.579,'y' => 316.812 ]
['x' => 543.566,'y' => 316.774 ]
['x' => 543.388,'y' => 316.684 ]
['x' => 543.107,'y' => 316.671 ]
['x' => 543.056,'y' => 316.684 ]
['x' => 542.954,'y' => 316.697 ]
['x' => 542.928,'y' => 316.722 ]
['x' => 542.864,'y' => 316.723 ]
['x' => 542.762,'y' => 316.671 ]
['x' => 542.698,'y' => 316.671 ]
['x' => 542.673,'y' => 316.697 ]
['x' => 542.596,'y' => 316.723 ]
['x' => 542.507,'y' => 316.761 ]
['x' => 542.456,'y' => 316.761 ]
['x' => 542.405,'y' => 316.697 ]
['x' => 542.239,'y' => 316.723 ]
['x' => 542.200,'y' => 316.735 ]
['x' => 542.201,'y' => 316.774 ]
['x' => 542.124,'y' => 316.786 ]
['x' => 542.111,'y' => 316.710 ]
['x' => 542.035,'y' => 316.646 ]
['x' => 541.945,'y' => 316.620 ]
['x' => 541.907,'y' => 316.569 ]
['x' => 541.907,'y' => 316.467 ]
['x' => 541.971,'y' => 316.391 ]
['x' => 542.073,'y' => 316.378 ]
['x' => 542.086,'y' => 316.263 ]
['x' => 542.137,'y' => 316.186 ]
['x' => 542.124,'y' => 316.110 ]
['x' => 542.073,'y' => 316.123 ]
['x' => 542.009,'y' => 316.084 ]
['x' => 541.958,'y' => 316.097 ]
['x' => 541.943,'y' => 315.988 ]
['x' => 541.842,'y' => 315.927 ]
['x' => 541.739,'y' => 315.894 ]
['x' => 541.675,'y' => 315.851 ]
['x' => 541.625,'y' => 315.817 ]
['x' => 541.578,'y' => 315.762 ]
['x' => 541.600,'y' => 315.679 ]
['x' => 541.657,'y' => 315.588 ]
['x' => 541.743,'y' => 315.553 ]
['x' => 541.861,'y' => 315.459 ]
['x' => 541.976,'y' => 315.383 ]
['x' => 542.036,'y' => 315.383 ]
['x' => 542.097,'y' => 315.366 ]
['x' => 542.111,'y' => 315.331 ]
['x' => 542.111,'y' => 315.293 ]
['x' => 542.162,'y' => 315.267 ]
['x' => 542.188,'y' => 315.229 ]
['x' => 542.201,'y' => 315.114 ]
['x' => 542.162,'y' => 315.038 ]
['x' => 542.086,'y' => 314.999 ]
['x' => 542.073,'y' => 314.808 ]
['x' => 541.996,'y' => 314.770 ]
['x' => 541.894,'y' => 314.642 ]
['x' => 541.903,'y' => 314.594 ]
['x' => 541.725,'y' => 314.532 ]
['x' => 541.667,'y' => 314.479 ]
['x' => 541.653,'y' => 314.420 ]
['x' => 541.701,'y' => 314.340 ]
['x' => 541.875,'y' => 314.315 ]
['x' => 541.843,'y' => 314.246 ]
['x' => 541.830,'y' => 314.119 ]
['x' => 541.881,'y' => 313.940 ]
['x' => 541.856,'y' => 313.812 ]
['x' => 541.932,'y' => 313.748 ]
['x' => 541.971,'y' => 313.723 ]
['x' => 541.521,'y' => 313.435 ]
['x' => 541.435,'y' => 313.373 ]
['x' => 541.332,'y' => 313.262 ]
['x' => 541.325,'y' => 313.184 ]
['x' => 541.419,'y' => 313.060 ]
['x' => 541.496,'y' => 312.997 ]
['x' => 541.557,'y' => 312.999 ]
['x' => 541.749,'y' => 313.045 ]
['x' => 541.826,'y' => 313.026 ]
['x' => 541.863,'y' => 313.044 ]
['x' => 541.900,'y' => 313.081 ]
['x' => 541.971,'y' => 313.107 ]
['x' => 542.004,'y' => 313.094 ]
['x' => 542.033,'y' => 313.080 ]
['x' => 541.984,'y' => 312.893 ]
['x' => 542.035,'y' => 312.842 ]
['x' => 542.002,'y' => 312.793 ]
['x' => 541.940,'y' => 312.648 ]
['x' => 541.892,'y' => 312.573 ]
['x' => 541.858,'y' => 312.508 ]
['x' => 541.744,'y' => 312.316 ]
['x' => 541.581,'y' => 312.157 ]
['x' => 541.480,'y' => 312.032 ]
['x' => 541.414,'y' => 311.915 ]
['x' => 541.353,'y' => 311.716 ]
['x' => 541.327,'y' => 311.630 ]
['x' => 541.302,'y' => 311.510 ]
['x' => 541.298,'y' => 311.455 ]
['x' => 541.315,'y' => 311.412 ]
['x' => 541.336,'y' => 311.382 ]
['x' => 541.369,'y' => 311.355 ]
['x' => 541.410,'y' => 311.339 ]
['x' => 541.470,'y' => 311.342 ]
['x' => 541.542,'y' => 311.345 ]
['x' => 541.613,'y' => 311.371 ]
['x' => 541.704,'y' => 311.419 ]
['x' => 541.734,'y' => 311.434 ]
['x' => 541.777,'y' => 311.448 ]
['x' => 541.924,'y' => 311.460 ]
['x' => 542.024,'y' => 311.499 ]
['x' => 542.167,'y' => 311.609 ]
['x' => 542.301,'y' => 311.736 ]
['x' => 542.359,'y' => 311.798 ]
['x' => 542.393,'y' => 311.857 ]
['x' => 542.447,'y' => 311.984 ]
['x' => 542.472,'y' => 312.028 ]
['x' => 542.542,'y' => 312.071 ]
['x' => 542.584,'y' => 312.054 ]
['x' => 542.607,'y' => 312.031 ]
['x' => 542.643,'y' => 311.984 ]
['x' => 542.642,'y' => 311.940 ]
['x' => 542.633,'y' => 311.896 ]
['x' => 542.553,'y' => 311.749 ]
['x' => 542.509,'y' => 311.641 ]
['x' => 542.486,'y' => 311.587 ]
['x' => 542.448,'y' => 311.530 ]
['x' => 542.332,'y' => 311.476 ]
['x' => 542.144,'y' => 311.431 ]
['x' => 542.054,'y' => 311.383 ]
['x' => 541.965,'y' => 311.285 ]
['x' => 541.913,'y' => 311.208 ]
['x' => 541.913,'y' => 311.094 ]
['x' => 541.929,'y' => 310.905 ]
['x' => 541.878,'y' => 310.689 ]
['x' => 541.935,'y' => 310.593 ]
['x' => 542.006,'y' => 310.495 ]
['x' => 542.028,'y' => 310.458 ]
['x' => 542.033,'y' => 310.412 ]
['x' => 542.010,'y' => 310.269 ]
['x' => 542.031,'y' => 310.210 ]
['x' => 542.064,'y' => 310.153 ]
['x' => 542.164,'y' => 310.114 ]
['x' => 542.203,'y' => 310.123 ]
['x' => 542.246,'y' => 310.148 ]
['x' => 542.375,'y' => 310.253 ]
['x' => 542.443,'y' => 310.290 ]
['x' => 542.517,'y' => 310.320 ]
['x' => 542.601,'y' => 310.402 ]
['x' => 542.643,'y' => 310.524 ]
['x' => 542.680,'y' => 310.715 ]
['x' => 542.712,'y' => 310.829 ]
['x' => 542.762,'y' => 310.902 ]
['x' => 542.764,'y' => 311.003 ]
['x' => 542.740,'y' => 311.039 ]
['x' => 542.743,'y' => 311.184 ]
['x' => 542.821,'y' => 311.266 ]
['x' => 542.873,'y' => 311.301 ]
['x' => 542.970,'y' => 311.338 ]
['x' => 543.067,'y' => 311.365 ]
['x' => 543.093,'y' => 311.345 ]
['x' => 543.088,'y' => 311.264 ]
['x' => 543.088,'y' => 311.180 ]
['x' => 543.091,'y' => 311.136 ]
['x' => 543.111,'y' => 311.097 ]
['x' => 543.135,'y' => 311.014 ]
['x' => 543.121,'y' => 310.973 ]
['x' => 543.041,'y' => 310.926 ]
['x' => 542.992,'y' => 310.926 ]
['x' => 542.953,'y' => 310.915 ]
['x' => 542.869,'y' => 310.825 ]
['x' => 542.827,'y' => 310.732 ]
['x' => 542.810,'y' => 310.686 ]
['x' => 542.783,'y' => 310.497 ]
['x' => 542.756,'y' => 310.439 ]
['x' => 542.724,'y' => 310.409 ]
['x' => 542.644,'y' => 310.366 ]
['x' => 542.573,'y' => 310.280 ]
['x' => 542.471,'y' => 310.041 ]
['x' => 542.515,'y' => 309.883 ]
['x' => 542.624,'y' => 309.722 ]
['x' => 542.615,'y' => 309.683 ]
['x' => 542.579,'y' => 309.629 ]
['x' => 542.515,'y' => 309.597 ]
['x' => 542.464,'y' => 309.563 ]
['x' => 542.413,'y' => 309.467 ]
['x' => 542.424,'y' => 309.403 ]
['x' => 542.532,'y' => 309.247 ]
['x' => 542.475,'y' => 309.102 ]
['x' => 542.401,'y' => 308.967 ]
['x' => 542.291,'y' => 308.837 ]
['x' => 542.280,'y' => 308.761 ]
['x' => 542.331,'y' => 308.671 ]
['x' => 542.405,'y' => 308.613 ]
['x' => 542.486,'y' => 308.617 ]
['x' => 542.632,'y' => 308.679 ]
['x' => 542.682,'y' => 308.672 ]
['x' => 542.731,'y' => 308.646 ]
['x' => 542.784,'y' => 308.585 ]
['x' => 542.822,'y' => 308.493 ]
['x' => 542.737,'y' => 308.369 ]
['x' => 542.666,'y' => 308.304 ]
['x' => 542.558,'y' => 308.276 ]
['x' => 542.331,'y' => 308.190 ]
['x' => 542.086,'y' => 308.013 ]
['x' => 541.946,'y' => 307.879 ]
['x' => 541.758,'y' => 307.723 ]
['x' => 541.630,'y' => 307.567 ]
['x' => 541.607,'y' => 307.538 ]
['x' => 541.606,'y' => 307.451 ]
['x' => 541.684,'y' => 307.342 ]
['x' => 541.808,'y' => 307.279 ]
['x' => 542.043,'y' => 307.221 ]
['x' => 542.271,'y' => 307.228 ]
['x' => 542.518,'y' => 307.170 ]
['x' => 542.678,'y' => 307.164 ]
['x' => 542.994,'y' => 307.221 ]
['x' => 543.143,'y' => 307.200 ]
['x' => 543.226,'y' => 307.162 ]
['x' => 543.266,'y' => 307.117 ]
['x' => 543.345,'y' => 306.985 ]
['x' => 543.663,'y' => 307.007 ]
['x' => 543.915,'y' => 306.837 ]
['x' => 543.929,'y' => 306.614 ]
['x' => 544.142,'y' => 306.376 ]
['x' => 544.230,'y' => 306.365 ]
['x' => 544.307,'y' => 306.353 ]
['x' => 544.396,'y' => 306.289 ]
['x' => 544.434,'y' => 306.263 ]
['x' => 544.473,'y' => 306.250 ]
['x' => 544.549,'y' => 306.212 ]
['x' => 544.664,'y' => 306.174 ]
['x' => 544.727,'y' => 306.121 ]
['x' => 544.798,'y' => 306.112 ]
['x' => 544.928,'y' => 306.134 ]
['x' => 544.970,'y' => 306.199 ]
['x' => 545.021,'y' => 306.256 ]
['x' => 545.136,'y' => 306.281 ]
['x' => 545.187,'y' => 306.384 ]
['x' => 545.289,'y' => 306.396 ]
['x' => 545.341,'y' => 306.384 ]
['x' => 545.392,'y' => 306.384 ]
['x' => 545.430,'y' => 306.358 ]
['x' => 545.532,'y' => 306.358 ]
['x' => 545.558,'y' => 306.333 ]
['x' => 545.609,'y' => 306.333 ]
['x' => 545.634,'y' => 306.307 ]
['x' => 545.762,'y' => 306.281 ]
['x' => 545.864,'y' => 306.294 ]
['x' => 545.875,'y' => 306.228 ]
['x' => 545.851,'y' => 306.179 ]
['x' => 545.877,'y' => 306.141 ]
['x' => 545.992,'y' => 306.116 ]
['x' => 546.170,'y' => 306.146 ]
['x' => 546.339,'y' => 306.092 ]
['x' => 546.378,'y' => 306.054 ]
['x' => 546.441,'y' => 306.041 ]
['x' => 546.442,'y' => 305.990 ]
['x' => 546.505,'y' => 305.952 ]
['x' => 546.543,'y' => 305.914 ]
['x' => 546.595,'y' => 305.901 ]
['x' => 546.646,'y' => 305.863 ]
['x' => 546.684,'y' => 305.773 ]
['x' => 546.735,'y' => 305.722 ]
['x' => 546.773,'y' => 305.722 ]
['x' => 546.824,'y' => 305.671 ]
['x' => 546.850,'y' => 305.646 ]
['x' => 546.939,'y' => 305.531 ]
['x' => 546.952,'y' => 305.493 ]
['x' => 547.016,'y' => 305.429 ]
['x' => 547.054,'y' => 305.416 ]
['x' => 547.169,'y' => 305.199 ]
['x' => 547.233,'y' => 305.225 ]
['x' => 547.335,'y' => 305.212 ]
['x' => 547.437,'y' => 305.110 ]
['x' => 547.527,'y' => 305.097 ]
['x' => 547.629,'y' => 304.957 ]
['x' => 547.667,'y' => 304.944 ]
['x' => 547.729,'y' => 304.888 ]
['x' => 547.772,'y' => 304.652 ]
['x' => 547.835,'y' => 304.524 ]
['x' => 547.925,'y' => 304.435 ]
['x' => 547.976,'y' => 304.282 ]
['x' => 548.052,'y' => 304.218 ]
['x' => 548.116,'y' => 304.154 ]
['x' => 548.085,'y' => 303.984 ]
['x' => 548.149,'y' => 303.933 ]
['x' => 548.225,'y' => 303.818 ]
['x' => 548.238,'y' => 303.729 ]
['x' => 548.289,'y' => 303.690 ]
['x' => 548.289,'y' => 303.601 ]
['x' => 548.267,'y' => 303.414 ]
['x' => 548.229,'y' => 303.210 ]
['x' => 548.242,'y' => 303.159 ]
['x' => 548.293,'y' => 303.146 ]
['x' => 548.306,'y' => 303.095 ]
['x' => 548.321,'y' => 303.020 ]
['x' => 548.328,'y' => 302.861 ]
['x' => 548.349,'y' => 302.756 ]
['x' => 548.360,'y' => 302.645 ]
['x' => 548.377,'y' => 302.578 ]
['x' => 548.381,'y' => 302.341 ]
['x' => 548.364,'y' => 302.118 ]
['x' => 548.406,'y' => 302.037 ]
['x' => 548.434,'y' => 301.991 ]
['x' => 548.417,'y' => 301.891 ]
['x' => 548.468,'y' => 301.840 ]
['x' => 548.451,'y' => 301.443 ]
['x' => 548.400,'y' => 301.417 ]
['x' => 548.362,'y' => 301.328 ]
['x' => 548.360,'y' => 301.138 ]
['x' => 548.353,'y' => 300.870 ]
['x' => 548.430,'y' => 300.793 ]
['x' => 548.429,'y' => 300.755 ]
['x' => 548.340,'y' => 300.614 ]
['x' => 548.366,'y' => 300.410 ]
['x' => 548.276,'y' => 300.180 ]
['x' => 548.302,'y' => 300.078 ]
['x' => 548.238,'y' => 299.951 ]
['x' => 548.238,'y' => 299.810 ]
['x' => 548.187,'y' => 299.746 ]
['x' => 548.174,'y' => 299.644 ]
['x' => 548.071,'y' => 299.523 ]
['x' => 547.956,'y' => 299.281 ]
['x' => 547.983,'y' => 298.917 ]
['x' => 547.944,'y' => 298.891 ]
['x' => 547.970,'y' => 298.751 ]
['x' => 547.944,'y' => 298.585 ]
['x' => 548.019,'y' => 298.457 ]
['x' => 548.011,'y' => 298.202 ]
['x' => 548.016,'y' => 298.071 ]
['x' => 548.002,'y' => 297.987 ]
['x' => 547.994,'y' => 297.855 ]
['x' => 547.961,'y' => 297.682 ]
['x' => 547.922,'y' => 297.669 ]
['x' => 547.909,'y' => 297.554 ]
['x' => 547.833,'y' => 297.516 ]
['x' => 547.782,'y' => 297.388 ]
['x' => 547.756,'y' => 297.133 ]
['x' => 547.833,'y' => 297.018 ]
['x' => 547.731,'y' => 296.890 ]
['x' => 547.741,'y' => 296.545 ]
['x' => 547.783,'y' => 296.442 ]
['x' => 547.756,'y' => 296.290 ]
['x' => 547.754,'y' => 296.174 ]
['x' => 547.691,'y' => 295.929 ]
['x' => 547.663,'y' => 295.817 ]
['x' => 547.584,'y' => 295.571 ]
['x' => 547.530,'y' => 295.339 ]
['x' => 547.593,'y' => 295.198 ]
['x' => 547.593,'y' => 295.109 ]
['x' => 547.517,'y' => 294.994 ]
['x' => 547.421,'y' => 294.666 ]
['x' => 547.459,'y' => 294.347 ]
['x' => 547.510,'y' => 294.296 ]
['x' => 547.510,'y' => 294.258 ]
['x' => 547.587,'y' => 294.207 ]
['x' => 547.600,'y' => 294.079 ]
['x' => 547.447,'y' => 293.543 ]
['x' => 547.434,'y' => 293.186 ]
['x' => 547.344,'y' => 293.058 ]
['x' => 547.281,'y' => 292.854 ]
['x' => 547.306,'y' => 292.522 ]
['x' => 547.217,'y' => 292.432 ]
['x' => 547.255,'y' => 292.420 ]
['x' => 547.230,'y' => 292.381 ]
['x' => 547.102,'y' => 292.381 ]
['x' => 547.064,'y' => 292.407 ]
['x' => 547.013,'y' => 292.420 ]
['x' => 546.974,'y' => 292.420 ]
['x' => 546.949,'y' => 292.445 ]
['x' => 546.859,'y' => 292.458 ]
['x' => 546.821,'y' => 292.484 ]
['x' => 546.783,'y' => 292.522 ]
['x' => 546.745,'y' => 292.496 ]
['x' => 546.528,'y' => 292.509 ]
['x' => 546.387,'y' => 292.394 ]
['x' => 546.349,'y' => 292.394 ]
['x' => 546.298,'y' => 292.432 ]
['x' => 546.234,'y' => 292.445 ]
['x' => 545.991,'y' => 292.011 ]
['x' => 545.877,'y' => 291.896 ]
['x' => 545.775,'y' => 291.871 ]
['x' => 545.532,'y' => 291.730 ]
['x' => 545.392,'y' => 291.743 ]
['x' => 545.213,'y' => 291.692 ]
['x' => 545.085,'y' => 291.501 ]
['x' => 544.932,'y' => 291.386 ]
['x' => 544.881,'y' => 291.245 ]
['x' => 544.677,'y' => 291.054 ]
['x' => 544.600,'y' => 291.016 ]
['x' => 544.434,'y' => 291.028 ]
['x' => 544.383,'y' => 290.977 ]
['x' => 544.319,'y' => 290.977 ]
['x' => 544.281,'y' => 290.952 ]
['x' => 544.268,'y' => 290.914 ]
['x' => 543.932,'y' => 290.967 ]
['x' => 543.975,'y' => 290.722 ]
['x' => 543.885,'y' => 290.773 ]
['x' => 543.796,'y' => 290.786 ]
['x' => 543.745,'y' => 290.811 ]
['x' => 543.668,'y' => 290.786 ]
['x' => 543.656,'y' => 290.722 ]
['x' => 543.605,'y' => 290.735 ]
['x' => 543.515,'y' => 290.748 ]
['x' => 543.477,'y' => 290.760 ]
['x' => 543.388,'y' => 290.697 ]
['x' => 543.311,'y' => 290.697 ]
['x' => 543.158,'y' => 290.633 ]
['x' => 543.043,'y' => 290.543 ]
['x' => 542.788,'y' => 290.518 ]
['x' => 542.711,'y' => 290.441 ]
['x' => 542.635,'y' => 290.429 ]
['x' => 542.507,'y' => 290.301 ]
['x' => 542.481,'y' => 290.212 ]
['x' => 542.290,'y' => 289.956 ]
['x' => 542.277,'y' => 289.880 ]
['x' => 542.315,'y' => 289.829 ]
['x' => 542.277,'y' => 289.790 ]
['x' => 542.239,'y' => 289.816 ]
['x' => 542.188,'y' => 289.816 ]
['x' => 542.137,'y' => 289.765 ]
['x' => 542.060,'y' => 289.765 ]
['x' => 542.060,'y' => 289.612 ]
