x,y
['x' => 110.798,'y' => 359.185 ]
['x' => 110.798,'y' => 359.276 ]
['x' => 110.752,'y' => 359.322 ]
['x' => 110.752,'y' => 359.506 ]
['x' => 110.694,'y' => 359.895 ]
['x' => 110.694,'y' => 359.987 ]
['x' => 110.649,'y' => 360.033 ]
['x' => 110.649,'y' => 360.125 ]
['x' => 110.603,'y' => 360.170 ]
['x' => 110.615,'y' => 360.327 ]
['x' => 110.575,'y' => 360.471 ]
['x' => 110.629,'y' => 360.553 ]
['x' => 110.639,'y' => 360.569 ]
['x' => 110.810,'y' => 360.593 ]
['x' => 111.074,'y' => 360.543 ]
['x' => 111.210,'y' => 360.556 ]
['x' => 111.296,'y' => 360.723 ]
['x' => 111.284,'y' => 360.882 ]
['x' => 111.179,'y' => 361.002 ]
['x' => 111.071,'y' => 361.201 ]
['x' => 110.932,'y' => 361.409 ]
['x' => 110.857,'y' => 361.495 ]
['x' => 110.811,'y' => 361.541 ]
['x' => 110.811,'y' => 361.545 ]
['x' => 110.811,'y' => 361.587 ]
['x' => 110.765,'y' => 361.633 ]
['x' => 110.765,'y' => 361.679 ]
['x' => 110.719,'y' => 361.724 ]
['x' => 110.719,'y' => 361.770 ]
['x' => 110.673,'y' => 361.816 ]
['x' => 110.673,'y' => 361.908 ]
['x' => 110.557,'y' => 361.954 ]
['x' => 110.557,'y' => 362.000 ]
['x' => 110.511,'y' => 362.046 ]
['x' => 110.511,'y' => 362.138 ]
['x' => 110.465,'y' => 362.183 ]
['x' => 110.465,'y' => 362.229 ]
['x' => 110.419,'y' => 362.275 ]
['x' => 110.326,'y' => 362.315 ]
['x' => 110.280,'y' => 362.361 ]
['x' => 110.280,'y' => 362.407 ]
['x' => 110.234,'y' => 362.453 ]
['x' => 110.234,'y' => 362.498 ]
['x' => 110.188,'y' => 362.544 ]
['x' => 110.073,'y' => 362.719 ]
['x' => 110.027,'y' => 362.765 ]
['x' => 110.027,'y' => 362.857 ]
['x' => 109.981,'y' => 362.903 ]
['x' => 109.981,'y' => 363.041 ]
['x' => 110.001,'y' => 363.081 ]
['x' => 110.001,'y' => 363.219 ]
['x' => 109.994,'y' => 363.320 ]
['x' => 109.977,'y' => 363.418 ]
['x' => 109.846,'y' => 363.442 ]
['x' => 109.844,'y' => 363.485 ]
['x' => 109.849,'y' => 363.529 ]
['x' => 109.836,'y' => 363.652 ]
['x' => 109.847,'y' => 363.730 ]
['x' => 109.854,'y' => 363.790 ]
['x' => 109.840,'y' => 363.922 ]
['x' => 109.703,'y' => 364.143 ]
['x' => 109.683,'y' => 364.237 ]
['x' => 109.717,'y' => 364.350 ]
['x' => 109.731,'y' => 364.378 ]
['x' => 109.748,'y' => 364.456 ]
['x' => 109.792,'y' => 364.521 ]
['x' => 109.901,'y' => 364.548 ]
['x' => 109.933,'y' => 364.593 ]
['x' => 109.952,'y' => 364.646 ]
['x' => 109.962,'y' => 364.746 ]
['x' => 110.017,'y' => 364.772 ]
['x' => 110.062,'y' => 364.806 ]
['x' => 110.106,'y' => 364.926 ]
['x' => 110.074,'y' => 364.981 ]
['x' => 110.052,'y' => 365.017 ]
['x' => 110.059,'y' => 365.050 ]
['x' => 110.073,'y' => 365.096 ]
['x' => 110.072,'y' => 365.192 ]
['x' => 110.017,'y' => 365.231 ]
['x' => 109.981,'y' => 365.246 ]
['x' => 109.939,'y' => 365.286 ]
['x' => 109.922,'y' => 365.333 ]
['x' => 109.926,'y' => 365.377 ]
['x' => 109.956,'y' => 365.413 ]
['x' => 109.991,'y' => 365.424 ]
['x' => 110.023,'y' => 365.363 ]
['x' => 110.083,'y' => 365.313 ]
['x' => 110.182,'y' => 365.323 ]
['x' => 110.243,'y' => 365.378 ]
['x' => 110.327,'y' => 365.517 ]
['x' => 110.346,'y' => 365.609 ]
['x' => 110.387,'y' => 365.680 ]
['x' => 110.509,'y' => 365.783 ]
['x' => 110.538,'y' => 365.852 ]
['x' => 110.557,'y' => 365.937 ]
['x' => 110.556,'y' => 366.041 ]
['x' => 110.522,'y' => 366.119 ]
['x' => 110.472,'y' => 366.147 ]
['x' => 110.417,'y' => 366.145 ]
['x' => 110.374,'y' => 366.153 ]
['x' => 110.343,'y' => 366.180 ]
['x' => 110.266,'y' => 366.274 ]
['x' => 110.277,'y' => 366.321 ]
['x' => 110.275,'y' => 366.362 ]
['x' => 110.198,'y' => 366.395 ]
['x' => 110.134,'y' => 366.409 ]
['x' => 110.077,'y' => 366.421 ]
['x' => 110.030,'y' => 366.461 ]
['x' => 109.990,'y' => 366.502 ]
['x' => 109.936,'y' => 366.519 ]
['x' => 109.775,'y' => 366.548 ]
['x' => 109.764,'y' => 366.592 ]
['x' => 109.775,'y' => 366.706 ]
['x' => 109.744,'y' => 366.797 ]
['x' => 109.746,'y' => 366.832 ]
['x' => 109.774,'y' => 366.876 ]
['x' => 109.839,'y' => 366.940 ]
['x' => 109.844,'y' => 366.993 ]
['x' => 109.705,'y' => 367.084 ]
['x' => 109.615,'y' => 367.210 ]
['x' => 109.557,'y' => 367.295 ]
['x' => 109.432,'y' => 367.481 ]
['x' => 109.364,'y' => 367.525 ]
['x' => 109.338,'y' => 367.590 ]
['x' => 109.370,'y' => 367.643 ]
['x' => 109.393,'y' => 367.690 ]
['x' => 109.450,'y' => 367.695 ]
['x' => 109.502,'y' => 367.707 ]
['x' => 109.520,'y' => 367.735 ]
['x' => 109.582,'y' => 367.783 ]
['x' => 109.613,'y' => 367.776 ]
['x' => 109.627,'y' => 367.814 ]
['x' => 109.635,'y' => 368.118 ]
['x' => 109.639,'y' => 368.193 ]
['x' => 109.593,'y' => 368.292 ]
['x' => 109.555,'y' => 368.349 ]
['x' => 109.551,'y' => 368.391 ]
['x' => 109.542,'y' => 368.433 ]
['x' => 109.513,'y' => 368.491 ]
['x' => 109.461,'y' => 368.549 ]
['x' => 109.435,'y' => 368.593 ]
['x' => 109.417,'y' => 368.674 ]
['x' => 109.401,'y' => 368.730 ]
['x' => 109.377,'y' => 368.779 ]
['x' => 109.338,'y' => 368.838 ]
['x' => 109.293,'y' => 368.911 ]
['x' => 109.265,'y' => 368.955 ]
['x' => 109.226,'y' => 369.000 ]
['x' => 109.224,'y' => 369.116 ]
['x' => 109.238,'y' => 369.226 ]
['x' => 109.225,'y' => 369.291 ]
['x' => 109.203,'y' => 369.338 ]
['x' => 109.159,'y' => 369.400 ]
['x' => 109.160,'y' => 369.440 ]
['x' => 109.194,'y' => 369.513 ]
['x' => 109.201,'y' => 369.567 ]
['x' => 109.194,'y' => 369.645 ]
['x' => 109.124,'y' => 369.729 ]
['x' => 109.051,'y' => 369.748 ]
['x' => 109.090,'y' => 369.864 ]
['x' => 109.072,'y' => 369.898 ]
['x' => 108.982,'y' => 369.985 ]
['x' => 108.963,'y' => 370.092 ]
['x' => 108.932,'y' => 370.208 ]
['x' => 108.917,'y' => 370.275 ]
['x' => 108.886,'y' => 370.481 ]
['x' => 108.889,'y' => 370.550 ]
['x' => 108.832,'y' => 370.669 ]
['x' => 108.809,'y' => 370.740 ]
['x' => 108.775,'y' => 370.939 ]
['x' => 108.786,'y' => 371.128 ]
['x' => 108.782,'y' => 371.312 ]
['x' => 108.752,'y' => 371.448 ]
['x' => 108.757,'y' => 371.532 ]
['x' => 108.791,'y' => 371.646 ]
['x' => 108.786,'y' => 371.679 ]
['x' => 108.801,'y' => 371.861 ]
['x' => 108.796,'y' => 371.918 ]
['x' => 108.809,'y' => 371.954 ]
['x' => 108.856,'y' => 371.992 ]
['x' => 108.859,'y' => 372.083 ]
['x' => 108.889,'y' => 372.133 ]
['x' => 108.891,'y' => 372.179 ]
['x' => 108.904,'y' => 372.230 ]
['x' => 108.881,'y' => 372.288 ]
['x' => 108.783,'y' => 372.357 ]
['x' => 108.740,'y' => 372.415 ]
['x' => 108.744,'y' => 372.545 ]
['x' => 108.703,'y' => 372.601 ]
['x' => 108.690,'y' => 372.638 ]
['x' => 108.675,'y' => 372.773 ]
['x' => 108.681,'y' => 372.846 ]
['x' => 108.730,'y' => 372.949 ]
['x' => 108.753,'y' => 373.022 ]
['x' => 108.739,'y' => 373.315 ]
['x' => 108.751,'y' => 373.360 ]
['x' => 108.771,'y' => 373.388 ]
['x' => 108.787,'y' => 373.449 ]
['x' => 108.778,'y' => 373.545 ]
['x' => 108.744,'y' => 373.682 ]
['x' => 108.695,'y' => 373.795 ]
['x' => 108.637,'y' => 373.895 ]
['x' => 108.611,'y' => 373.949 ]
['x' => 108.539,'y' => 374.008 ]
['x' => 108.564,'y' => 374.130 ]
['x' => 108.580,'y' => 374.220 ]
['x' => 108.569,'y' => 374.310 ]
['x' => 108.556,'y' => 374.356 ]
['x' => 108.556,'y' => 374.391 ]
['x' => 108.581,'y' => 374.472 ]
['x' => 108.520,'y' => 374.504 ]
['x' => 108.445,'y' => 374.539 ]
['x' => 108.432,'y' => 374.623 ]
['x' => 108.387,'y' => 374.789 ]
['x' => 108.421,'y' => 374.847 ]
['x' => 108.422,'y' => 374.906 ]
['x' => 108.496,'y' => 374.950 ]
['x' => 108.497,'y' => 374.950 ]
['x' => 108.565,'y' => 374.943 ]
['x' => 108.625,'y' => 374.910 ]
['x' => 108.691,'y' => 374.864 ]
['x' => 108.781,'y' => 374.819 ]
['x' => 108.842,'y' => 374.699 ]
['x' => 108.876,'y' => 374.680 ]
['x' => 108.965,'y' => 374.673 ]
['x' => 109.022,'y' => 374.773 ]
['x' => 109.074,'y' => 374.793 ]
['x' => 109.092,'y' => 374.764 ]
['x' => 109.171,'y' => 374.623 ]
['x' => 109.141,'y' => 374.554 ]
['x' => 109.136,'y' => 374.476 ]
['x' => 109.146,'y' => 374.437 ]
['x' => 109.187,'y' => 374.382 ]
['x' => 109.289,'y' => 374.352 ]
['x' => 109.341,'y' => 374.321 ]
['x' => 109.377,'y' => 374.292 ]
['x' => 109.427,'y' => 374.260 ]
['x' => 109.466,'y' => 374.234 ]
['x' => 109.504,'y' => 374.233 ]
['x' => 109.616,'y' => 374.169 ]
['x' => 109.726,'y' => 374.138 ]
['x' => 109.772,'y' => 374.092 ]
['x' => 109.824,'y' => 374.055 ]
['x' => 109.879,'y' => 373.994 ]
['x' => 109.914,'y' => 373.931 ]
['x' => 109.983,'y' => 373.829 ]
['x' => 110.034,'y' => 373.792 ]
['x' => 110.081,'y' => 373.763 ]
['x' => 110.127,'y' => 373.764 ]
['x' => 110.181,'y' => 373.761 ]
['x' => 110.235,'y' => 373.643 ]
['x' => 110.313,'y' => 373.628 ]
['x' => 110.343,'y' => 373.648 ]
['x' => 110.398,'y' => 373.654 ]
['x' => 110.443,'y' => 373.715 ]
['x' => 110.490,'y' => 373.840 ]
['x' => 110.587,'y' => 373.952 ]
['x' => 110.641,'y' => 374.035 ]
['x' => 110.682,'y' => 374.094 ]
['x' => 110.689,'y' => 374.214 ]
['x' => 110.682,'y' => 374.278 ]
['x' => 110.665,'y' => 374.315 ]
['x' => 110.643,'y' => 374.405 ]
['x' => 110.556,'y' => 374.586 ]
['x' => 110.430,'y' => 374.654 ]
['x' => 110.407,'y' => 374.695 ]
['x' => 110.269,'y' => 374.820 ]
['x' => 110.134,'y' => 374.923 ]
['x' => 110.076,'y' => 374.976 ]
['x' => 110.029,'y' => 375.042 ]
['x' => 109.920,'y' => 375.079 ]
['x' => 109.816,'y' => 375.092 ]
['x' => 109.771,'y' => 375.125 ]
['x' => 109.748,'y' => 375.214 ]
['x' => 109.769,'y' => 375.280 ]
['x' => 109.765,'y' => 375.330 ]
['x' => 109.607,'y' => 375.564 ]
['x' => 109.592,'y' => 375.642 ]
['x' => 109.630,'y' => 375.672 ]
['x' => 109.664,'y' => 375.672 ]
['x' => 109.694,'y' => 375.666 ]
['x' => 109.716,'y' => 375.683 ]
['x' => 109.739,'y' => 375.699 ]
['x' => 109.810,'y' => 375.808 ]
['x' => 109.837,'y' => 375.826 ]
['x' => 109.865,'y' => 375.898 ]
['x' => 109.862,'y' => 376.003 ]
['x' => 109.822,'y' => 376.053 ]
['x' => 109.798,'y' => 376.114 ]
['x' => 109.904,'y' => 376.190 ]
['x' => 109.977,'y' => 376.269 ]
['x' => 110.100,'y' => 376.211 ]
['x' => 110.146,'y' => 376.257 ]
['x' => 110.155,'y' => 376.410 ]
['x' => 110.176,'y' => 376.455 ]
['x' => 110.257,'y' => 376.597 ]
['x' => 110.269,'y' => 376.700 ]
['x' => 110.366,'y' => 376.849 ]
['x' => 110.367,'y' => 376.907 ]
['x' => 110.294,'y' => 376.990 ]
['x' => 110.244,'y' => 377.046 ]
['x' => 110.221,'y' => 377.115 ]
['x' => 110.297,'y' => 377.219 ]
['x' => 110.377,'y' => 377.249 ]
['x' => 110.473,'y' => 377.282 ]
['x' => 110.595,'y' => 377.311 ]
['x' => 110.595,'y' => 377.357 ]
['x' => 110.687,'y' => 377.449 ]
['x' => 110.687,'y' => 377.495 ]
['x' => 110.667,'y' => 377.640 ]
['x' => 110.643,'y' => 377.712 ]
['x' => 110.707,'y' => 377.782 ]
['x' => 110.788,'y' => 377.801 ]
['x' => 110.819,'y' => 377.800 ]
['x' => 110.863,'y' => 377.855 ]
['x' => 110.880,'y' => 377.914 ]
['x' => 110.901,'y' => 377.953 ]
['x' => 110.936,'y' => 377.990 ]
['x' => 110.969,'y' => 377.994 ]
['x' => 110.993,'y' => 378.016 ]
['x' => 110.993,'y' => 378.108 ]
['x' => 111.000,'y' => 378.182 ]
['x' => 111.000,'y' => 378.228 ]
['x' => 110.972,'y' => 378.313 ]
['x' => 110.949,'y' => 378.406 ]
['x' => 110.969,'y' => 378.487 ]
['x' => 111.006,'y' => 378.612 ]
['x' => 111.041,'y' => 378.663 ]
['x' => 111.098,'y' => 378.738 ]
['x' => 111.144,'y' => 378.784 ]
['x' => 111.180,'y' => 378.834 ]
['x' => 111.219,'y' => 378.884 ]
['x' => 111.266,'y' => 379.015 ]
['x' => 111.233,'y' => 379.131 ]
['x' => 111.178,'y' => 379.269 ]
['x' => 111.155,'y' => 379.413 ]
['x' => 111.135,'y' => 379.450 ]
['x' => 111.143,'y' => 379.537 ]
['x' => 111.173,'y' => 379.588 ]
['x' => 111.174,'y' => 379.667 ]
['x' => 111.157,'y' => 379.894 ]
['x' => 111.146,'y' => 379.932 ]
['x' => 111.151,'y' => 379.982 ]
['x' => 111.168,'y' => 380.052 ]
['x' => 111.174,'y' => 380.107 ]
['x' => 111.208,'y' => 380.155 ]
['x' => 111.238,'y' => 380.204 ]
['x' => 111.281,'y' => 380.263 ]
['x' => 111.330,'y' => 380.342 ]
['x' => 111.359,'y' => 380.405 ]
['x' => 111.391,'y' => 380.448 ]
['x' => 111.415,'y' => 380.491 ]
['x' => 111.451,'y' => 380.548 ]
['x' => 111.501,'y' => 380.639 ]
['x' => 111.526,'y' => 380.723 ]
['x' => 111.526,'y' => 380.843 ]
['x' => 111.490,'y' => 380.903 ]
['x' => 111.441,'y' => 380.957 ]
['x' => 111.405,'y' => 381.007 ]
['x' => 111.318,'y' => 381.052 ]
['x' => 111.244,'y' => 381.045 ]
['x' => 111.188,'y' => 381.058 ]
['x' => 111.066,'y' => 381.054 ]
['x' => 110.946,'y' => 381.015 ]
['x' => 110.823,'y' => 381.021 ]
['x' => 110.762,'y' => 381.007 ]
['x' => 110.682,'y' => 381.032 ]
['x' => 110.545,'y' => 381.182 ]
['x' => 110.368,'y' => 381.274 ]
['x' => 110.295,'y' => 381.337 ]
['x' => 110.164,'y' => 381.395 ]
['x' => 110.048,'y' => 381.489 ]
['x' => 110.037,'y' => 381.518 ]
['x' => 110.040,'y' => 381.597 ]
['x' => 110.060,'y' => 381.697 ]
['x' => 110.092,'y' => 381.724 ]
['x' => 110.170,'y' => 381.812 ]
['x' => 110.200,'y' => 381.877 ]
['x' => 110.185,'y' => 381.960 ]
['x' => 110.164,'y' => 382.012 ]
['x' => 110.111,'y' => 382.091 ]
['x' => 110.062,'y' => 382.138 ]
['x' => 110.028,'y' => 382.184 ]
['x' => 109.982,'y' => 382.324 ]
['x' => 109.997,'y' => 382.487 ]
['x' => 109.974,'y' => 382.535 ]
['x' => 109.969,'y' => 382.570 ]
['x' => 109.963,'y' => 382.618 ]
['x' => 109.965,'y' => 382.673 ]
['x' => 109.942,'y' => 382.733 ]
['x' => 109.914,'y' => 382.754 ]
['x' => 109.807,'y' => 382.846 ]
['x' => 109.793,'y' => 382.883 ]
['x' => 109.779,'y' => 382.925 ]
['x' => 109.773,'y' => 382.981 ]
['x' => 109.786,'y' => 383.091 ]
['x' => 109.799,'y' => 383.156 ]
['x' => 109.833,'y' => 383.205 ]
['x' => 109.861,'y' => 383.252 ]
['x' => 109.941,'y' => 383.347 ]
['x' => 109.999,'y' => 383.385 ]
['x' => 110.056,'y' => 383.476 ]
['x' => 110.082,'y' => 383.510 ]
['x' => 110.133,'y' => 383.591 ]
['x' => 110.171,'y' => 383.686 ]
['x' => 110.165,'y' => 383.765 ]
['x' => 110.143,'y' => 383.795 ]
['x' => 110.119,'y' => 383.856 ]
['x' => 110.095,'y' => 383.887 ]
['x' => 110.073,'y' => 383.948 ]
['x' => 110.073,'y' => 383.994 ]
['x' => 110.060,'y' => 384.050 ]
['x' => 110.040,'y' => 384.148 ]
['x' => 110.033,'y' => 384.217 ]
['x' => 109.981,'y' => 384.270 ]
['x' => 109.935,'y' => 384.316 ]
['x' => 109.904,'y' => 384.361 ]
['x' => 109.896,'y' => 384.415 ]
['x' => 109.845,'y' => 384.459 ]
['x' => 109.803,'y' => 384.466 ]
['x' => 109.677,'y' => 384.466 ]
['x' => 109.628,'y' => 384.492 ]
['x' => 109.563,'y' => 384.579 ]
['x' => 109.481,'y' => 384.704 ]
['x' => 109.519,'y' => 384.743 ]
['x' => 109.553,'y' => 384.756 ]
['x' => 109.676,'y' => 384.669 ]
['x' => 109.731,'y' => 384.640 ]
['x' => 109.786,'y' => 384.688 ]
['x' => 109.849,'y' => 384.769 ]
['x' => 109.889,'y' => 384.861 ]
['x' => 109.881,'y' => 384.952 ]
['x' => 109.863,'y' => 385.039 ]
['x' => 109.835,'y' => 385.104 ]
['x' => 109.777,'y' => 385.159 ]
['x' => 109.694,'y' => 385.169 ]
['x' => 109.634,'y' => 385.271 ]
['x' => 109.597,'y' => 385.333 ]
['x' => 109.515,'y' => 385.393 ]
['x' => 109.476,'y' => 385.436 ]
['x' => 109.475,'y' => 385.471 ]
['x' => 109.562,'y' => 385.549 ]
['x' => 109.638,'y' => 385.647 ]
['x' => 109.679,'y' => 385.656 ]
['x' => 109.712,'y' => 385.647 ]
['x' => 109.750,'y' => 385.605 ]
['x' => 109.797,'y' => 385.531 ]
['x' => 109.799,'y' => 385.471 ]
['x' => 109.764,'y' => 385.392 ]
['x' => 109.761,'y' => 385.338 ]
['x' => 109.774,'y' => 385.262 ]
['x' => 109.796,'y' => 385.217 ]
['x' => 109.855,'y' => 385.179 ]
['x' => 109.929,'y' => 385.155 ]
['x' => 110.027,'y' => 385.165 ]
['x' => 110.096,'y' => 385.190 ]
['x' => 110.244,'y' => 385.246 ]
['x' => 110.291,'y' => 385.294 ]
['x' => 110.315,'y' => 385.375 ]
['x' => 110.348,'y' => 385.418 ]
['x' => 110.402,'y' => 385.442 ]
['x' => 110.514,'y' => 385.514 ]
['x' => 110.574,'y' => 385.579 ]
['x' => 110.621,'y' => 385.623 ]
['x' => 110.650,'y' => 385.640 ]
['x' => 110.686,'y' => 385.702 ]
['x' => 110.739,'y' => 385.724 ]
['x' => 110.805,'y' => 385.761 ]
['x' => 110.809,'y' => 385.833 ]
['x' => 110.839,'y' => 385.905 ]
['x' => 110.848,'y' => 385.991 ]
['x' => 110.769,'y' => 386.244 ]
['x' => 110.753,'y' => 386.297 ]
['x' => 110.731,'y' => 386.349 ]
['x' => 110.711,'y' => 386.409 ]
['x' => 110.701,'y' => 386.460 ]
['x' => 110.670,'y' => 386.522 ]
['x' => 110.642,'y' => 386.631 ]
['x' => 110.624,'y' => 386.705 ]
['x' => 110.597,'y' => 386.797 ]
['x' => 110.578,'y' => 386.843 ]
['x' => 110.403,'y' => 386.999 ]
['x' => 110.390,'y' => 387.039 ]
['x' => 110.344,'y' => 387.131 ]
['x' => 110.217,'y' => 387.276 ]
['x' => 110.093,'y' => 387.365 ]
['x' => 110.021,'y' => 387.393 ]
['x' => 109.867,'y' => 387.433 ]
['x' => 109.783,'y' => 387.435 ]
['x' => 109.738,'y' => 387.447 ]
['x' => 109.554,'y' => 387.599 ]
['x' => 109.514,'y' => 387.608 ]
['x' => 109.486,'y' => 387.622 ]
['x' => 109.436,'y' => 387.675 ]
['x' => 109.406,'y' => 387.755 ]
['x' => 109.403,'y' => 387.818 ]
['x' => 109.427,'y' => 387.891 ]
['x' => 109.547,'y' => 387.993 ]
['x' => 109.547,'y' => 388.112 ]
['x' => 109.524,'y' => 388.168 ]
['x' => 109.412,'y' => 388.295 ]
['x' => 109.361,'y' => 388.317 ]
['x' => 109.293,'y' => 388.328 ]
['x' => 109.244,'y' => 388.315 ]
['x' => 109.204,'y' => 388.294 ]
['x' => 109.134,'y' => 388.177 ]
['x' => 109.052,'y' => 388.138 ]
['x' => 108.918,'y' => 388.048 ]
['x' => 108.850,'y' => 388.053 ]
['x' => 108.890,'y' => 388.086 ]
['x' => 108.961,'y' => 388.134 ]
['x' => 108.994,'y' => 388.222 ]
['x' => 108.993,'y' => 388.274 ]
['x' => 108.971,'y' => 388.317 ]
['x' => 108.976,'y' => 388.366 ]
['x' => 108.998,'y' => 388.399 ]
['x' => 109.047,'y' => 388.468 ]
['x' => 109.032,'y' => 388.505 ]
['x' => 109.006,'y' => 388.558 ]
['x' => 109.011,'y' => 388.589 ]
['x' => 109.092,'y' => 388.657 ]
['x' => 109.116,'y' => 388.751 ]
['x' => 109.056,'y' => 388.846 ]
['x' => 109.048,'y' => 388.975 ]
['x' => 109.062,'y' => 389.042 ]
['x' => 109.087,'y' => 389.075 ]
['x' => 109.106,'y' => 389.173 ]
['x' => 109.136,'y' => 389.205 ]
['x' => 109.139,'y' => 389.296 ]
['x' => 109.131,'y' => 389.377 ]
['x' => 109.145,'y' => 389.447 ]
['x' => 109.108,'y' => 389.554 ]
['x' => 109.057,'y' => 389.790 ]
['x' => 109.047,'y' => 389.919 ]
['x' => 109.033,'y' => 389.984 ]
['x' => 109.008,'y' => 390.041 ]
['x' => 108.981,'y' => 390.098 ]
['x' => 108.964,'y' => 390.138 ]
['x' => 108.926,'y' => 390.198 ]
['x' => 108.899,'y' => 390.257 ]
['x' => 108.868,'y' => 390.330 ]
['x' => 108.849,'y' => 390.371 ]
['x' => 108.784,'y' => 390.403 ]
['x' => 108.745,'y' => 390.470 ]
['x' => 108.738,'y' => 390.503 ]
['x' => 108.715,'y' => 390.559 ]
['x' => 108.633,'y' => 390.571 ]
['x' => 108.576,'y' => 390.593 ]
['x' => 108.538,'y' => 390.632 ]
['x' => 108.512,'y' => 390.669 ]
['x' => 108.481,'y' => 390.737 ]
['x' => 108.465,'y' => 390.786 ]
['x' => 108.481,'y' => 390.813 ]
