x,y
['x' => 275.850,'y' => 613.625 ]
['x' => 275.866,'y' => 613.597 ]
['x' => 275.912,'y' => 613.517 ]
['x' => 275.962,'y' => 613.461 ]
['x' => 275.999,'y' => 613.405 ]
['x' => 275.890,'y' => 613.248 ]
['x' => 275.742,'y' => 613.019 ]
['x' => 275.569,'y' => 612.741 ]
['x' => 275.496,'y' => 612.398 ]
['x' => 275.430,'y' => 612.036 ]
['x' => 275.399,'y' => 611.884 ]
['x' => 275.393,'y' => 611.557 ]
['x' => 275.442,'y' => 611.501 ]
['x' => 275.507,'y' => 611.421 ]
['x' => 275.510,'y' => 611.328 ]
['x' => 275.452,'y' => 611.263 ]
['x' => 275.155,'y' => 610.948 ]
['x' => 274.685,'y' => 610.574 ]
['x' => 274.602,'y' => 610.515 ]
['x' => 274.255,'y' => 610.237 ]
['x' => 274.218,'y' => 610.144 ]
['x' => 274.249,'y' => 610.027 ]
['x' => 274.268,'y' => 609.897 ]
['x' => 274.203,'y' => 609.776 ]
['x' => 274.163,'y' => 609.727 ]
['x' => 274.172,'y' => 609.606 ]
['x' => 274.299,'y' => 609.433 ]
['x' => 274.333,'y' => 609.353 ]
['x' => 274.438,'y' => 609.103 ]
['x' => 274.432,'y' => 609.031 ]
['x' => 274.351,'y' => 608.908 ]
['x' => 274.156,'y' => 608.568 ]
['x' => 274.098,'y' => 608.423 ]
['x' => 274.014,'y' => 608.237 ]
['x' => 273.854,'y' => 608.002 ]
['x' => 273.844,'y' => 607.888 ]
['x' => 273.884,'y' => 607.767 ]
['x' => 273.912,'y' => 607.712 ]
['x' => 273.986,'y' => 607.594 ]
['x' => 274.067,'y' => 607.501 ]
['x' => 274.280,'y' => 607.353 ]
['x' => 274.345,'y' => 607.344 ]
['x' => 274.385,'y' => 607.325 ]
['x' => 274.481,'y' => 607.307 ]
['x' => 274.620,'y' => 607.319 ]
['x' => 274.821,'y' => 607.365 ]
['x' => 274.908,'y' => 607.369 ]
['x' => 275.006,'y' => 607.356 ]
['x' => 275.053,'y' => 607.390 ]
['x' => 275.278,'y' => 607.477 ]
['x' => 275.393,'y' => 607.551 ]
['x' => 275.464,'y' => 607.551 ]
['x' => 275.504,'y' => 607.557 ]
['x' => 275.637,'y' => 607.600 ]
['x' => 275.798,'y' => 607.554 ]
['x' => 275.884,'y' => 607.514 ]
['x' => 275.928,'y' => 607.514 ]
['x' => 276.008,'y' => 607.542 ]
['x' => 276.104,'y' => 607.588 ]
['x' => 276.215,'y' => 607.591 ]
['x' => 276.280,'y' => 607.603 ]
['x' => 276.320,'y' => 607.637 ]
['x' => 276.348,'y' => 607.665 ]
['x' => 276.388,'y' => 607.690 ]
['x' => 276.447,'y' => 607.702 ]
['x' => 276.561,'y' => 607.678 ]
['x' => 276.676,'y' => 607.659 ]
['x' => 276.713,'y' => 607.681 ]
['x' => 276.812,'y' => 607.693 ]
['x' => 276.907,'y' => 607.792 ]
['x' => 276.991,'y' => 607.811 ]
['x' => 277.037,'y' => 607.817 ]
['x' => 277.133,'y' => 607.807 ]
['x' => 277.186,'y' => 607.792 ]
['x' => 277.235,'y' => 607.764 ]
['x' => 277.269,'y' => 607.752 ]
['x' => 277.312,'y' => 607.758 ]
['x' => 277.365,'y' => 607.789 ]
['x' => 277.433,'y' => 607.844 ]
['x' => 277.547,'y' => 607.872 ]
['x' => 277.646,'y' => 607.875 ]
['x' => 277.736,'y' => 607.848 ]
['x' => 277.776,'y' => 607.841 ]
['x' => 278.060,'y' => 607.875 ]
['x' => 278.128,'y' => 607.919 ]
['x' => 278.212,'y' => 607.965 ]
['x' => 278.274,'y' => 607.971 ]
['x' => 278.475,'y' => 607.965 ]
['x' => 278.586,'y' => 607.947 ]
['x' => 278.722,'y' => 607.934 ]
['x' => 278.839,'y' => 607.959 ]
['x' => 278.988,'y' => 608.076 ]
['x' => 279.015,'y' => 608.209 ]
['x' => 278.969,'y' => 608.277 ]
['x' => 278.972,'y' => 608.333 ]
['x' => 279.012,'y' => 608.330 ]
['x' => 279.046,'y' => 608.287 ]
['x' => 279.105,'y' => 608.225 ]
['x' => 279.151,'y' => 608.203 ]
['x' => 279.204,'y' => 608.218 ]
['x' => 279.362,'y' => 608.305 ]
['x' => 279.433,'y' => 608.287 ]
['x' => 279.454,'y' => 608.237 ]
['x' => 279.482,'y' => 608.200 ]
['x' => 279.600,'y' => 608.178 ]
['x' => 279.699,'y' => 608.178 ]
['x' => 279.896,'y' => 608.234 ]
['x' => 280.045,'y' => 608.188 ]
['x' => 280.141,'y' => 608.181 ]
['x' => 280.314,'y' => 608.234 ]
['x' => 280.440,'y' => 608.296 ]
['x' => 280.536,'y' => 608.317 ]
['x' => 280.740,'y' => 608.330 ]
['x' => 280.855,'y' => 608.296 ]
['x' => 280.941,'y' => 608.212 ]
['x' => 281.077,'y' => 608.151 ]
['x' => 281.263,'y' => 607.996 ]
['x' => 281.352,'y' => 608.005 ]
['x' => 281.476,'y' => 607.937 ]
['x' => 281.519,'y' => 607.919 ]
['x' => 281.584,'y' => 607.940 ]
['x' => 281.621,'y' => 607.925 ]
['x' => 281.655,'y' => 607.925 ]
['x' => 281.695,'y' => 607.950 ]
['x' => 281.785,'y' => 607.940 ]
['x' => 281.927,'y' => 607.922 ]
['x' => 282.236,'y' => 608.015 ]
['x' => 282.314,'y' => 608.036 ]
['x' => 282.357,'y' => 608.036 ]
['x' => 282.422,'y' => 608.061 ]
['x' => 282.462,'y' => 608.129 ]
['x' => 282.477,'y' => 608.237 ]
['x' => 282.443,'y' => 608.379 ]
['x' => 282.378,'y' => 608.426 ]
['x' => 282.283,'y' => 608.419 ]
['x' => 282.208,'y' => 608.435 ]
['x' => 282.051,'y' => 608.509 ]
['x' => 281.927,'y' => 608.484 ]
['x' => 281.825,'y' => 608.494 ]
['x' => 281.841,'y' => 608.552 ]
['x' => 281.887,'y' => 608.574 ]
['x' => 281.949,'y' => 608.586 ]
['x' => 282.051,'y' => 608.589 ]
['x' => 282.091,'y' => 608.611 ]
['x' => 282.134,'y' => 608.654 ]
['x' => 282.147,'y' => 608.713 ]
['x' => 282.156,'y' => 608.766 ]
['x' => 282.212,'y' => 608.818 ]
['x' => 282.357,'y' => 608.753 ]
['x' => 282.425,'y' => 608.664 ]
['x' => 282.493,'y' => 608.589 ]
['x' => 282.604,'y' => 608.481 ]
['x' => 282.737,'y' => 608.277 ]
['x' => 282.932,'y' => 608.083 ]
['x' => 283.136,'y' => 607.854 ]
['x' => 283.154,'y' => 607.786 ]
['x' => 283.154,'y' => 607.585 ]
['x' => 283.164,'y' => 607.359 ]
['x' => 283.238,'y' => 607.140 ]
['x' => 283.377,'y' => 606.988 ]
['x' => 283.470,'y' => 606.905 ]
['x' => 283.599,'y' => 606.917 ]
['x' => 283.677,'y' => 606.976 ]
['x' => 283.791,'y' => 607.032 ]
['x' => 283.862,'y' => 607.072 ]
['x' => 283.992,'y' => 607.127 ]
['x' => 284.032,'y' => 607.131 ]
['x' => 284.122,'y' => 607.100 ]
['x' => 284.227,'y' => 607.075 ]
['x' => 284.307,'y' => 607.106 ]
['x' => 284.412,'y' => 607.174 ]
['x' => 284.468,'y' => 607.282 ]
['x' => 284.487,'y' => 607.331 ]
['x' => 284.434,'y' => 608.120 ]
['x' => 284.406,'y' => 608.234 ]
['x' => 284.338,'y' => 608.339 ]
['x' => 284.174,'y' => 608.351 ]
['x' => 284.079,'y' => 608.376 ]
['x' => 284.020,'y' => 608.444 ]
['x' => 284.026,'y' => 608.494 ]
['x' => 284.075,'y' => 608.540 ]
['x' => 284.227,'y' => 608.602 ]
['x' => 284.298,'y' => 608.623 ]
['x' => 284.347,'y' => 608.667 ]
['x' => 284.406,'y' => 608.797 ]
['x' => 284.465,'y' => 609.013 ]
['x' => 284.483,'y' => 609.069 ]
['x' => 284.502,'y' => 609.099 ]
['x' => 284.539,'y' => 609.121 ]
['x' => 284.573,'y' => 609.112 ]
['x' => 284.607,'y' => 609.090 ]
['x' => 284.635,'y' => 609.059 ]
['x' => 284.675,'y' => 608.991 ]
['x' => 284.817,'y' => 608.722 ]
['x' => 284.953,'y' => 608.469 ]
['x' => 285.003,'y' => 608.395 ]
['x' => 285.071,'y' => 608.348 ]
['x' => 285.108,'y' => 608.339 ]
['x' => 285.151,'y' => 608.336 ]
['x' => 285.201,'y' => 608.339 ]
['x' => 285.303,'y' => 608.401 ]
['x' => 285.469,'y' => 608.491 ]
['x' => 285.547,'y' => 608.580 ]
['x' => 285.587,'y' => 608.704 ]
['x' => 285.584,'y' => 608.902 ]
['x' => 285.593,'y' => 609.038 ]
['x' => 285.639,'y' => 609.155 ]
['x' => 285.698,'y' => 609.248 ]
['x' => 285.843,'y' => 609.337 ]
['x' => 285.892,'y' => 609.344 ]
['x' => 286.014,'y' => 609.328 ]
['x' => 286.183,'y' => 609.330 ]
['x' => 286.235,'y' => 609.321 ]
['x' => 286.259,'y' => 609.264 ]
['x' => 286.265,'y' => 609.205 ]
['x' => 286.269,'y' => 609.100 ]
['x' => 286.274,'y' => 609.040 ]
['x' => 286.311,'y' => 608.966 ]
['x' => 286.351,'y' => 608.944 ]
['x' => 286.431,'y' => 608.934 ]
['x' => 286.467,'y' => 608.928 ]
['x' => 286.575,'y' => 608.969 ]
['x' => 286.627,'y' => 609.010 ]
['x' => 286.673,'y' => 609.055 ]
['x' => 286.696,'y' => 609.113 ]
['x' => 286.693,'y' => 609.144 ]
['x' => 286.690,'y' => 609.175 ]
['x' => 286.711,'y' => 609.257 ]
['x' => 286.706,'y' => 609.298 ]
['x' => 286.693,'y' => 609.344 ]
['x' => 286.698,'y' => 609.399 ]
['x' => 286.713,'y' => 609.456 ]
['x' => 286.786,'y' => 609.481 ]
['x' => 286.813,'y' => 609.454 ]
['x' => 286.840,'y' => 609.413 ]
['x' => 286.845,'y' => 609.360 ]
['x' => 286.825,'y' => 609.309 ]
['x' => 286.832,'y' => 609.266 ]
['x' => 286.834,'y' => 609.173 ]
['x' => 286.847,'y' => 609.120 ]
['x' => 286.881,'y' => 609.091 ]
['x' => 286.927,'y' => 609.070 ]
['x' => 286.980,'y' => 609.046 ]
['x' => 287.023,'y' => 609.014 ]
['x' => 287.065,'y' => 608.962 ]
['x' => 287.067,'y' => 608.878 ]
['x' => 287.123,'y' => 608.796 ]
['x' => 287.190,'y' => 608.737 ]
['x' => 287.256,'y' => 608.681 ]
['x' => 287.289,'y' => 608.611 ]
['x' => 287.353,'y' => 608.563 ]
['x' => 287.435,'y' => 608.499 ]
['x' => 287.463,'y' => 608.462 ]
['x' => 287.487,'y' => 608.401 ]
['x' => 287.500,'y' => 608.343 ]
['x' => 287.521,'y' => 608.316 ]
['x' => 287.558,'y' => 608.278 ]
['x' => 287.595,'y' => 608.254 ]
['x' => 287.657,'y' => 608.225 ]
['x' => 287.681,'y' => 608.188 ]
['x' => 287.737,'y' => 608.145 ]
['x' => 287.795,'y' => 608.154 ]
['x' => 287.894,'y' => 608.181 ]
['x' => 287.925,'y' => 608.199 ]
['x' => 287.952,'y' => 608.238 ]
['x' => 287.985,'y' => 608.253 ]
['x' => 288.017,'y' => 608.229 ]
['x' => 288.061,'y' => 608.278 ]
['x' => 288.112,'y' => 608.284 ]
['x' => 288.149,'y' => 608.239 ]
['x' => 288.192,'y' => 608.219 ]
['x' => 288.237,'y' => 608.219 ]
['x' => 288.300,'y' => 608.252 ]
['x' => 288.353,'y' => 608.267 ]
['x' => 288.390,'y' => 608.227 ]
['x' => 288.418,'y' => 608.210 ]
['x' => 288.435,'y' => 608.176 ]
['x' => 288.475,'y' => 608.046 ]
['x' => 288.491,'y' => 607.961 ]
['x' => 288.485,'y' => 607.914 ]
['x' => 288.469,'y' => 607.832 ]
['x' => 288.453,'y' => 607.781 ]
['x' => 288.455,'y' => 607.725 ]
['x' => 288.484,'y' => 607.686 ]
['x' => 288.523,'y' => 607.654 ]
['x' => 288.507,'y' => 607.536 ]
['x' => 288.485,'y' => 607.264 ]
['x' => 288.520,'y' => 607.183 ]
['x' => 288.604,'y' => 607.146 ]
['x' => 288.710,'y' => 607.117 ]
['x' => 288.860,'y' => 607.030 ]
['x' => 288.920,'y' => 606.988 ]
['x' => 288.976,'y' => 606.992 ]
['x' => 289.014,'y' => 607.002 ]
['x' => 289.092,'y' => 607.049 ]
['x' => 289.142,'y' => 607.106 ]
['x' => 289.199,'y' => 607.173 ]
['x' => 289.227,'y' => 607.208 ]
['x' => 289.255,'y' => 607.281 ]
['x' => 289.280,'y' => 607.387 ]
['x' => 289.329,'y' => 607.678 ]
['x' => 289.352,'y' => 607.786 ]
['x' => 289.386,'y' => 607.832 ]
['x' => 289.423,'y' => 607.804 ]
['x' => 289.435,'y' => 607.772 ]
['x' => 289.432,'y' => 607.677 ]
['x' => 289.412,'y' => 607.591 ]
['x' => 289.416,'y' => 607.543 ]
['x' => 289.423,'y' => 607.459 ]
['x' => 289.439,'y' => 607.419 ]
['x' => 289.455,'y' => 607.386 ]
['x' => 289.475,'y' => 607.362 ]
['x' => 289.548,'y' => 607.333 ]
['x' => 289.556,'y' => 607.301 ]
['x' => 289.587,'y' => 607.255 ]
['x' => 289.612,'y' => 607.234 ]
['x' => 289.714,'y' => 607.217 ]
['x' => 289.756,'y' => 607.206 ]
['x' => 289.720,'y' => 607.182 ]
['x' => 289.811,'y' => 607.161 ]
['x' => 289.912,'y' => 607.201 ]
['x' => 289.972,'y' => 607.252 ]
['x' => 290.024,'y' => 607.301 ]
['x' => 290.047,'y' => 607.353 ]
['x' => 290.055,'y' => 607.412 ]
['x' => 290.102,'y' => 607.492 ]
['x' => 290.101,'y' => 607.579 ]
['x' => 290.092,'y' => 607.627 ]
['x' => 290.108,'y' => 607.684 ]
['x' => 290.111,'y' => 607.729 ]
['x' => 290.144,'y' => 607.792 ]
['x' => 290.216,'y' => 607.863 ]
['x' => 290.250,'y' => 607.845 ]
['x' => 290.287,'y' => 607.816 ]
['x' => 290.351,'y' => 607.720 ]
['x' => 290.391,'y' => 607.673 ]
['x' => 290.421,'y' => 607.651 ]
['x' => 290.469,'y' => 607.618 ]
['x' => 290.539,'y' => 607.579 ]
['x' => 290.596,'y' => 607.533 ]
['x' => 290.677,'y' => 607.495 ]
['x' => 290.721,'y' => 607.450 ]
['x' => 290.748,'y' => 607.432 ]
['x' => 290.786,'y' => 607.443 ]
['x' => 290.833,'y' => 607.477 ]
['x' => 290.880,'y' => 607.547 ]
['x' => 290.886,'y' => 607.627 ]
['x' => 290.923,'y' => 607.677 ]
['x' => 290.941,'y' => 607.639 ]
['x' => 290.953,'y' => 607.601 ]
['x' => 290.997,'y' => 607.542 ]
['x' => 291.091,'y' => 607.433 ]
['x' => 291.193,'y' => 607.361 ]
['x' => 291.289,'y' => 607.307 ]
['x' => 291.320,'y' => 607.308 ]
['x' => 291.372,'y' => 607.332 ]
['x' => 291.456,'y' => 607.379 ]
['x' => 291.534,'y' => 607.456 ]
['x' => 291.575,'y' => 607.505 ]
['x' => 291.617,'y' => 607.565 ]
['x' => 291.624,'y' => 607.658 ]
['x' => 291.631,'y' => 607.716 ]
['x' => 291.685,'y' => 607.848 ]
['x' => 291.672,'y' => 607.908 ]
['x' => 291.634,'y' => 607.981 ]
['x' => 291.591,'y' => 608.028 ]
['x' => 291.582,'y' => 608.085 ]
['x' => 291.589,'y' => 608.117 ]
['x' => 291.643,'y' => 608.174 ]
['x' => 291.715,'y' => 608.136 ]
['x' => 291.748,'y' => 608.132 ]
['x' => 291.786,'y' => 608.147 ]
['x' => 291.812,'y' => 608.215 ]
['x' => 291.802,'y' => 608.289 ]
['x' => 291.822,'y' => 608.351 ]
['x' => 291.828,'y' => 608.395 ]
['x' => 291.822,'y' => 608.496 ]
['x' => 291.805,'y' => 608.565 ]
['x' => 291.779,'y' => 608.624 ]
['x' => 291.715,'y' => 608.697 ]
['x' => 291.690,'y' => 608.719 ]
['x' => 291.682,'y' => 608.755 ]
['x' => 291.680,'y' => 608.788 ]
['x' => 291.699,'y' => 608.831 ]
['x' => 291.695,'y' => 608.871 ]
['x' => 291.673,'y' => 608.927 ]
['x' => 291.672,'y' => 608.977 ]
['x' => 291.690,'y' => 609.014 ]
['x' => 291.716,'y' => 609.033 ]
['x' => 291.751,'y' => 609.041 ]
['x' => 291.800,'y' => 609.054 ]
['x' => 291.826,'y' => 609.070 ]
['x' => 291.859,'y' => 609.134 ]
['x' => 291.890,'y' => 609.196 ]
['x' => 291.962,'y' => 609.308 ]
['x' => 291.986,'y' => 609.360 ]
['x' => 292.015,'y' => 609.462 ]
['x' => 292.033,'y' => 609.589 ]
['x' => 292.054,'y' => 609.661 ]
['x' => 292.107,'y' => 609.729 ]
['x' => 292.113,'y' => 609.827 ]
['x' => 292.145,'y' => 609.902 ]
['x' => 292.267,'y' => 609.938 ]
['x' => 292.475,'y' => 609.881 ]
['x' => 292.594,'y' => 609.710 ]
['x' => 292.759,'y' => 609.507 ]
['x' => 292.849,'y' => 609.417 ]
['x' => 292.953,'y' => 609.351 ]
['x' => 293.124,'y' => 609.180 ]
['x' => 293.318,'y' => 608.911 ]
['x' => 293.318,'y' => 608.859 ]
['x' => 293.308,'y' => 608.826 ]
['x' => 293.327,'y' => 608.792 ]
['x' => 293.374,'y' => 608.546 ]
['x' => 293.483,'y' => 608.388 ]
['x' => 293.573,'y' => 608.272 ]
['x' => 293.673,'y' => 608.187 ]
['x' => 293.696,'y' => 608.016 ]
['x' => 293.668,'y' => 607.676 ]
['x' => 293.573,'y' => 607.534 ]
['x' => 293.469,'y' => 607.434 ]
['x' => 293.464,'y' => 607.349 ]
['x' => 293.512,'y' => 607.269 ]
['x' => 293.568,'y' => 607.207 ]
['x' => 293.592,'y' => 607.127 ]
['x' => 293.592,'y' => 607.065 ]
['x' => 293.568,'y' => 606.938 ]
['x' => 293.497,'y' => 606.621 ]
['x' => 293.481,'y' => 606.398 ]
['x' => 293.415,'y' => 606.152 ]
['x' => 293.358,'y' => 605.880 ]
['x' => 293.226,'y' => 605.355 ]
['x' => 293.193,'y' => 605.098 ]
['x' => 293.262,'y' => 604.797 ]
['x' => 293.024,'y' => 604.630 ]
['x' => 292.954,'y' => 604.518 ]
['x' => 292.864,'y' => 604.187 ]
['x' => 292.650,'y' => 603.884 ]
['x' => 292.650,'y' => 603.616 ]
['x' => 292.650,'y' => 603.304 ]
['x' => 292.703,'y' => 603.152 ]
['x' => 292.755,'y' => 603.119 ]
['x' => 292.802,'y' => 603.124 ]
['x' => 292.873,'y' => 603.185 ]
['x' => 292.972,'y' => 603.289 ]
['x' => 293.195,'y' => 603.342 ]
['x' => 293.294,'y' => 603.341 ]
['x' => 293.386,'y' => 603.226 ]
['x' => 293.365,'y' => 602.946 ]
['x' => 293.490,'y' => 602.601 ]
['x' => 293.547,'y' => 602.567 ]
['x' => 293.646,'y' => 602.558 ]
['x' => 293.829,'y' => 602.560 ]
['x' => 294.058,'y' => 602.908 ]
['x' => 294.276,'y' => 603.301 ]
['x' => 294.527,'y' => 603.608 ]
['x' => 294.955,'y' => 604.299 ]
['x' => 295.097,'y' => 604.489 ]
['x' => 295.196,'y' => 604.752 ]
['x' => 295.357,'y' => 604.960 ]
['x' => 295.466,'y' => 605.215 ]
['x' => 295.748,'y' => 605.502 ]
['x' => 295.801,'y' => 605.736 ]
['x' => 295.633,'y' => 605.868 ]
['x' => 295.604,'y' => 605.976 ]
['x' => 295.907,'y' => 606.001 ]
['x' => 296.100,'y' => 606.285 ]
['x' => 296.204,'y' => 606.517 ]
['x' => 296.303,'y' => 606.606 ]
['x' => 296.389,'y' => 606.857 ]
['x' => 296.573,'y' => 607.032 ]
['x' => 296.729,'y' => 607.122 ]
['x' => 297.018,'y' => 607.169 ]
['x' => 297.098,'y' => 607.165 ]
['x' => 297.226,'y' => 607.184 ]
['x' => 297.302,'y' => 607.288 ]
['x' => 297.302,'y' => 607.458 ]
['x' => 297.335,'y' => 607.524 ]
['x' => 297.387,'y' => 607.628 ]
['x' => 297.406,'y' => 607.737 ]
['x' => 297.467,'y' => 607.860 ]
['x' => 297.581,'y' => 607.974 ]
['x' => 297.609,'y' => 607.993 ]
['x' => 297.642,'y' => 608.087 ]
['x' => 297.709,'y' => 608.121 ]
['x' => 297.794,'y' => 608.173 ]
['x' => 297.907,'y' => 608.206 ]
['x' => 297.936,'y' => 608.272 ]
['x' => 297.926,'y' => 608.362 ]
['x' => 297.893,'y' => 608.589 ]
['x' => 297.931,'y' => 608.788 ]
['x' => 298.054,'y' => 608.920 ]
['x' => 298.111,'y' => 608.958 ]
['x' => 298.139,'y' => 608.996 ]
['x' => 298.243,'y' => 609.161 ]
['x' => 298.352,'y' => 609.251 ]
['x' => 298.371,'y' => 609.303 ]
['x' => 298.518,'y' => 609.587 ]
['x' => 298.674,'y' => 609.720 ]
['x' => 298.849,'y' => 609.805 ]
['x' => 299.076,'y' => 609.867 ]
['x' => 299.251,'y' => 609.933 ]
['x' => 299.545,'y' => 610.231 ]
['x' => 299.611,'y' => 610.273 ]
['x' => 299.672,'y' => 610.245 ]
['x' => 299.715,'y' => 610.169 ]
['x' => 299.781,'y' => 610.169 ]
['x' => 299.838,'y' => 610.236 ]
['x' => 300.321,'y' => 610.591 ]
['x' => 300.628,'y' => 610.732 ]
['x' => 300.737,'y' => 610.789 ]
['x' => 300.803,'y' => 610.884 ]
['x' => 300.869,'y' => 610.988 ]
['x' => 301.002,'y' => 610.893 ]
['x' => 301.078,'y' => 610.860 ]
['x' => 301.187,'y' => 610.879 ]
['x' => 301.258,'y' => 610.922 ]
['x' => 301.347,'y' => 610.969 ]
['x' => 301.400,'y' => 611.001 ]
['x' => 301.442,'y' => 611.027 ]
['x' => 301.508,'y' => 611.063 ]
['x' => 301.541,'y' => 611.068 ]
['x' => 301.584,'y' => 611.092 ]
['x' => 301.622,'y' => 611.149 ]
['x' => 301.655,'y' => 611.253 ]
['x' => 301.735,'y' => 611.225 ]
['x' => 301.830,'y' => 611.220 ]
['x' => 301.934,'y' => 611.258 ]
['x' => 302.147,'y' => 611.418 ]
['x' => 302.227,'y' => 611.461 ]
['x' => 302.412,'y' => 611.494 ]
['x' => 302.691,'y' => 611.778 ]
['x' => 303.013,'y' => 612.034 ]
['x' => 303.306,'y' => 612.185 ]
['x' => 303.510,'y' => 612.261 ]
['x' => 303.661,'y' => 612.370 ]
['x' => 303.732,'y' => 612.436 ]
['x' => 304.130,'y' => 612.587 ]
['x' => 304.377,'y' => 612.627 ]
['x' => 304.531,'y' => 612.609 ]
['x' => 304.707,'y' => 612.743 ]
['x' => 304.730,'y' => 612.810 ]
['x' => 304.825,'y' => 612.885 ]
['x' => 305.114,'y' => 613.004 ]
['x' => 305.331,'y' => 613.041 ]
['x' => 305.478,'y' => 613.051 ]
['x' => 305.648,'y' => 613.202 ]
['x' => 305.696,'y' => 613.349 ]
['x' => 305.776,'y' => 613.444 ]
['x' => 305.871,'y' => 613.463 ]
['x' => 306.003,'y' => 613.486 ]
['x' => 306.103,'y' => 613.453 ]
['x' => 306.188,'y' => 613.458 ]
['x' => 306.301,'y' => 613.505 ]
['x' => 306.410,'y' => 613.628 ]
['x' => 306.491,'y' => 613.638 ]
['x' => 306.595,'y' => 613.581 ]
['x' => 306.699,'y' => 613.581 ]
['x' => 306.808,'y' => 613.666 ]
['x' => 306.893,'y' => 613.638 ]
['x' => 307.096,'y' => 613.524 ]
['x' => 307.262,'y' => 613.524 ]
['x' => 307.328,'y' => 613.519 ]
['x' => 307.503,'y' => 613.595 ]
['x' => 307.598,'y' => 613.609 ]
['x' => 307.645,'y' => 613.642 ]
['x' => 307.697,'y' => 613.666 ]
['x' => 307.764,'y' => 613.600 ]
['x' => 307.844,'y' => 613.534 ]
['x' => 307.905,'y' => 613.534 ]
['x' => 307.981,'y' => 613.557 ]
['x' => 308.057,'y' => 613.571 ]
['x' => 308.142,'y' => 613.548 ]
['x' => 308.256,'y' => 613.529 ]
['x' => 308.327,'y' => 613.548 ]
['x' => 308.543,'y' => 613.677 ]
['x' => 308.596,'y' => 613.808 ]
['x' => 308.648,'y' => 613.846 ]
['x' => 308.724,'y' => 613.836 ]
['x' => 308.946,'y' => 613.903 ]
['x' => 309.112,'y' => 613.997 ]
['x' => 309.216,'y' => 614.007 ]
['x' => 309.320,'y' => 613.950 ]
['x' => 309.386,'y' => 613.898 ]
['x' => 309.533,'y' => 613.888 ]
['x' => 309.661,'y' => 613.874 ]
['x' => 309.737,'y' => 613.917 ]
['x' => 309.841,'y' => 613.974 ]
['x' => 309.931,'y' => 613.988 ]
['x' => 310.025,'y' => 613.969 ]
['x' => 310.101,'y' => 613.988 ]
['x' => 310.304,'y' => 614.002 ]
['x' => 310.489,'y' => 614.106 ]
['x' => 310.579,'y' => 614.201 ]
['x' => 310.664,'y' => 614.206 ]
['x' => 310.721,'y' => 614.220 ]
['x' => 310.787,'y' => 614.248 ]
['x' => 310.834,'y' => 614.295 ]
['x' => 310.915,'y' => 614.362 ]
['x' => 311.024,'y' => 614.418 ]
['x' => 311.104,'y' => 614.404 ]
['x' => 311.194,'y' => 614.385 ]
['x' => 311.279,'y' => 614.409 ]
['x' => 311.345,'y' => 614.395 ]
