x,y
['x' => 116.885,'y' => 376.775 ]
['x' => 117.988,'y' => 377.470 ]
['x' => 118.329,'y' => 377.757 ]
['x' => 119.199,'y' => 378.489 ]
['x' => 119.882,'y' => 379.352 ]
['x' => 120.086,'y' => 379.964 ]
['x' => 120.101,'y' => 380.437 ]
['x' => 119.713,'y' => 380.987 ]
['x' => 119.293,'y' => 382.186 ]
['x' => 118.634,'y' => 383.265 ]
['x' => 118.130,'y' => 384.847 ]
['x' => 117.555,'y' => 386.166 ]
['x' => 117.339,'y' => 387.437 ]
['x' => 117.339,'y' => 388.444 ]
['x' => 118.011,'y' => 391.273 ]
['x' => 118.106,'y' => 393.623 ]
['x' => 118.394,'y' => 396.356 ]
['x' => 117.891,'y' => 398.322 ]
['x' => 118.154,'y' => 399.209 ]
['x' => 118.610,'y' => 400.672 ]
['x' => 119.353,'y' => 401.655 ]
['x' => 120.672,'y' => 402.686 ]
['x' => 121.799,'y' => 404.220 ]
['x' => 123.118,'y' => 406.522 ]
['x' => 123.909,'y' => 407.337 ]
['x' => 124.927,'y' => 408.461 ]
['x' => 125.060,'y' => 408.608 ]
['x' => 126.354,'y' => 409.639 ]
['x' => 127.542,'y' => 410.500 ]
['x' => 128.376,'y' => 409.848 ]
['x' => 130.539,'y' => 408.727 ]
['x' => 133.406,'y' => 408.050 ]
['x' => 134.370,'y' => 407.946 ]
['x' => 136.768,'y' => 408.258 ]
['x' => 138.462,'y' => 408.493 ]
['x' => 139.322,'y' => 408.128 ]
['x' => 139.739,'y' => 407.607 ]
['x' => 141.674,'y' => 404.851 ]
['x' => 142.970,'y' => 403.082 ]
['x' => 144.482,'y' => 401.492 ]
['x' => 145.446,'y' => 400.544 ]
['x' => 146.280,'y' => 399.528 ]
['x' => 147.453,'y' => 398.355 ]
['x' => 148.443,'y' => 397.886 ]
['x' => 149.613,'y' => 397.218 ]
['x' => 150.994,'y' => 396.775 ]
['x' => 152.323,'y' => 396.202 ]
['x' => 154.565,'y' => 395.238 ]
['x' => 156.298,'y' => 394.713 ]
['x' => 157.575,'y' => 394.348 ]
['x' => 158.549,'y' => 394.236 ]
['x' => 160.108,'y' => 394.369 ]
['x' => 161.042,'y' => 394.503 ]
['x' => 162.996,'y' => 394.824 ]
['x' => 164.291,'y' => 395.369 ]
['x' => 166.389,'y' => 397.319 ]
['x' => 167.957,'y' => 399.651 ]
['x' => 169.091,'y' => 400.584 ]
['x' => 170.548,'y' => 401.280 ]
['x' => 172.455,'y' => 401.835 ]
['x' => 174.069,'y' => 402.115 ]
['x' => 175.276,'y' => 402.333 ]
['x' => 176.283,'y' => 401.020 ]
['x' => 177.002,'y' => 400.262 ]
['x' => 181.301,'y' => 397.480 ]
['x' => 183.051,'y' => 396.459 ]
['x' => 185.335,'y' => 394.698 ]
['x' => 188.375,'y' => 392.478 ]
['x' => 190.228,'y' => 391.118 ]
['x' => 192.331,'y' => 388.556 ]
['x' => 192.967,'y' => 387.438 ]
['x' => 194.058,'y' => 386.339 ]
['x' => 194.317,'y' => 386.025 ]
['x' => 194.467,'y' => 385.760 ]
['x' => 194.498,'y' => 385.376 ]
['x' => 194.696,'y' => 384.144 ]
['x' => 194.430,'y' => 382.986 ]
['x' => 193.584,'y' => 381.482 ]
['x' => 193.050,'y' => 380.543 ]
['x' => 192.109,'y' => 379.324 ]
['x' => 190.667,'y' => 377.509 ]
['x' => 188.901,'y' => 375.549 ]
['x' => 187.629,'y' => 373.296 ]
['x' => 186.615,'y' => 371.516 ]
['x' => 186.423,'y' => 370.585 ]
['x' => 186.153,'y' => 369.674 ]
['x' => 185.878,'y' => 368.207 ]
['x' => 185.402,'y' => 363.244 ]
['x' => 185.517,'y' => 358.772 ]
['x' => 185.635,'y' => 354.148 ]
['x' => 185.444,'y' => 352.326 ]
['x' => 184.341,'y' => 350.312 ]
['x' => 182.662,'y' => 346.092 ]
['x' => 180.984,'y' => 340.529 ]
['x' => 179.689,'y' => 337.556 ]
['x' => 178.155,'y' => 333.480 ]
['x' => 177.004,'y' => 328.709 ]
['x' => 175.160,'y' => 323.176 ]
['x' => 174.184,'y' => 321.303 ]
['x' => 173.554,'y' => 320.130 ]
['x' => 173.189,'y' => 317.560 ]
['x' => 173.065,'y' => 315.504 ]
['x' => 173.292,'y' => 313.340 ]
['x' => 173.815,'y' => 312.189 ]
['x' => 172.754,'y' => 312.950 ]
['x' => 171.547,'y' => 313.992 ]
['x' => 169.930,'y' => 314.162 ]
['x' => 169.474,'y' => 313.898 ]
['x' => 169.067,'y' => 313.347 ]
['x' => 168.731,'y' => 313.011 ]
['x' => 168.371,'y' => 313.179 ]
['x' => 167.652,'y' => 313.898 ]
['x' => 167.412,'y' => 315.049 ]
['x' => 167.329,'y' => 315.359 ]
['x' => 167.232,'y' => 315.719 ]
['x' => 166.813,'y' => 317.279 ]
['x' => 166.645,'y' => 318.921 ]
['x' => 166.272,'y' => 319.672 ]
['x' => 165.837,'y' => 320.116 ]
['x' => 164.715,'y' => 321.211 ]
['x' => 163.336,'y' => 322.026 ]
['x' => 162.835,'y' => 322.501 ]
['x' => 162.401,'y' => 323.081 ]
['x' => 161.802,'y' => 323.081 ]
['x' => 160.771,'y' => 323.369 ]
['x' => 159.956,'y' => 323.453 ]
['x' => 159.116,'y' => 323.441 ]
['x' => 158.433,'y' => 323.273 ]
['x' => 157.534,'y' => 323.009 ]
['x' => 156.791,'y' => 322.446 ]
['x' => 155.460,'y' => 321.511 ]
['x' => 154.657,'y' => 321.139 ]
['x' => 153.662,'y' => 320.971 ]
['x' => 152.906,'y' => 321.319 ]
['x' => 152.427,'y' => 321.618 ]
['x' => 151.815,'y' => 322.026 ]
['x' => 151.667,'y' => 322.195 ]
['x' => 151.269,'y' => 322.647 ]
['x' => 151.108,'y' => 322.829 ]
['x' => 150.760,'y' => 323.968 ]
['x' => 150.281,'y' => 324.771 ]
['x' => 149.310,'y' => 326.222 ]
['x' => 148.387,'y' => 326.702 ]
['x' => 147.572,'y' => 326.797 ]
['x' => 146.672,'y' => 326.761 ]
['x' => 145.282,'y' => 327.169 ]
['x' => 144.437,'y' => 327.595 ]
['x' => 143.633,'y' => 327.751 ]
['x' => 142.992,'y' => 328.152 ]
['x' => 142.764,'y' => 328.536 ]
['x' => 142.441,'y' => 329.069 ]
['x' => 142.391,'y' => 329.026 ]
['x' => 142.063,'y' => 328.740 ]
['x' => 141.739,'y' => 328.626 ]
['x' => 140.403,'y' => 328.746 ]
['x' => 139.330,'y' => 328.746 ]
['x' => 138.874,'y' => 328.608 ]
['x' => 138.454,'y' => 328.506 ]
['x' => 138.204,'y' => 328.218 ]
['x' => 137.633,'y' => 327.565 ]
['x' => 137.256,'y' => 327.181 ]
['x' => 137.106,'y' => 326.797 ]
['x' => 136.686,'y' => 326.450 ]
['x' => 136.135,'y' => 326.192 ]
['x' => 135.745,'y' => 325.988 ]
['x' => 135.475,'y' => 325.796 ]
['x' => 135.499,'y' => 324.990 ]
['x' => 135.577,'y' => 324.753 ]
['x' => 135.802,'y' => 324.543 ]
['x' => 135.366,'y' => 324.555 ]
['x' => 135.245,'y' => 324.613 ]
['x' => 135.107,'y' => 324.630 ]
['x' => 135.040,'y' => 324.649 ]
['x' => 134.973,'y' => 324.663 ]
['x' => 134.891,'y' => 324.674 ]
['x' => 134.766,'y' => 324.680 ]
['x' => 134.764,'y' => 324.741 ]
['x' => 134.672,'y' => 324.787 ]
['x' => 134.534,'y' => 324.786 ]
['x' => 134.467,'y' => 324.670 ]
['x' => 134.396,'y' => 324.649 ]
['x' => 134.277,'y' => 324.717 ]
['x' => 134.166,'y' => 324.832 ]
['x' => 134.074,'y' => 324.832 ]
['x' => 133.983,'y' => 324.786 ]
['x' => 133.916,'y' => 324.719 ]
['x' => 133.853,'y' => 324.715 ]
['x' => 133.753,'y' => 324.740 ]
['x' => 133.707,'y' => 324.740 ]
['x' => 133.475,'y' => 324.915 ]
['x' => 133.399,'y' => 325.051 ]
['x' => 133.345,'y' => 325.210 ]
['x' => 133.385,'y' => 325.303 ]
['x' => 133.396,'y' => 325.366 ]
['x' => 133.355,'y' => 325.398 ]
['x' => 133.316,'y' => 325.405 ]
['x' => 133.230,'y' => 325.432 ]
['x' => 133.099,'y' => 325.503 ]
['x' => 133.016,'y' => 325.595 ]
['x' => 132.904,'y' => 325.635 ]
['x' => 132.812,'y' => 325.680 ]
['x' => 132.651,'y' => 325.709 ]
['x' => 132.461,'y' => 325.832 ]
['x' => 132.376,'y' => 325.932 ]
['x' => 132.285,'y' => 325.945 ]
['x' => 132.216,'y' => 326.071 ]
['x' => 132.207,'y' => 326.152 ]
['x' => 132.235,'y' => 326.241 ]
['x' => 132.359,'y' => 326.398 ]
['x' => 132.410,'y' => 326.500 ]
['x' => 132.423,'y' => 326.640 ]
['x' => 132.423,'y' => 326.678 ]
['x' => 132.359,'y' => 326.755 ]
['x' => 132.322,'y' => 326.885 ]
['x' => 132.359,'y' => 326.998 ]
['x' => 132.404,'y' => 327.032 ]
['x' => 132.459,'y' => 327.092 ]
['x' => 132.583,'y' => 327.107 ]
['x' => 132.698,'y' => 327.107 ]
['x' => 132.724,'y' => 327.132 ]
['x' => 132.818,'y' => 327.176 ]
['x' => 132.857,'y' => 327.202 ]
['x' => 132.895,'y' => 327.215 ]
['x' => 133.010,'y' => 327.329 ]
['x' => 133.035,'y' => 327.355 ]
['x' => 133.099,'y' => 327.419 ]
['x' => 133.133,'y' => 327.492 ]
['x' => 133.201,'y' => 327.585 ]
['x' => 133.226,'y' => 327.622 ]
['x' => 133.265,'y' => 327.649 ]
['x' => 133.304,'y' => 327.707 ]
['x' => 133.316,'y' => 327.751 ]
['x' => 133.316,'y' => 327.840 ]
['x' => 133.393,'y' => 327.865 ]
['x' => 133.418,'y' => 327.891 ]
['x' => 133.418,'y' => 327.955 ]
['x' => 133.329,'y' => 328.031 ]
['x' => 133.278,'y' => 328.236 ]
['x' => 133.214,'y' => 328.300 ]
['x' => 133.214,'y' => 328.376 ]
['x' => 133.125,'y' => 328.529 ]
['x' => 133.112,'y' => 328.721 ]
['x' => 133.175,'y' => 328.781 ]
['x' => 133.222,'y' => 328.789 ]
['x' => 133.265,'y' => 328.874 ]
['x' => 133.316,'y' => 328.887 ]
['x' => 133.393,'y' => 328.963 ]
['x' => 133.444,'y' => 329.078 ]
['x' => 133.508,'y' => 329.078 ]
['x' => 133.559,'y' => 329.129 ]
['x' => 133.663,'y' => 329.316 ]
['x' => 133.730,'y' => 329.425 ]
['x' => 133.814,'y' => 329.461 ]
['x' => 133.842,'y' => 329.490 ]
['x' => 133.873,'y' => 329.500 ]
['x' => 133.961,'y' => 329.439 ]
['x' => 134.063,'y' => 329.439 ]
['x' => 134.089,'y' => 329.465 ]
['x' => 134.130,'y' => 329.468 ]
['x' => 134.179,'y' => 329.502 ]
['x' => 134.205,'y' => 329.540 ]
['x' => 134.254,'y' => 329.558 ]
['x' => 134.312,'y' => 329.640 ]
['x' => 134.312,'y' => 329.691 ]
['x' => 134.350,'y' => 329.704 ]
['x' => 134.360,'y' => 329.759 ]
['x' => 134.482,'y' => 329.725 ]
['x' => 134.605,'y' => 329.675 ]
['x' => 134.656,'y' => 329.635 ]
['x' => 134.691,'y' => 329.597 ]
['x' => 134.834,'y' => 329.508 ]
['x' => 134.929,'y' => 329.453 ]
['x' => 135.070,'y' => 329.336 ]
['x' => 135.130,'y' => 329.304 ]
['x' => 135.196,'y' => 329.264 ]
['x' => 135.245,'y' => 329.223 ]
['x' => 135.305,'y' => 329.169 ]
['x' => 135.374,'y' => 329.122 ]
['x' => 135.420,'y' => 329.076 ]
['x' => 135.466,'y' => 329.076 ]
['x' => 135.512,'y' => 329.030 ]
['x' => 135.696,'y' => 329.030 ]
['x' => 135.753,'y' => 329.122 ]
['x' => 135.799,'y' => 329.168 ]
['x' => 135.811,'y' => 329.240 ]
['x' => 135.828,'y' => 329.326 ]
['x' => 135.842,'y' => 329.396 ]
['x' => 135.891,'y' => 329.413 ]
['x' => 135.940,'y' => 329.441 ]
['x' => 136.012,'y' => 329.536 ]
['x' => 136.111,'y' => 329.582 ]
['x' => 136.273,'y' => 329.536 ]
['x' => 136.319,'y' => 329.536 ]
['x' => 136.411,'y' => 329.490 ]
['x' => 136.486,'y' => 329.490 ]
['x' => 136.654,'y' => 329.421 ]
['x' => 136.903,'y' => 329.427 ]
['x' => 136.969,'y' => 329.488 ]
['x' => 137.025,'y' => 329.602 ]
['x' => 137.078,'y' => 329.663 ]
['x' => 137.153,'y' => 329.711 ]
['x' => 137.230,'y' => 329.841 ]
['x' => 137.256,'y' => 329.910 ]
['x' => 137.334,'y' => 329.921 ]
['x' => 137.477,'y' => 329.906 ]
['x' => 137.590,'y' => 329.918 ]
['x' => 137.654,'y' => 330.021 ]
['x' => 137.659,'y' => 330.102 ]
['x' => 137.653,'y' => 330.148 ]
['x' => 137.651,'y' => 330.249 ]
['x' => 137.633,'y' => 330.320 ]
['x' => 137.605,'y' => 330.433 ]
['x' => 137.559,'y' => 330.478 ]
['x' => 137.492,'y' => 330.502 ]
['x' => 137.302,'y' => 330.580 ]
['x' => 137.172,'y' => 330.641 ]
['x' => 136.837,'y' => 331.033 ]
['x' => 136.739,'y' => 331.108 ]
['x' => 136.681,'y' => 331.156 ]
['x' => 136.616,'y' => 331.266 ]
['x' => 136.644,'y' => 331.307 ]
['x' => 136.706,'y' => 331.330 ]
['x' => 136.785,'y' => 331.320 ]
['x' => 136.859,'y' => 331.301 ]
['x' => 136.979,'y' => 331.276 ]
['x' => 137.110,'y' => 331.258 ]
['x' => 137.216,'y' => 331.243 ]
['x' => 137.286,'y' => 331.233 ]
['x' => 137.350,'y' => 331.239 ]
['x' => 137.416,'y' => 331.266 ]
['x' => 137.494,'y' => 331.290 ]
['x' => 137.613,'y' => 331.323 ]
['x' => 137.697,'y' => 331.346 ]
['x' => 137.893,'y' => 331.323 ]
['x' => 137.939,'y' => 331.277 ]
['x' => 138.004,'y' => 331.229 ]
['x' => 138.105,'y' => 331.219 ]
['x' => 138.295,'y' => 331.162 ]
['x' => 138.398,'y' => 331.139 ]
['x' => 138.490,'y' => 331.119 ]
['x' => 138.536,'y' => 331.093 ]
['x' => 138.572,'y' => 331.075 ]
['x' => 138.634,'y' => 331.057 ]
['x' => 138.681,'y' => 331.037 ]
['x' => 138.725,'y' => 331.018 ]
['x' => 138.881,'y' => 331.027 ]
['x' => 138.939,'y' => 330.998 ]
['x' => 139.022,'y' => 331.013 ]
['x' => 139.125,'y' => 330.946 ]
['x' => 139.252,'y' => 330.778 ]
['x' => 139.347,'y' => 330.662 ]
['x' => 139.441,'y' => 330.580 ]
['x' => 139.641,'y' => 330.478 ]
['x' => 139.767,'y' => 330.381 ]
['x' => 139.824,'y' => 330.346 ]
['x' => 139.922,'y' => 330.301 ]
['x' => 139.988,'y' => 330.254 ]
['x' => 140.040,'y' => 330.220 ]
['x' => 140.083,'y' => 330.211 ]
['x' => 140.158,'y' => 330.174 ]
['x' => 140.229,'y' => 330.142 ]
['x' => 140.365,'y' => 330.079 ]
['x' => 140.519,'y' => 330.026 ]
['x' => 140.570,'y' => 329.997 ]
['x' => 140.626,'y' => 329.989 ]
['x' => 140.683,'y' => 330.006 ]
['x' => 140.663,'y' => 330.128 ]
['x' => 140.611,'y' => 330.232 ]
['x' => 140.536,'y' => 330.306 ]
['x' => 140.514,'y' => 330.390 ]
['x' => 140.422,'y' => 330.482 ]
['x' => 140.416,'y' => 330.522 ]
['x' => 140.364,'y' => 330.568 ]
['x' => 140.312,'y' => 330.643 ]
['x' => 140.266,'y' => 330.703 ]
['x' => 140.231,'y' => 330.807 ]
['x' => 140.220,'y' => 330.888 ]
['x' => 140.339,'y' => 330.974 ]
['x' => 140.417,'y' => 331.057 ]
['x' => 140.472,'y' => 331.103 ]
['x' => 140.462,'y' => 331.186 ]
['x' => 140.506,'y' => 331.248 ]
['x' => 140.817,'y' => 331.225 ]
['x' => 140.990,'y' => 331.208 ]
['x' => 141.247,'y' => 331.147 ]
['x' => 141.412,'y' => 331.228 ]
['x' => 141.583,'y' => 331.254 ]
['x' => 141.707,'y' => 331.280 ]
['x' => 141.986,'y' => 331.317 ]
['x' => 142.192,'y' => 331.334 ]
['x' => 142.236,'y' => 331.326 ]
['x' => 142.398,'y' => 331.297 ]
['x' => 142.444,'y' => 331.251 ]
['x' => 142.536,'y' => 331.251 ]
['x' => 142.628,'y' => 331.159 ]
['x' => 142.671,'y' => 331.124 ]
['x' => 142.711,'y' => 331.107 ]
['x' => 142.743,'y' => 331.081 ]
['x' => 142.791,'y' => 331.049 ]
['x' => 142.851,'y' => 330.994 ]
['x' => 142.944,'y' => 330.926 ]
['x' => 142.998,'y' => 330.897 ]
['x' => 143.062,'y' => 330.840 ]
['x' => 143.178,'y' => 330.727 ]
['x' => 143.386,'y' => 330.601 ]
['x' => 143.550,'y' => 330.592 ]
['x' => 143.678,'y' => 330.603 ]
['x' => 143.783,'y' => 330.580 ]
['x' => 143.834,'y' => 330.572 ]
['x' => 143.926,'y' => 330.566 ]
['x' => 143.990,'y' => 330.626 ]
['x' => 144.055,'y' => 330.663 ]
['x' => 144.138,'y' => 330.754 ]
['x' => 144.139,'y' => 330.973 ]
['x' => 144.170,'y' => 331.121 ]
['x' => 144.216,'y' => 331.167 ]
['x' => 144.262,'y' => 331.167 ]
['x' => 144.366,'y' => 331.162 ]
['x' => 144.582,'y' => 331.287 ]
['x' => 144.884,'y' => 331.443 ]
['x' => 144.973,'y' => 331.526 ]
['x' => 145.077,'y' => 331.696 ]
['x' => 145.143,'y' => 331.768 ]
['x' => 145.235,'y' => 331.863 ]
['x' => 145.213,'y' => 331.954 ]
['x' => 145.221,'y' => 332.058 ]
['x' => 145.167,'y' => 332.120 ]
['x' => 145.106,'y' => 332.184 ]
['x' => 144.979,'y' => 332.251 ]
['x' => 144.884,'y' => 332.289 ]
['x' => 144.778,'y' => 332.307 ]
['x' => 144.663,'y' => 332.318 ]
['x' => 144.524,'y' => 332.322 ]
['x' => 144.230,'y' => 332.344 ]
['x' => 144.079,'y' => 332.283 ]
['x' => 143.921,'y' => 332.180 ]
['x' => 143.650,'y' => 332.219 ]
['x' => 143.502,'y' => 332.245 ]
['x' => 143.412,'y' => 332.285 ]
['x' => 143.235,'y' => 332.348 ]
['x' => 143.143,'y' => 332.408 ]
['x' => 143.031,'y' => 332.460 ]
['x' => 142.954,'y' => 332.531 ]
['x' => 142.873,'y' => 332.624 ]
['x' => 142.808,'y' => 332.725 ]
['x' => 142.785,'y' => 332.794 ]
['x' => 142.722,'y' => 332.886 ]
['x' => 142.715,'y' => 332.943 ]
['x' => 142.600,'y' => 333.106 ]
['x' => 142.304,'y' => 333.385 ]
['x' => 142.140,'y' => 333.544 ]
['x' => 142.063,'y' => 333.639 ]
['x' => 141.983,'y' => 333.708 ]
['x' => 141.920,'y' => 333.776 ]
['x' => 141.817,'y' => 333.817 ]
['x' => 141.787,'y' => 333.859 ]
['x' => 141.916,'y' => 333.896 ]
['x' => 141.966,'y' => 334.069 ]
['x' => 141.963,'y' => 334.157 ]
['x' => 141.968,'y' => 334.212 ]
['x' => 142.037,'y' => 334.387 ]
['x' => 142.046,'y' => 334.486 ]
['x' => 142.024,'y' => 334.532 ]
['x' => 141.962,'y' => 334.516 ]
['x' => 141.896,'y' => 334.532 ]
['x' => 141.885,'y' => 334.587 ]
['x' => 141.999,'y' => 334.689 ]
['x' => 142.097,'y' => 334.869 ]
['x' => 142.172,'y' => 335.043 ]
['x' => 142.243,'y' => 335.129 ]
['x' => 142.314,'y' => 335.180 ]
['x' => 142.425,'y' => 335.195 ]
['x' => 142.527,'y' => 335.271 ]
['x' => 142.910,'y' => 335.224 ]
['x' => 143.074,'y' => 335.223 ]
['x' => 143.170,'y' => 335.292 ]
['x' => 143.204,'y' => 335.455 ]
['x' => 143.148,'y' => 335.612 ]
['x' => 143.078,'y' => 335.803 ]
['x' => 143.084,'y' => 335.911 ]
['x' => 143.146,'y' => 336.009 ]
['x' => 143.282,'y' => 336.026 ]
['x' => 143.383,'y' => 335.998 ]
['x' => 143.585,'y' => 335.802 ]
['x' => 143.848,'y' => 335.416 ]
['x' => 144.066,'y' => 335.281 ]
['x' => 144.236,'y' => 335.236 ]
['x' => 144.372,'y' => 335.270 ]
['x' => 144.520,'y' => 335.390 ]
['x' => 144.624,'y' => 335.518 ]
['x' => 144.702,'y' => 335.704 ]
['x' => 144.733,'y' => 335.857 ]
['x' => 144.733,'y' => 336.009 ]
['x' => 144.664,'y' => 336.220 ]
['x' => 144.619,'y' => 336.467 ]
['x' => 144.445,'y' => 336.722 ]
['x' => 144.128,'y' => 336.976 ]
['x' => 143.585,'y' => 337.176 ]
['x' => 143.218,'y' => 337.281 ]
['x' => 142.933,'y' => 337.344 ]
['x' => 142.756,'y' => 337.461 ]
['x' => 142.763,'y' => 337.537 ]
['x' => 142.965,'y' => 337.632 ]
['x' => 143.053,'y' => 337.742 ]
['x' => 143.121,'y' => 337.849 ]
['x' => 143.061,'y' => 338.102 ]
['x' => 142.960,'y' => 338.304 ]
['x' => 142.850,'y' => 338.568 ]
['x' => 142.704,'y' => 338.667 ]
['x' => 142.665,'y' => 338.719 ]
['x' => 142.580,'y' => 338.795 ]
['x' => 142.514,'y' => 338.817 ]
['x' => 142.454,'y' => 338.779 ]
['x' => 142.402,'y' => 338.810 ]
['x' => 142.415,'y' => 338.890 ]
['x' => 142.477,'y' => 338.988 ]
['x' => 142.496,'y' => 339.019 ]
['x' => 142.613,'y' => 339.098 ]
['x' => 142.907,'y' => 339.123 ]
['x' => 142.969,'y' => 339.171 ]
['x' => 142.915,'y' => 339.360 ]
['x' => 142.819,'y' => 339.513 ]
['x' => 142.935,'y' => 339.790 ]
['x' => 142.958,'y' => 339.978 ]
['x' => 142.732,'y' => 340.303 ]
['x' => 142.521,'y' => 340.508 ]
['x' => 142.476,'y' => 340.603 ]
['x' => 142.421,'y' => 340.893 ]
['x' => 142.368,'y' => 341.186 ]
['x' => 142.329,'y' => 341.269 ]
['x' => 142.172,'y' => 341.336 ]
['x' => 142.045,'y' => 341.458 ]
['x' => 141.968,'y' => 341.580 ]
['x' => 142.048,'y' => 341.668 ]
['x' => 142.139,'y' => 341.685 ]
['x' => 142.190,'y' => 341.739 ]
['x' => 142.179,'y' => 341.878 ]
['x' => 142.211,'y' => 341.989 ]
['x' => 142.212,'y' => 342.062 ]
['x' => 142.147,'y' => 342.124 ]
['x' => 141.889,'y' => 342.163 ]
['x' => 141.885,'y' => 342.250 ]
['x' => 141.735,'y' => 342.550 ]
['x' => 141.726,'y' => 342.618 ]
['x' => 141.772,'y' => 342.653 ]
['x' => 141.818,'y' => 342.664 ]
['x' => 141.910,'y' => 342.664 ]
['x' => 142.029,'y' => 342.689 ]
['x' => 142.107,'y' => 342.745 ]
['x' => 142.177,'y' => 342.774 ]
['x' => 142.197,'y' => 342.869 ]
['x' => 142.179,'y' => 342.921 ]
['x' => 142.138,'y' => 342.975 ]
['x' => 142.133,'y' => 343.099 ]
['x' => 142.116,'y' => 343.211 ]
['x' => 142.011,'y' => 343.291 ]
['x' => 141.821,'y' => 343.347 ]
['x' => 141.736,'y' => 343.458 ]
['x' => 141.702,'y' => 343.595 ]
['x' => 141.687,'y' => 343.772 ]
['x' => 141.654,'y' => 343.946 ]
['x' => 141.527,'y' => 343.975 ]
['x' => 141.499,'y' => 343.996 ]
['x' => 141.480,'y' => 344.032 ]
['x' => 141.478,'y' => 344.081 ]
['x' => 141.505,'y' => 344.115 ]
['x' => 141.664,'y' => 344.120 ]
['x' => 141.763,'y' => 344.195 ]
['x' => 141.803,'y' => 344.291 ]
['x' => 141.804,'y' => 344.293 ]
['x' => 141.827,'y' => 344.435 ]
['x' => 141.767,'y' => 344.525 ]
['x' => 141.710,'y' => 344.596 ]
['x' => 141.617,'y' => 344.788 ]
['x' => 141.582,'y' => 344.831 ]
['x' => 141.467,'y' => 344.947 ]
['x' => 141.272,'y' => 345.068 ]
['x' => 141.172,'y' => 345.123 ]
['x' => 141.088,'y' => 345.135 ]
['x' => 140.963,'y' => 345.199 ]
['x' => 140.801,'y' => 345.264 ]
['x' => 140.650,'y' => 345.339 ]
['x' => 140.596,'y' => 345.429 ]
['x' => 140.630,'y' => 345.505 ]
['x' => 140.604,'y' => 345.748 ]
['x' => 140.656,'y' => 345.799 ]
['x' => 140.655,'y' => 345.876 ]
['x' => 140.553,'y' => 346.182 ]
['x' => 140.579,'y' => 346.310 ]
['x' => 140.553,'y' => 346.488 ]
['x' => 140.630,'y' => 346.616 ]
['x' => 140.668,'y' => 346.884 ]
['x' => 140.579,'y' => 347.101 ]
['x' => 140.464,'y' => 347.229 ]
['x' => 140.502,'y' => 347.407 ]
['x' => 140.499,'y' => 347.582 ]
['x' => 140.595,'y' => 347.614 ]
['x' => 140.727,'y' => 347.691 ]
['x' => 140.817,'y' => 347.733 ]
['x' => 140.824,'y' => 347.795 ]
['x' => 140.749,'y' => 347.951 ]
['x' => 140.779,'y' => 347.995 ]
['x' => 140.899,'y' => 347.945 ]
['x' => 141.065,'y' => 347.789 ]
['x' => 141.230,'y' => 347.756 ]
['x' => 141.325,'y' => 347.792 ]
['x' => 141.436,'y' => 347.878 ]
['x' => 141.518,'y' => 347.940 ]
['x' => 141.515,'y' => 348.007 ]
['x' => 141.502,'y' => 348.111 ]
['x' => 141.541,'y' => 348.195 ]
['x' => 141.578,'y' => 348.261 ]
['x' => 141.712,'y' => 348.398 ]
['x' => 141.687,'y' => 348.580 ]
['x' => 141.583,'y' => 348.712 ]
['x' => 141.530,'y' => 348.956 ]
['x' => 141.490,'y' => 349.180 ]
['x' => 141.467,'y' => 349.235 ]
