x,y
['x' => 82.030,'y' => 487.353 ]
['x' => 82.068,'y' => 487.276 ]
['x' => 82.170,'y' => 487.187 ]
['x' => 82.247,'y' => 487.187 ]
['x' => 82.302,'y' => 487.258 ]
['x' => 82.375,'y' => 487.353 ]
['x' => 82.439,'y' => 487.353 ]
['x' => 82.439,'y' => 487.442 ]
['x' => 82.502,'y' => 487.480 ]
['x' => 82.720,'y' => 487.588 ]
['x' => 82.865,'y' => 487.673 ]
['x' => 82.900,'y' => 487.681 ]
['x' => 82.966,'y' => 487.704 ]
['x' => 83.039,'y' => 487.805 ]
['x' => 83.086,'y' => 487.848 ]
['x' => 83.160,'y' => 487.898 ]
['x' => 83.295,'y' => 487.956 ]
['x' => 83.365,'y' => 487.995 ]
['x' => 83.477,'y' => 488.003 ]
['x' => 83.660,'y' => 488.131 ]
['x' => 83.749,'y' => 488.146 ]
['x' => 83.811,'y' => 488.142 ]
['x' => 83.927,'y' => 488.158 ]
['x' => 84.078,'y' => 488.309 ]
['x' => 84.159,'y' => 488.491 ]
['x' => 84.252,'y' => 488.662 ]
['x' => 84.315,'y' => 488.824 ]
['x' => 84.295,'y' => 488.871 ]
['x' => 84.156,'y' => 488.972 ]
['x' => 84.082,'y' => 489.065 ]
['x' => 84.016,'y' => 489.111 ]
['x' => 83.923,'y' => 489.181 ]
['x' => 83.888,'y' => 489.200 ]
['x' => 83.834,'y' => 489.130 ]
['x' => 83.737,'y' => 489.088 ]
['x' => 83.675,'y' => 489.049 ]
['x' => 83.679,'y' => 488.995 ]
['x' => 83.667,'y' => 488.933 ]
['x' => 83.621,'y' => 488.975 ]
['x' => 83.524,'y' => 489.018 ]
['x' => 83.419,'y' => 488.987 ]
['x' => 83.256,'y' => 489.099 ]
['x' => 83.183,'y' => 489.189 ]
['x' => 83.152,'y' => 489.227 ]
['x' => 83.090,'y' => 489.367 ]
['x' => 83.001,'y' => 489.355 ]
['x' => 82.977,'y' => 489.379 ]
['x' => 82.888,'y' => 489.402 ]
['x' => 82.861,'y' => 489.437 ]
['x' => 82.892,'y' => 489.456 ]
['x' => 82.884,'y' => 489.565 ]
['x' => 82.865,'y' => 489.630 ]
['x' => 82.815,'y' => 489.673 ]
['x' => 82.772,'y' => 489.658 ]
['x' => 82.683,'y' => 489.549 ]
['x' => 82.615,'y' => 489.550 ]
['x' => 82.585,'y' => 489.747 ]
['x' => 82.564,'y' => 489.885 ]
['x' => 82.518,'y' => 489.931 ]
['x' => 82.426,'y' => 489.931 ]
['x' => 82.380,'y' => 489.977 ]
['x' => 82.239,'y' => 490.351 ]
['x' => 82.603,'y' => 490.836 ]
['x' => 82.478,'y' => 491.353 ]
['x' => 82.456,'y' => 491.443 ]
['x' => 82.411,'y' => 491.489 ]
['x' => 82.154,'y' => 491.654 ]
['x' => 81.874,'y' => 491.539 ]
['x' => 81.874,'y' => 491.631 ]
['x' => 81.828,'y' => 491.677 ]
['x' => 81.828,'y' => 491.723 ]
['x' => 81.698,'y' => 491.694 ]
['x' => 81.683,'y' => 491.733 ]
['x' => 81.655,'y' => 491.832 ]
['x' => 81.614,'y' => 491.868 ]
['x' => 81.546,'y' => 491.864 ]
['x' => 81.511,'y' => 491.847 ]
['x' => 81.495,'y' => 491.785 ]
['x' => 81.465,'y' => 491.745 ]
['x' => 81.434,'y' => 491.727 ]
['x' => 81.365,'y' => 491.723 ]
['x' => 81.286,'y' => 491.694 ]
['x' => 81.217,'y' => 491.716 ]
['x' => 81.047,'y' => 491.769 ]
['x' => 81.047,'y' => 491.999 ]
['x' => 80.979,'y' => 491.999 ]
['x' => 80.951,'y' => 492.053 ]
['x' => 81.005,'y' => 492.149 ]
['x' => 81.005,'y' => 492.188 ]
['x' => 80.970,'y' => 492.386 ]
['x' => 80.873,'y' => 492.471 ]
['x' => 80.873,'y' => 492.514 ]
['x' => 80.873,'y' => 492.568 ]
['x' => 80.858,'y' => 492.607 ]
['x' => 80.827,'y' => 492.642 ]
['x' => 80.761,'y' => 492.657 ]
['x' => 80.652,'y' => 492.657 ]
['x' => 80.489,'y' => 492.626 ]
['x' => 80.462,'y' => 492.587 ]
['x' => 80.350,'y' => 492.463 ]
['x' => 80.307,'y' => 492.332 ]
['x' => 80.307,'y' => 492.273 ]
['x' => 80.307,'y' => 492.219 ]
['x' => 80.342,'y' => 492.091 ]
['x' => 80.489,'y' => 492.053 ]
['x' => 80.405,'y' => 491.999 ]
['x' => 80.358,'y' => 491.999 ]
['x' => 80.265,'y' => 491.962 ]
['x' => 80.175,'y' => 491.925 ]
['x' => 80.164,'y' => 491.963 ]
['x' => 80.172,'y' => 492.037 ]
['x' => 80.121,'y' => 492.242 ]
['x' => 80.121,'y' => 492.308 ]
['x' => 80.141,'y' => 492.363 ]
['x' => 80.203,'y' => 492.471 ]
['x' => 80.195,'y' => 492.533 ]
['x' => 80.152,'y' => 492.564 ]
['x' => 80.102,'y' => 492.591 ]
['x' => 80.071,'y' => 492.642 ]
['x' => 80.040,'y' => 492.661 ]
['x' => 79.982,'y' => 492.646 ]
['x' => 79.896,'y' => 492.634 ]
['x' => 79.803,'y' => 492.634 ]
['x' => 79.637,'y' => 492.568 ]
['x' => 79.598,'y' => 492.533 ]
['x' => 79.505,'y' => 492.460 ]
['x' => 79.431,'y' => 492.297 ]
['x' => 79.393,'y' => 492.161 ]
['x' => 79.331,'y' => 492.084 ]
['x' => 79.253,'y' => 492.037 ]
['x' => 79.164,'y' => 491.932 ]
['x' => 79.048,'y' => 491.766 ]
['x' => 78.982,'y' => 491.735 ]
['x' => 78.955,'y' => 491.712 ]
['x' => 78.970,'y' => 491.669 ]
['x' => 78.986,'y' => 491.638 ]
['x' => 78.993,'y' => 491.595 ]
['x' => 78.978,'y' => 491.545 ]
['x' => 78.903,'y' => 491.450 ]
['x' => 78.852,'y' => 491.386 ]
['x' => 78.801,'y' => 491.373 ]
['x' => 78.737,'y' => 491.233 ]
['x' => 78.635,'y' => 491.207 ]
['x' => 78.533,'y' => 491.093 ]
['x' => 78.226,'y' => 490.952 ]
['x' => 78.137,'y' => 490.978 ]
['x' => 78.060,'y' => 490.914 ]
['x' => 77.971,'y' => 490.952 ]
['x' => 77.805,'y' => 490.965 ]
['x' => 77.741,'y' => 490.965 ]
['x' => 77.652,'y' => 490.876 ]
['x' => 77.614,'y' => 490.914 ]
['x' => 77.575,'y' => 490.914 ]
['x' => 77.524,'y' => 490.863 ]
['x' => 77.448,'y' => 490.863 ]
['x' => 77.409,'y' => 490.901 ]
['x' => 77.307,'y' => 490.876 ]
['x' => 77.244,'y' => 490.888 ]
['x' => 77.154,'y' => 490.901 ]
['x' => 77.090,'y' => 490.952 ]
['x' => 77.097,'y' => 491.012 ]
['x' => 77.103,'y' => 491.067 ]
['x' => 77.081,'y' => 491.078 ]
['x' => 77.718,'y' => 491.473 ]
['x' => 78.240,'y' => 492.224 ]
['x' => 78.534,'y' => 492.811 ]
['x' => 78.730,'y' => 493.301 ]
['x' => 78.501,'y' => 494.084 ]
['x' => 78.501,'y' => 494.573 ]
['x' => 78.371,'y' => 494.965 ]
['x' => 78.240,'y' => 495.193 ]
['x' => 78.110,'y' => 495.455 ]
['x' => 78.224,'y' => 495.895 ]
['x' => 78.795,'y' => 495.862 ]
['x' => 79.154,'y' => 496.531 ]
['x' => 79.415,'y' => 496.793 ]
['x' => 80.133,'y' => 496.825 ]
['x' => 80.459,'y' => 496.825 ]
['x' => 80.525,'y' => 496.760 ]
['x' => 80.720,'y' => 496.499 ]
['x' => 81.047,'y' => 496.189 ]
['x' => 81.275,'y' => 496.140 ]
['x' => 81.993,'y' => 496.042 ]
['x' => 82.499,'y' => 496.221 ]
['x' => 82.842,'y' => 496.466 ]
['x' => 83.560,'y' => 497.021 ]
['x' => 84.082,'y' => 497.510 ]
['x' => 84.506,'y' => 497.739 ]
['x' => 85.179,'y' => 497.987 ]
['x' => 85.257,'y' => 497.959 ]
['x' => 85.297,'y' => 497.902 ]
['x' => 85.428,'y' => 497.755 ]
['x' => 85.526,'y' => 497.592 ]
['x' => 85.615,'y' => 497.429 ]
['x' => 85.615,'y' => 497.307 ]
['x' => 85.575,'y' => 497.176 ]
['x' => 85.624,'y' => 496.866 ]
['x' => 85.779,'y' => 496.776 ]
['x' => 85.885,'y' => 496.768 ]
['x' => 85.893,'y' => 496.907 ]
['x' => 85.934,'y' => 497.045 ]
['x' => 86.032,'y' => 497.282 ]
['x' => 86.129,'y' => 497.625 ]
['x' => 86.211,'y' => 497.829 ]
['x' => 86.227,'y' => 498.163 ]
['x' => 86.236,'y' => 498.302 ]
['x' => 86.154,'y' => 498.465 ]
['x' => 86.121,'y' => 498.620 ]
['x' => 86.097,'y' => 498.726 ]
['x' => 86.129,'y' => 498.612 ]
['x' => 86.219,'y' => 498.424 ]
['x' => 86.431,'y' => 498.261 ]
['x' => 86.643,'y' => 498.131 ]
['x' => 87.051,'y' => 497.959 ]
['x' => 87.280,'y' => 497.821 ]
['x' => 87.525,'y' => 497.625 ]
['x' => 87.753,'y' => 497.200 ]
['x' => 88.047,'y' => 496.646 ]
['x' => 88.210,'y' => 496.091 ]
['x' => 88.569,'y' => 496.385 ]
['x' => 88.928,'y' => 496.646 ]
['x' => 89.483,'y' => 496.907 ]
['x' => 90.005,'y' => 496.939 ]
['x' => 90.527,'y' => 497.266 ]
['x' => 91.245,'y' => 497.657 ]
['x' => 91.571,'y' => 497.788 ]
['x' => 92.126,'y' => 497.494 ]
['x' => 92.779,'y' => 497.070 ]
['x' => 93.333,'y' => 496.972 ]
['x' => 93.595,'y' => 496.776 ]
['x' => 94.019,'y' => 495.928 ]
['x' => 94.182,'y' => 495.340 ]
['x' => 94.267,'y' => 495.072 ]
['x' => 94.502,'y' => 494.962 ]
['x' => 94.509,'y' => 494.959 ]
['x' => 96.659,'y' => 495.076 ]
['x' => 97.059,'y' => 494.953 ]
['x' => 97.180,'y' => 494.417 ]
['x' => 97.832,'y' => 493.591 ]
['x' => 98.262,'y' => 492.900 ]
['x' => 98.938,'y' => 492.592 ]
['x' => 99.516,'y' => 492.480 ]
['x' => 100.117,'y' => 491.965 ]
['x' => 100.464,'y' => 491.792 ]
['x' => 101.149,'y' => 491.823 ]
['x' => 101.736,'y' => 491.907 ]
['x' => 101.754,'y' => 491.910 ]
['x' => 102.392,'y' => 492.183 ]
['x' => 103.735,'y' => 492.991 ]
['x' => 104.816,'y' => 494.034 ]
['x' => 105.344,'y' => 494.458 ]
['x' => 105.676,'y' => 494.311 ]
['x' => 105.954,'y' => 494.311 ]
['x' => 106.380,'y' => 494.131 ]
['x' => 106.449,'y' => 493.848 ]
['x' => 106.324,'y' => 493.248 ]
['x' => 106.791,'y' => 492.877 ]
['x' => 107.270,'y' => 492.757 ]
['x' => 107.957,'y' => 492.633 ]
['x' => 108.523,'y' => 492.736 ]
['x' => 108.925,'y' => 492.868 ]
['x' => 109.478,'y' => 493.215 ]
['x' => 109.494,'y' => 493.226 ]
['x' => 109.603,'y' => 493.217 ]
['x' => 109.651,'y' => 493.212 ]
['x' => 109.704,'y' => 493.102 ]
['x' => 109.649,'y' => 492.981 ]
['x' => 109.519,'y' => 492.698 ]
['x' => 109.585,'y' => 492.144 ]
['x' => 110.094,'y' => 491.154 ]
['x' => 110.967,'y' => 490.229 ]
['x' => 111.566,'y' => 490.033 ]
['x' => 112.465,'y' => 489.838 ]
['x' => 113.469,'y' => 489.629 ]
['x' => 114.185,'y' => 489.290 ]
['x' => 114.863,'y' => 488.691 ]
['x' => 115.984,'y' => 488.092 ]
['x' => 116.883,'y' => 487.909 ]
['x' => 117.795,'y' => 487.505 ]
['x' => 118.342,'y' => 486.762 ]
['x' => 118.863,'y' => 486.202 ]
['x' => 119.046,'y' => 486.072 ]
['x' => 119.854,'y' => 485.694 ]
['x' => 120.535,'y' => 485.180 ]
['x' => 120.864,'y' => 485.101 ]
['x' => 120.908,'y' => 485.104 ]
['x' => 120.924,'y' => 485.105 ]
['x' => 121.307,'y' => 485.127 ]
['x' => 121.888,'y' => 484.445 ]
['x' => 122.449,'y' => 483.884 ]
['x' => 123.022,'y' => 483.454 ]
['x' => 123.634,'y' => 483.050 ]
['x' => 124.638,'y' => 483.063 ]
['x' => 125.294,'y' => 483.214 ]
['x' => 125.784,'y' => 483.024 ]
['x' => 126.175,'y' => 482.334 ]
['x' => 126.214,'y' => 481.838 ]
['x' => 126.449,'y' => 481.304 ]
['x' => 127.465,'y' => 481.148 ]
['x' => 128.716,'y' => 481.513 ]
['x' => 128.997,'y' => 481.351 ]
['x' => 129.270,'y' => 481.026 ]
['x' => 129.464,'y' => 480.372 ]
['x' => 129.924,'y' => 479.721 ]
['x' => 130.502,'y' => 479.024 ]
['x' => 131.166,'y' => 478.503 ]
['x' => 131.484,'y' => 478.541 ]
['x' => 131.601,'y' => 478.436 ]
['x' => 131.783,'y' => 478.201 ]
['x' => 131.836,'y' => 477.823 ]
['x' => 132.142,'y' => 477.589 ]
['x' => 132.402,'y' => 477.171 ]
['x' => 132.728,'y' => 476.905 ]
['x' => 133.289,'y' => 476.924 ]
['x' => 133.319,'y' => 476.884 ]
['x' => 133.706,'y' => 476.370 ]
['x' => 133.719,'y' => 475.849 ]
['x' => 133.549,'y' => 475.328 ]
['x' => 133.510,'y' => 474.898 ]
['x' => 133.692,'y' => 474.416 ]
['x' => 133.979,'y' => 473.921 ]
['x' => 134.188,'y' => 473.412 ]
['x' => 134.448,'y' => 472.761 ]
['x' => 134.722,'y' => 472.240 ]
['x' => 134.996,'y' => 471.901 ]
['x' => 135.048,'y' => 471.536 ]
['x' => 134.579,'y' => 470.858 ]
['x' => 134.500,'y' => 470.494 ]
['x' => 134.553,'y' => 470.181 ]
['x' => 134.865,'y' => 469.620 ]
['x' => 135.113,'y' => 469.151 ]
['x' => 135.135,'y' => 469.107 ]
['x' => 135.595,'y' => 468.200 ]
['x' => 135.692,'y' => 466.775 ]
['x' => 135.699,'y' => 466.662 ]
['x' => 135.882,'y' => 465.607 ]
['x' => 136.077,'y' => 464.812 ]
['x' => 136.494,'y' => 463.405 ]
['x' => 136.703,'y' => 463.053 ]
['x' => 136.976,'y' => 461.945 ]
['x' => 136.768,'y' => 460.173 ]
['x' => 135.830,'y' => 458.609 ]
['x' => 134.474,'y' => 457.671 ]
['x' => 133.953,'y' => 456.968 ]
['x' => 133.850,'y' => 456.521 ]
['x' => 133.797,'y' => 456.290 ]
['x' => 133.979,'y' => 455.586 ]
['x' => 133.927,'y' => 455.117 ]
['x' => 133.692,'y' => 454.726 ]
['x' => 133.302,'y' => 454.492 ]
['x' => 132.676,'y' => 454.205 ]
['x' => 132.442,'y' => 453.397 ]
['x' => 132.468,'y' => 452.902 ]
['x' => 132.650,'y' => 451.938 ]
['x' => 132.937,'y' => 451.025 ]
['x' => 132.728,'y' => 450.687 ]
['x' => 132.181,'y' => 450.322 ]
['x' => 131.295,'y' => 449.931 ]
['x' => 130.565,'y' => 449.331 ]
['x' => 129.497,'y' => 448.081 ]
['x' => 128.875,'y' => 447.179 ]
['x' => 128.228,'y' => 446.239 ]
['x' => 128.167,'y' => 446.152 ]
['x' => 127.803,'y' => 445.526 ]
['x' => 127.672,'y' => 444.771 ]
['x' => 127.503,'y' => 443.691 ]
['x' => 127.386,'y' => 442.946 ]
['x' => 127.280,'y' => 442.013 ]
['x' => 127.177,'y' => 441.096 ]
['x' => 127.386,'y' => 439.584 ]
['x' => 127.151,'y' => 438.907 ]
['x' => 126.421,'y' => 438.151 ]
['x' => 125.535,'y' => 437.265 ]
['x' => 125.196,'y' => 436.770 ]
['x' => 124.832,'y' => 434.424 ]
['x' => 124.910,'y' => 433.512 ]
['x' => 124.885,'y' => 433.098 ]
['x' => 124.800,'y' => 431.649 ]
['x' => 123.230,'y' => 431.297 ]
['x' => 123.018,'y' => 431.249 ]
['x' => 121.585,'y' => 430.901 ]
['x' => 120.285,'y' => 430.500 ]
['x' => 118.738,'y' => 430.476 ]
['x' => 118.199,'y' => 430.506 ]
['x' => 117.755,'y' => 430.296 ]
['x' => 117.461,'y' => 430.170 ]
['x' => 117.407,'y' => 430.284 ]
['x' => 116.898,'y' => 430.656 ]
['x' => 116.310,'y' => 430.899 ]
['x' => 116.304,'y' => 430.901 ]
['x' => 116.059,'y' => 431.237 ]
['x' => 115.519,'y' => 431.992 ]
['x' => 115.166,'y' => 432.550 ]
['x' => 114.476,'y' => 433.029 ]
['x' => 114.105,'y' => 433.383 ]
['x' => 114.099,'y' => 433.438 ]
['x' => 113.695,'y' => 433.318 ]
['x' => 113.423,'y' => 433.177 ]
['x' => 112.719,'y' => 433.107 ]
['x' => 112.411,'y' => 433.001 ]
['x' => 111.804,'y' => 432.737 ]
['x' => 111.496,'y' => 432.702 ]
['x' => 111.047,'y' => 432.544 ]
['x' => 110.193,'y' => 431.893 ]
['x' => 109.956,'y' => 431.620 ]
['x' => 109.754,'y' => 431.294 ]
['x' => 109.790,'y' => 430.690 ]
['x' => 109.766,'y' => 430.706 ]
['x' => 109.703,'y' => 430.718 ]
['x' => 109.588,'y' => 430.693 ]
['x' => 109.562,'y' => 430.718 ]
['x' => 109.524,'y' => 430.719 ]
['x' => 109.486,'y' => 430.680 ]
['x' => 109.435,'y' => 430.731 ]
['x' => 109.320,'y' => 430.731 ]
['x' => 109.281,'y' => 430.770 ]
['x' => 109.230,'y' => 430.782 ]
['x' => 109.192,'y' => 430.782 ]
['x' => 109.154,'y' => 430.808 ]
['x' => 109.103,'y' => 430.833 ]
['x' => 109.077,'y' => 430.872 ]
['x' => 109.013,'y' => 430.897 ]
['x' => 108.975,'y' => 430.910 ]
['x' => 108.924,'y' => 430.910 ]
['x' => 108.886,'y' => 431.012 ]
['x' => 108.822,'y' => 431.063 ]
['x' => 108.809,'y' => 431.114 ]
['x' => 108.733,'y' => 431.191 ]
['x' => 108.694,'y' => 431.255 ]
['x' => 108.669,'y' => 431.293 ]
['x' => 108.707,'y' => 431.382 ]
['x' => 108.669,'y' => 431.408 ]
['x' => 108.694,'y' => 431.472 ]
['x' => 108.669,'y' => 431.535 ]
['x' => 108.669,'y' => 431.574 ]
['x' => 108.656,'y' => 431.727 ]
['x' => 108.771,'y' => 431.995 ]
['x' => 108.937,'y' => 432.199 ]
['x' => 108.962,'y' => 432.339 ]
['x' => 109.064,'y' => 432.378 ]
['x' => 109.103,'y' => 432.416 ]
['x' => 109.179,'y' => 432.556 ]
['x' => 109.256,'y' => 432.582 ]
['x' => 109.294,'y' => 432.633 ]
['x' => 109.435,'y' => 432.863 ]
['x' => 109.486,'y' => 432.876 ]
['x' => 109.498,'y' => 433.016 ]
['x' => 109.460,'y' => 433.131 ]
['x' => 109.639,'y' => 433.310 ]
['x' => 109.652,'y' => 433.424 ]
['x' => 109.767,'y' => 433.578 ]
['x' => 109.766,'y' => 433.654 ]
['x' => 109.818,'y' => 433.667 ]
['x' => 109.881,'y' => 433.795 ]
['x' => 109.945,'y' => 433.858 ]
['x' => 109.996,'y' => 433.871 ]
['x' => 109.996,'y' => 434.012 ]
['x' => 110.035,'y' => 433.986 ]
['x' => 110.137,'y' => 433.999 ]
['x' => 110.226,'y' => 434.126 ]
['x' => 110.315,'y' => 434.114 ]
['x' => 110.366,'y' => 434.101 ]
['x' => 110.456,'y' => 434.126 ]
['x' => 110.532,'y' => 434.127 ]
['x' => 110.583,'y' => 434.216 ]
['x' => 110.775,'y' => 434.280 ]
['x' => 110.775,'y' => 434.318 ]
['x' => 110.813,'y' => 434.318 ]
['x' => 110.902,'y' => 434.407 ]
['x' => 110.941,'y' => 434.407 ]
['x' => 110.973,'y' => 434.441 ]
['x' => 111.075,'y' => 434.454 ]
['x' => 111.171,'y' => 434.471 ]
['x' => 111.209,'y' => 434.509 ]
['x' => 111.247,'y' => 434.509 ]
['x' => 111.336,'y' => 434.599 ]
['x' => 111.451,'y' => 434.611 ]
['x' => 111.502,'y' => 434.675 ]
['x' => 111.630,'y' => 434.752 ]
['x' => 111.745,'y' => 434.905 ]
['x' => 111.873,'y' => 434.918 ]
['x' => 111.949,'y' => 434.994 ]
['x' => 112.051,'y' => 434.994 ]
['x' => 112.089,'y' => 435.007 ]
['x' => 112.102,'y' => 435.045 ]
['x' => 112.179,'y' => 435.058 ]
['x' => 112.217,'y' => 435.109 ]
['x' => 112.294,'y' => 435.109 ]
['x' => 112.358,'y' => 435.058 ]
['x' => 112.421,'y' => 435.058 ]
['x' => 112.460,'y' => 435.084 ]
['x' => 112.562,'y' => 435.084 ]
['x' => 112.651,'y' => 435.173 ]
['x' => 112.715,'y' => 435.186 ]
['x' => 112.753,'y' => 435.224 ]
['x' => 112.830,'y' => 435.224 ]
['x' => 112.830,'y' => 435.262 ]
['x' => 112.868,'y' => 435.288 ]
['x' => 112.919,'y' => 435.288 ]
['x' => 112.983,'y' => 435.365 ]
['x' => 113.060,'y' => 435.390 ]
['x' => 113.123,'y' => 435.479 ]
['x' => 113.213,'y' => 435.492 ]
['x' => 113.251,'y' => 435.518 ]
['x' => 113.340,'y' => 435.824 ]
['x' => 113.404,'y' => 435.888 ]
['x' => 113.506,'y' => 435.913 ]
['x' => 113.570,'y' => 435.913 ]
['x' => 113.647,'y' => 435.952 ]
['x' => 113.698,'y' => 435.952 ]
['x' => 113.736,'y' => 436.041 ]
['x' => 113.774,'y' => 436.041 ]
['x' => 113.825,'y' => 436.092 ]
['x' => 113.979,'y' => 436.143 ]
['x' => 114.042,'y' => 436.220 ]
['x' => 114.132,'y' => 436.245 ]
['x' => 114.208,'y' => 436.245 ]
['x' => 114.272,'y' => 436.271 ]
['x' => 114.361,'y' => 436.220 ]
['x' => 114.604,'y' => 436.207 ]
['x' => 114.655,'y' => 436.211 ]
['x' => 114.689,'y' => 436.194 ]
['x' => 114.751,'y' => 436.178 ]
['x' => 114.793,'y' => 436.169 ]
['x' => 114.855,'y' => 436.172 ]
['x' => 114.891,'y' => 436.163 ]
['x' => 114.916,'y' => 436.112 ]
['x' => 115.097,'y' => 436.014 ]
['x' => 115.333,'y' => 435.882 ]
['x' => 115.384,'y' => 435.868 ]
['x' => 115.561,'y' => 435.745 ]
['x' => 115.610,'y' => 435.719 ]
['x' => 115.782,'y' => 435.622 ]
['x' => 115.856,'y' => 435.602 ]
['x' => 116.040,'y' => 435.474 ]
['x' => 116.133,'y' => 435.489 ]
['x' => 116.187,'y' => 435.486 ]
['x' => 116.247,'y' => 435.456 ]
['x' => 116.298,'y' => 435.402 ]
['x' => 116.405,'y' => 435.321 ]
['x' => 116.593,'y' => 435.273 ]
['x' => 116.649,'y' => 435.274 ]
['x' => 116.680,'y' => 435.288 ]
['x' => 116.719,'y' => 435.423 ]
['x' => 116.697,'y' => 435.512 ]
['x' => 116.713,'y' => 435.596 ]
['x' => 116.695,'y' => 435.640 ]
['x' => 116.692,'y' => 435.701 ]
['x' => 116.731,'y' => 435.751 ]
['x' => 116.759,'y' => 435.763 ]
['x' => 116.844,'y' => 435.802 ]
['x' => 116.910,'y' => 435.874 ]
['x' => 116.951,'y' => 436.202 ]
['x' => 116.925,'y' => 436.330 ]
['x' => 116.844,'y' => 436.411 ]
['x' => 116.656,'y' => 436.584 ]
['x' => 116.603,'y' => 436.686 ]
['x' => 116.615,'y' => 436.900 ]
['x' => 116.605,'y' => 436.991 ]
['x' => 116.525,'y' => 437.143 ]
['x' => 116.501,'y' => 437.166 ]
['x' => 116.453,'y' => 437.184 ]
['x' => 116.449,'y' => 437.228 ]
['x' => 116.483,'y' => 437.244 ]
['x' => 116.518,'y' => 437.228 ]
['x' => 116.560,'y' => 437.228 ]
['x' => 116.630,'y' => 437.235 ]
['x' => 116.677,'y' => 437.244 ]
['x' => 116.718,'y' => 437.399 ]
['x' => 116.737,'y' => 437.489 ]
['x' => 116.725,'y' => 437.606 ]
['x' => 116.656,'y' => 437.686 ]
['x' => 116.569,'y' => 437.823 ]
['x' => 116.458,'y' => 437.876 ]
['x' => 116.372,'y' => 437.934 ]
['x' => 116.337,'y' => 437.997 ]
['x' => 116.349,'y' => 438.181 ]
['x' => 116.397,'y' => 438.289 ]
['x' => 116.465,'y' => 438.421 ]
['x' => 116.428,'y' => 438.688 ]
['x' => 116.361,'y' => 438.874 ]
['x' => 116.366,'y' => 438.975 ]
['x' => 116.337,'y' => 439.012 ]
['x' => 116.324,'y' => 439.095 ]
['x' => 116.358,'y' => 439.191 ]
['x' => 116.339,'y' => 439.370 ]
['x' => 116.277,'y' => 439.551 ]
['x' => 116.220,'y' => 439.642 ]
['x' => 116.154,'y' => 439.847 ]
['x' => 116.140,'y' => 439.924 ]
['x' => 116.172,'y' => 439.970 ]
['x' => 116.286,'y' => 440.061 ]
['x' => 116.369,'y' => 440.182 ]
