x,y
['x' => 437.995,'y' => 574.736 ]
['x' => 438.058,'y' => 574.774 ]
['x' => 438.161,'y' => 574.774 ]
['x' => 438.275,'y' => 574.723 ]
['x' => 438.339,'y' => 574.748 ]
['x' => 438.378,'y' => 574.774 ]
['x' => 438.494,'y' => 574.806 ]
['x' => 438.669,'y' => 574.760 ]
['x' => 438.754,'y' => 574.641 ]
['x' => 438.958,'y' => 574.627 ]
['x' => 439.067,'y' => 574.608 ]
['x' => 439.105,'y' => 574.646 ]
['x' => 439.105,'y' => 574.697 ]
['x' => 438.952,'y' => 574.748 ]
['x' => 439.029,'y' => 574.799 ]
['x' => 439.092,'y' => 574.799 ]
['x' => 439.138,'y' => 574.876 ]
['x' => 439.131,'y' => 574.977 ]
['x' => 439.220,'y' => 575.056 ]
['x' => 439.156,'y' => 575.157 ]
['x' => 439.156,'y' => 575.259 ]
['x' => 439.194,'y' => 575.297 ]
['x' => 439.245,'y' => 575.348 ]
['x' => 439.233,'y' => 575.438 ]
['x' => 439.271,'y' => 575.476 ]
['x' => 439.322,'y' => 575.488 ]
['x' => 439.348,'y' => 575.514 ]
['x' => 439.335,'y' => 575.552 ]
['x' => 439.424,'y' => 575.616 ]
['x' => 439.463,'y' => 575.655 ]
['x' => 439.552,'y' => 575.693 ]
['x' => 439.590,'y' => 575.744 ]
['x' => 439.641,'y' => 575.782 ]
['x' => 439.718,'y' => 575.808 ]
['x' => 439.769,'y' => 575.897 ]
['x' => 439.807,'y' => 575.948 ]
['x' => 439.807,'y' => 575.999 ]
['x' => 439.833,'y' => 576.063 ]
['x' => 439.871,'y' => 576.101 ]
['x' => 439.948,'y' => 576.152 ]
['x' => 439.986,'y' => 576.191 ]
['x' => 440.037,'y' => 576.216 ]
['x' => 440.203,'y' => 576.152 ]
['x' => 440.568,'y' => 576.120 ]
['x' => 441.058,'y' => 575.910 ]
['x' => 441.109,'y' => 575.833 ]
['x' => 441.390,'y' => 575.667 ]
['x' => 441.428,'y' => 575.578 ]
['x' => 441.492,'y' => 575.552 ]
['x' => 441.492,'y' => 575.510 ]
['x' => 441.505,'y' => 575.418 ]
['x' => 441.568,'y' => 575.311 ]
['x' => 441.694,'y' => 575.205 ]
['x' => 441.753,'y' => 575.196 ]
['x' => 441.795,'y' => 575.137 ]
['x' => 441.841,'y' => 575.154 ]
['x' => 441.885,'y' => 575.204 ]
['x' => 441.904,'y' => 575.338 ]
['x' => 441.954,'y' => 575.515 ]
['x' => 442.028,'y' => 575.553 ]
['x' => 442.015,'y' => 575.591 ]
['x' => 442.047,'y' => 575.588 ]
['x' => 442.079,'y' => 575.604 ]
['x' => 442.117,'y' => 575.578 ]
['x' => 442.249,'y' => 575.545 ]
['x' => 442.325,'y' => 575.436 ]
['x' => 442.427,'y' => 575.320 ]
['x' => 442.515,'y' => 575.247 ]
['x' => 442.584,'y' => 575.254 ]
['x' => 442.617,'y' => 575.419 ]
['x' => 442.581,'y' => 575.487 ]
['x' => 442.562,'y' => 575.556 ]
['x' => 442.571,'y' => 575.636 ]
['x' => 442.662,'y' => 575.678 ]
['x' => 442.752,'y' => 575.612 ]
['x' => 442.845,'y' => 575.642 ]
['x' => 442.871,'y' => 575.680 ]
['x' => 442.883,'y' => 575.757 ]
['x' => 442.909,'y' => 575.782 ]
['x' => 442.934,'y' => 575.859 ]
['x' => 442.934,'y' => 575.923 ]
['x' => 442.883,'y' => 575.974 ]
['x' => 442.845,'y' => 575.961 ]
['x' => 442.794,'y' => 575.923 ]
['x' => 442.743,'y' => 575.923 ]
['x' => 442.730,'y' => 576.037 ]
['x' => 442.768,'y' => 576.063 ]
['x' => 442.794,'y' => 576.127 ]
['x' => 442.832,'y' => 576.178 ]
['x' => 442.819,'y' => 576.254 ]
['x' => 442.871,'y' => 576.293 ]
['x' => 442.909,'y' => 576.318 ]
['x' => 442.934,'y' => 576.420 ]
['x' => 442.973,'y' => 576.459 ]
['x' => 443.011,'y' => 576.459 ]
['x' => 443.049,'y' => 576.497 ]
['x' => 443.113,'y' => 576.446 ]
['x' => 443.278,'y' => 576.491 ]
['x' => 443.279,'y' => 576.895 ]
['x' => 443.480,'y' => 576.930 ]
['x' => 443.454,'y' => 577.145 ]
['x' => 443.526,'y' => 577.187 ]
['x' => 443.702,'y' => 577.068 ]
['x' => 443.647,'y' => 577.279 ]
['x' => 443.702,'y' => 577.354 ]
['x' => 443.886,'y' => 577.001 ]
['x' => 443.981,'y' => 576.905 ]
['x' => 444.045,'y' => 576.957 ]
['x' => 444.032,'y' => 577.071 ]
['x' => 444.185,'y' => 577.046 ]
['x' => 444.211,'y' => 577.097 ]
['x' => 444.300,'y' => 577.123 ]
['x' => 444.338,'y' => 577.148 ]
['x' => 444.338,'y' => 577.237 ]
['x' => 444.377,'y' => 577.276 ]
['x' => 444.415,'y' => 577.288 ]
['x' => 444.441,'y' => 577.365 ]
['x' => 444.568,'y' => 577.352 ]
['x' => 444.648,'y' => 577.472 ]
['x' => 444.734,'y' => 577.582 ]
['x' => 444.609,'y' => 577.681 ]
['x' => 444.535,'y' => 577.775 ]
['x' => 444.445,'y' => 577.846 ]
['x' => 444.509,'y' => 577.935 ]
['x' => 444.632,'y' => 578.017 ]
['x' => 444.798,'y' => 578.169 ]
['x' => 444.772,'y' => 578.309 ]
['x' => 444.696,'y' => 578.386 ]
['x' => 444.709,'y' => 578.437 ]
['x' => 444.772,'y' => 578.488 ]
['x' => 444.798,'y' => 578.526 ]
['x' => 444.798,'y' => 578.578 ]
['x' => 444.816,'y' => 578.629 ]
['x' => 444.862,'y' => 578.698 ]
['x' => 444.799,'y' => 578.803 ]
['x' => 444.927,'y' => 578.779 ]
['x' => 444.994,'y' => 578.647 ]
['x' => 445.097,'y' => 578.636 ]
['x' => 445.140,'y' => 578.770 ]
['x' => 445.156,'y' => 578.935 ]
['x' => 445.325,'y' => 578.935 ]
['x' => 445.396,'y' => 578.951 ]
['x' => 445.416,'y' => 579.009 ]
['x' => 445.392,'y' => 579.125 ]
['x' => 445.476,'y' => 579.183 ]
['x' => 445.589,'y' => 579.165 ]
['x' => 445.678,'y' => 579.090 ]
['x' => 445.712,'y' => 579.231 ]
['x' => 445.715,'y' => 579.314 ]
['x' => 445.793,'y' => 579.411 ]
['x' => 445.927,'y' => 579.334 ]
['x' => 446.087,'y' => 579.318 ]
['x' => 446.113,'y' => 579.420 ]
['x' => 446.151,'y' => 579.433 ]
['x' => 446.125,'y' => 579.471 ]
['x' => 446.151,'y' => 579.573 ]
['x' => 446.138,'y' => 579.650 ]
['x' => 446.202,'y' => 579.701 ]
['x' => 446.176,'y' => 579.854 ]
['x' => 446.189,'y' => 579.892 ]
['x' => 446.279,'y' => 579.918 ]
['x' => 446.291,'y' => 580.045 ]
['x' => 446.342,'y' => 580.084 ]
['x' => 446.342,'y' => 580.148 ]
['x' => 446.368,'y' => 580.173 ]
['x' => 446.393,'y' => 580.224 ]
['x' => 446.368,'y' => 580.314 ]
['x' => 446.419,'y' => 580.352 ]
['x' => 446.457,'y' => 580.428 ]
['x' => 446.495,'y' => 580.454 ]
['x' => 446.521,'y' => 580.492 ]
['x' => 446.547,'y' => 580.543 ]
['x' => 446.547,'y' => 580.581 ]
['x' => 446.585,'y' => 580.684 ]
['x' => 446.649,'y' => 580.786 ]
['x' => 446.700,'y' => 580.862 ]
['x' => 446.712,'y' => 580.913 ]
['x' => 446.738,'y' => 580.939 ]
['x' => 446.802,'y' => 580.926 ]
['x' => 446.840,'y' => 580.952 ]
['x' => 446.929,'y' => 581.028 ]
['x' => 446.968,'y' => 581.105 ]
['x' => 446.968,'y' => 581.169 ]
['x' => 447.095,'y' => 581.194 ]
['x' => 447.121,'y' => 581.233 ]
['x' => 447.185,'y' => 581.258 ]
['x' => 447.236,'y' => 581.322 ]
['x' => 447.274,'y' => 581.335 ]
['x' => 447.300,'y' => 581.373 ]
['x' => 447.427,'y' => 581.437 ]
['x' => 447.453,'y' => 581.488 ]
['x' => 447.657,'y' => 581.449 ]
['x' => 447.708,'y' => 581.500 ]
['x' => 447.772,'y' => 581.564 ]
['x' => 447.810,'y' => 581.590 ]
['x' => 447.963,'y' => 581.603 ]
['x' => 448.002,'y' => 581.628 ]
['x' => 448.040,'y' => 581.641 ]
['x' => 448.066,'y' => 581.679 ]
['x' => 448.053,'y' => 581.756 ]
['x' => 448.129,'y' => 581.743 ]
['x' => 448.155,'y' => 581.781 ]
['x' => 448.180,'y' => 581.820 ]
['x' => 448.231,'y' => 581.832 ]
['x' => 448.270,'y' => 581.883 ]
['x' => 448.499,'y' => 581.998 ]
['x' => 448.525,'y' => 582.024 ]
['x' => 448.538,'y' => 582.062 ]
['x' => 448.576,'y' => 582.151 ]
['x' => 448.614,'y' => 582.215 ]
['x' => 448.678,'y' => 582.292 ]
['x' => 448.742,'y' => 582.305 ]
['x' => 449.023,'y' => 582.190 ]
['x' => 449.087,'y' => 582.088 ]
['x' => 449.176,'y' => 582.100 ]
['x' => 449.380,'y' => 582.011 ]
['x' => 449.635,'y' => 581.769 ]
['x' => 449.805,'y' => 581.706 ]
['x' => 450.063,'y' => 581.577 ]
['x' => 450.443,'y' => 581.459 ]
['x' => 451.040,'y' => 581.373 ]
['x' => 451.078,'y' => 581.424 ]
['x' => 451.193,'y' => 581.488 ]
['x' => 451.244,'y' => 581.501 ]
['x' => 451.282,'y' => 581.539 ]
['x' => 451.525,'y' => 581.539 ]
['x' => 451.780,'y' => 581.386 ]
['x' => 451.980,'y' => 581.262 ]
['x' => 452.165,'y' => 581.060 ]
['x' => 452.222,'y' => 580.951 ]
['x' => 452.290,'y' => 580.952 ]
['x' => 452.469,'y' => 580.952 ]
['x' => 452.584,'y' => 580.913 ]
['x' => 452.610,'y' => 580.786 ]
['x' => 452.571,'y' => 580.773 ]
['x' => 452.546,'y' => 580.735 ]
['x' => 452.597,'y' => 580.658 ]
['x' => 452.584,'y' => 580.594 ]
['x' => 452.763,'y' => 580.556 ]
['x' => 452.801,'y' => 580.518 ]
['x' => 452.839,'y' => 580.518 ]
['x' => 452.865,'y' => 580.543 ]
['x' => 452.980,'y' => 580.518 ]
['x' => 452.992,'y' => 580.556 ]
['x' => 453.082,'y' => 580.569 ]
['x' => 453.107,'y' => 580.594 ]
['x' => 453.107,'y' => 580.633 ]
['x' => 453.133,'y' => 580.658 ]
['x' => 453.248,'y' => 580.696 ]
['x' => 453.324,'y' => 580.735 ]
['x' => 453.452,'y' => 580.735 ]
['x' => 453.516,'y' => 580.760 ]
['x' => 453.631,'y' => 580.773 ]
['x' => 453.694,'y' => 580.786 ]
['x' => 453.707,'y' => 580.875 ]
['x' => 453.758,'y' => 580.875 ]
['x' => 453.758,'y' => 580.811 ]
['x' => 453.797,'y' => 580.811 ]
['x' => 453.797,'y' => 580.735 ]
['x' => 453.860,'y' => 580.683 ]
['x' => 453.873,'y' => 580.824 ]
['x' => 453.937,'y' => 580.824 ]
['x' => 453.988,'y' => 580.888 ]
['x' => 454.065,'y' => 580.875 ]
['x' => 454.103,'y' => 580.901 ]
['x' => 454.141,'y' => 580.977 ]
['x' => 454.141,'y' => 581.015 ]
['x' => 454.167,'y' => 581.041 ]
['x' => 454.154,'y' => 581.271 ]
['x' => 454.205,'y' => 581.283 ]
['x' => 454.269,'y' => 581.194 ]
['x' => 454.358,'y' => 581.181 ]
['x' => 454.511,'y' => 580.990 ]
['x' => 454.511,'y' => 581.066 ]
['x' => 454.409,'y' => 581.169 ]
['x' => 454.499,'y' => 581.156 ]
['x' => 454.524,'y' => 581.118 ]
['x' => 454.550,'y' => 581.079 ]
['x' => 454.601,'y' => 581.105 ]
['x' => 454.575,'y' => 581.169 ]
['x' => 454.652,'y' => 581.207 ]
['x' => 454.754,'y' => 581.181 ]
['x' => 454.818,'y' => 581.079 ]
['x' => 454.933,'y' => 581.041 ]
['x' => 455.047,'y' => 580.952 ]
['x' => 455.073,'y' => 580.888 ]
['x' => 455.124,'y' => 580.888 ]
['x' => 455.086,'y' => 580.990 ]
['x' => 455.175,'y' => 581.003 ]
['x' => 455.252,'y' => 581.003 ]
['x' => 455.290,'y' => 581.003 ]
['x' => 455.571,'y' => 580.875 ]
['x' => 455.584,'y' => 581.003 ]
['x' => 455.635,'y' => 581.015 ]
['x' => 455.660,'y' => 580.964 ]
['x' => 455.698,'y' => 581.015 ]
['x' => 455.737,'y' => 581.003 ]
['x' => 455.711,'y' => 580.952 ]
['x' => 455.724,'y' => 580.913 ]
['x' => 455.775,'y' => 580.926 ]
['x' => 455.775,'y' => 580.964 ]
['x' => 455.801,'y' => 580.990 ]
['x' => 455.864,'y' => 580.939 ]
['x' => 455.852,'y' => 580.888 ]
['x' => 455.813,'y' => 580.875 ]
['x' => 455.813,'y' => 580.837 ]
['x' => 455.864,'y' => 580.850 ]
['x' => 455.890,'y' => 580.888 ]
['x' => 455.966,'y' => 580.888 ]
['x' => 456.107,'y' => 580.773 ]
['x' => 456.234,'y' => 580.722 ]
['x' => 456.273,'y' => 580.735 ]
['x' => 456.209,'y' => 580.811 ]
['x' => 456.375,'y' => 580.811 ]
['x' => 456.630,'y' => 580.722 ]
['x' => 456.719,'y' => 580.760 ]
['x' => 456.745,'y' => 580.786 ]
['x' => 456.783,'y' => 580.824 ]
['x' => 457.077,'y' => 580.722 ]
['x' => 457.256,'y' => 580.735 ]
['x' => 457.281,'y' => 580.709 ]
['x' => 457.268,'y' => 580.658 ]
['x' => 457.319,'y' => 580.607 ]
['x' => 457.485,'y' => 580.594 ]
['x' => 457.613,'y' => 580.505 ]
['x' => 457.715,'y' => 580.518 ]
['x' => 457.919,'y' => 580.416 ]
['x' => 458.034,'y' => 580.416 ]
['x' => 458.175,'y' => 580.301 ]
['x' => 458.481,'y' => 580.288 ]
['x' => 458.762,'y' => 580.007 ]
['x' => 458.877,'y' => 579.764 ]
['x' => 459.196,'y' => 579.611 ]
['x' => 459.247,'y' => 579.611 ]
['x' => 459.298,'y' => 579.701 ]
['x' => 459.374,'y' => 579.739 ]
['x' => 459.426,'y' => 579.739 ]
['x' => 459.477,'y' => 579.637 ]
['x' => 459.553,'y' => 579.611 ]
['x' => 459.553,'y' => 579.573 ]
['x' => 459.515,'y' => 579.548 ]
['x' => 459.528,'y' => 579.509 ]
['x' => 459.719,'y' => 579.522 ]
['x' => 459.783,'y' => 579.497 ]
['x' => 459.796,'y' => 579.535 ]
['x' => 459.770,'y' => 579.599 ]
['x' => 459.796,'y' => 579.662 ]
['x' => 459.977,'y' => 579.663 ]
['x' => 460.204,'y' => 579.650 ]
['x' => 460.230,'y' => 579.688 ]
['x' => 460.293,'y' => 579.688 ]
['x' => 460.489,'y' => 579.682 ]
['x' => 460.753,'y' => 579.586 ]
['x' => 460.753,'y' => 579.688 ]
['x' => 460.830,'y' => 579.688 ]
['x' => 460.881,'y' => 579.752 ]
['x' => 460.932,'y' => 579.790 ]
['x' => 460.970,'y' => 579.803 ]
['x' => 461.008,'y' => 579.841 ]
['x' => 461.123,'y' => 579.828 ]
['x' => 461.149,'y' => 579.880 ]
['x' => 461.225,'y' => 579.905 ]
['x' => 461.251,'y' => 579.956 ]
['x' => 461.353,'y' => 579.918 ]
['x' => 461.379,'y' => 579.956 ]
['x' => 461.404,'y' => 580.033 ]
['x' => 461.468,'y' => 580.020 ]
['x' => 461.557,'y' => 579.867 ]
['x' => 461.634,'y' => 579.867 ]
['x' => 461.672,'y' => 579.918 ]
['x' => 461.698,'y' => 579.943 ]
['x' => 461.736,'y' => 579.956 ]
['x' => 461.749,'y' => 579.994 ]
['x' => 461.812,'y' => 580.071 ]
['x' => 461.953,'y' => 580.058 ]
['x' => 461.978,'y' => 580.096 ]
['x' => 462.029,'y' => 580.097 ]
['x' => 462.131,'y' => 580.033 ]
['x' => 462.374,'y' => 580.020 ]
['x' => 462.387,'y' => 580.122 ]
['x' => 462.456,'y' => 580.204 ]
['x' => 462.652,'y' => 580.217 ]
['x' => 462.848,'y' => 580.195 ]
['x' => 463.020,'y' => 580.192 ]
['x' => 463.076,'y' => 580.122 ]
['x' => 463.178,'y' => 580.033 ]
['x' => 463.280,'y' => 580.020 ]
['x' => 463.382,'y' => 579.943 ]
['x' => 463.459,'y' => 579.943 ]
['x' => 463.446,'y' => 579.880 ]
['x' => 463.497,'y' => 579.867 ]
['x' => 463.536,'y' => 579.892 ]
['x' => 463.561,'y' => 579.918 ]
['x' => 463.459,'y' => 580.020 ]
['x' => 463.472,'y' => 580.058 ]
['x' => 463.650,'y' => 580.045 ]
['x' => 463.577,'y' => 580.292 ]
['x' => 463.599,'y' => 580.326 ]
['x' => 463.638,'y' => 580.326 ]
['x' => 463.638,'y' => 580.288 ]
['x' => 463.676,'y' => 580.314 ]
['x' => 463.727,'y' => 580.186 ]
['x' => 463.829,'y' => 580.084 ]
['x' => 463.842,'y' => 580.122 ]
['x' => 464.046,'y' => 580.122 ]
['x' => 464.072,'y' => 580.071 ]
['x' => 464.008,'y' => 580.045 ]
['x' => 464.123,'y' => 580.007 ]
['x' => 464.212,'y' => 579.879 ]
['x' => 464.263,'y' => 579.892 ]
['x' => 464.301,'y' => 579.918 ]
['x' => 464.314,'y' => 579.879 ]
['x' => 464.518,'y' => 579.777 ]
['x' => 464.582,'y' => 579.790 ]
['x' => 464.620,'y' => 579.828 ]
['x' => 464.761,'y' => 579.816 ]
['x' => 464.799,'y' => 579.828 ]
['x' => 464.825,'y' => 579.892 ]
['x' => 464.837,'y' => 579.943 ]
['x' => 464.863,'y' => 579.969 ]
['x' => 464.901,'y' => 579.969 ]
['x' => 464.927,'y' => 579.854 ]
['x' => 464.901,'y' => 579.816 ]
['x' => 464.889,'y' => 579.752 ]
['x' => 464.940,'y' => 579.701 ]
['x' => 465.054,'y' => 579.650 ]
['x' => 465.131,'y' => 579.675 ]
['x' => 465.246,'y' => 579.662 ]
['x' => 465.310,'y' => 579.611 ]
['x' => 465.374,'y' => 579.484 ]
['x' => 465.399,'y' => 579.535 ]
['x' => 465.412,'y' => 579.445 ]
['x' => 465.552,'y' => 579.369 ]
['x' => 465.552,'y' => 579.280 ]
['x' => 465.680,'y' => 579.305 ]
['x' => 465.680,'y' => 579.229 ]
['x' => 465.759,'y' => 579.329 ]
['x' => 465.912,'y' => 579.252 ]
['x' => 465.988,'y' => 579.278 ]
['x' => 466.132,'y' => 579.131 ]
['x' => 466.119,'y' => 579.041 ]
['x' => 466.196,'y' => 578.965 ]
['x' => 466.196,'y' => 578.926 ]
['x' => 466.327,'y' => 578.786 ]
['x' => 466.516,'y' => 578.543 ]
['x' => 466.542,'y' => 578.416 ]
['x' => 466.580,'y' => 578.466 ]
['x' => 466.631,'y' => 578.454 ]
['x' => 466.695,'y' => 578.326 ]
['x' => 466.835,'y' => 578.173 ]
['x' => 466.925,'y' => 578.173 ]
['x' => 466.912,'y' => 578.058 ]
['x' => 467.014,'y' => 578.083 ]
['x' => 467.033,'y' => 578.016 ]
['x' => 467.250,'y' => 577.824 ]
['x' => 467.288,'y' => 577.850 ]
['x' => 467.275,'y' => 577.965 ]
['x' => 467.416,'y' => 577.939 ]
['x' => 467.429,'y' => 577.990 ]
['x' => 467.467,'y' => 578.003 ]
['x' => 467.505,'y' => 577.965 ]
['x' => 467.518,'y' => 578.003 ]
['x' => 467.582,'y' => 578.016 ]
['x' => 467.607,'y' => 578.042 ]
['x' => 467.661,'y' => 578.111 ]
['x' => 467.944,'y' => 578.028 ]
['x' => 467.891,'y' => 577.884 ]
['x' => 467.888,'y' => 577.761 ]
['x' => 467.965,'y' => 577.773 ]
['x' => 467.990,'y' => 577.710 ]
['x' => 468.080,'y' => 577.671 ]
['x' => 468.207,'y' => 577.671 ]
['x' => 468.233,'y' => 577.709 ]
['x' => 468.220,'y' => 577.812 ]
['x' => 468.156,'y' => 577.863 ]
['x' => 468.169,'y' => 577.927 ]
['x' => 468.105,'y' => 578.016 ]
['x' => 468.182,'y' => 578.016 ]
['x' => 468.309,'y' => 577.901 ]
['x' => 468.411,'y' => 577.722 ]
['x' => 468.514,'y' => 577.697 ]
['x' => 468.616,'y' => 577.595 ]
['x' => 468.616,'y' => 577.531 ]
['x' => 468.679,'y' => 577.505 ]
['x' => 468.782,'y' => 577.288 ]
['x' => 468.922,'y' => 577.288 ]
['x' => 468.999,'y' => 577.148 ]
['x' => 469.139,'y' => 577.059 ]
['x' => 469.216,'y' => 577.059 ]
['x' => 469.254,'y' => 577.097 ]
['x' => 469.369,'y' => 577.110 ]
['x' => 469.433,'y' => 576.880 ]
['x' => 469.650,'y' => 576.752 ]
['x' => 469.764,'y' => 576.561 ]
['x' => 469.803,'y' => 576.586 ]
['x' => 469.803,'y' => 576.637 ]
['x' => 469.841,'y' => 576.663 ]
['x' => 469.905,'y' => 576.650 ]
['x' => 469.942,'y' => 576.569 ]
['x' => 469.981,'y' => 576.612 ]
['x' => 470.020,'y' => 576.599 ]
['x' => 470.020,'y' => 576.484 ]
['x' => 470.058,'y' => 576.459 ]
['x' => 470.045,'y' => 576.395 ]
['x' => 470.020,'y' => 576.357 ]
['x' => 470.020,'y' => 576.293 ]
['x' => 470.058,'y' => 576.229 ]
['x' => 470.313,'y' => 576.191 ]
['x' => 470.390,'y' => 576.152 ]
['x' => 470.415,'y' => 576.101 ]
['x' => 470.390,'y' => 576.076 ]
['x' => 470.505,'y' => 575.974 ]
['x' => 470.505,'y' => 576.050 ]
['x' => 470.466,'y' => 576.140 ]
['x' => 470.518,'y' => 576.178 ]
['x' => 470.518,'y' => 576.216 ]
['x' => 470.479,'y' => 576.229 ]
['x' => 470.479,'y' => 576.446 ]
['x' => 470.390,'y' => 576.535 ]
['x' => 470.415,'y' => 576.586 ]
['x' => 470.415,'y' => 576.663 ]
['x' => 470.339,'y' => 576.701 ]
['x' => 470.339,'y' => 576.778 ]
['x' => 470.428,'y' => 576.854 ]
['x' => 470.403,'y' => 576.982 ]
['x' => 470.581,'y' => 576.956 ]
['x' => 470.530,'y' => 577.059 ]
['x' => 470.543,'y' => 577.122 ]
['x' => 470.581,'y' => 577.122 ]
['x' => 470.594,'y' => 577.084 ]
['x' => 470.632,'y' => 577.084 ]
['x' => 470.645,'y' => 577.122 ]
['x' => 470.683,'y' => 577.122 ]
['x' => 470.786,'y' => 577.084 ]
['x' => 470.862,'y' => 577.084 ]
['x' => 470.951,'y' => 577.033 ]
['x' => 471.028,'y' => 577.046 ]
['x' => 471.054,'y' => 577.084 ]
['x' => 471.105,'y' => 577.084 ]
['x' => 471.168,'y' => 577.046 ]
['x' => 471.169,'y' => 576.944 ]
['x' => 471.207,'y' => 576.956 ]
['x' => 471.258,'y' => 576.995 ]
['x' => 471.283,'y' => 577.033 ]
['x' => 471.385,'y' => 577.059 ]
['x' => 471.411,'y' => 577.084 ]
['x' => 471.436,'y' => 577.110 ]
['x' => 471.475,'y' => 577.122 ]
['x' => 471.526,'y' => 577.148 ]
