x,y
['x' => 233.896,'y' => 460.342 ]
['x' => 233.981,'y' => 460.135 ]
['x' => 234.166,'y' => 459.858 ]
['x' => 234.335,'y' => 459.590 ]
['x' => 234.620,'y' => 459.262 ]
['x' => 234.872,'y' => 458.782 ]
['x' => 235.003,'y' => 458.506 ]
['x' => 235.077,'y' => 458.171 ]
['x' => 235.117,'y' => 458.012 ]
['x' => 235.130,'y' => 457.906 ]
['x' => 235.169,'y' => 457.828 ]
['x' => 235.400,'y' => 457.722 ]
['x' => 235.580,'y' => 457.661 ]
['x' => 235.765,'y' => 457.604 ]
['x' => 235.825,'y' => 457.592 ]
['x' => 235.873,'y' => 457.595 ]
['x' => 235.903,'y' => 457.602 ]
['x' => 236.004,'y' => 457.546 ]
['x' => 236.088,'y' => 457.443 ]
['x' => 236.148,'y' => 457.297 ]
['x' => 236.219,'y' => 457.248 ]
['x' => 236.293,'y' => 457.251 ]
['x' => 236.350,'y' => 457.302 ]
['x' => 236.397,'y' => 457.350 ]
['x' => 236.425,'y' => 457.373 ]
['x' => 236.500,'y' => 457.350 ]
['x' => 236.547,'y' => 457.315 ]
['x' => 236.643,'y' => 457.285 ]
['x' => 236.749,'y' => 457.288 ]
['x' => 236.842,'y' => 457.327 ]
['x' => 236.886,'y' => 457.376 ]
['x' => 236.909,'y' => 457.458 ]
['x' => 236.914,'y' => 457.539 ]
['x' => 236.840,'y' => 457.668 ]
['x' => 236.618,'y' => 457.945 ]
['x' => 236.510,'y' => 458.127 ]
['x' => 236.440,'y' => 458.270 ]
['x' => 236.433,'y' => 458.347 ]
['x' => 236.431,'y' => 458.429 ]
['x' => 236.461,'y' => 458.504 ]
['x' => 236.493,'y' => 458.547 ]
['x' => 236.524,'y' => 458.570 ]
['x' => 236.565,'y' => 458.566 ]
['x' => 236.671,'y' => 458.483 ]
['x' => 236.731,'y' => 458.404 ]
['x' => 236.803,'y' => 458.321 ]
['x' => 236.847,'y' => 458.248 ]
['x' => 236.994,'y' => 458.067 ]
['x' => 237.066,'y' => 458.042 ]
['x' => 237.132,'y' => 458.042 ]
['x' => 237.160,'y' => 458.070 ]
['x' => 237.181,'y' => 458.104 ]
['x' => 237.199,'y' => 458.261 ]
['x' => 237.140,'y' => 458.616 ]
['x' => 237.107,'y' => 459.009 ]
['x' => 237.031,'y' => 459.445 ]
['x' => 237.020,'y' => 459.793 ]
['x' => 237.054,'y' => 459.985 ]
['x' => 237.091,'y' => 460.044 ]
['x' => 237.135,'y' => 460.100 ]
['x' => 237.195,'y' => 460.171 ]
['x' => 237.209,'y' => 460.245 ]
['x' => 237.350,'y' => 460.333 ]
['x' => 237.377,'y' => 460.402 ]
['x' => 237.410,'y' => 460.482 ]
['x' => 237.449,'y' => 460.511 ]
['x' => 237.541,'y' => 460.517 ]
['x' => 237.658,'y' => 460.538 ]
['x' => 237.753,'y' => 460.596 ]
['x' => 237.804,'y' => 460.670 ]
['x' => 237.808,'y' => 460.780 ]
['x' => 237.758,'y' => 460.884 ]
['x' => 237.621,'y' => 461.399 ]
['x' => 237.553,'y' => 461.509 ]
['x' => 237.448,'y' => 461.733 ]
['x' => 237.398,'y' => 461.814 ]
['x' => 237.414,'y' => 461.927 ]
['x' => 237.416,'y' => 462.000 ]
['x' => 237.379,'y' => 462.120 ]
['x' => 237.264,'y' => 462.418 ]
['x' => 237.237,'y' => 462.506 ]
['x' => 237.237,'y' => 462.549 ]
['x' => 237.192,'y' => 462.684 ]
['x' => 237.165,'y' => 462.803 ]
['x' => 237.144,'y' => 462.921 ]
['x' => 237.070,'y' => 463.061 ]
['x' => 236.911,'y' => 463.177 ]
['x' => 236.789,'y' => 463.329 ]
['x' => 236.722,'y' => 463.565 ]
['x' => 236.697,'y' => 463.719 ]
['x' => 236.701,'y' => 463.812 ]
['x' => 236.613,'y' => 463.948 ]
['x' => 236.290,'y' => 464.236 ]
['x' => 236.180,'y' => 464.270 ]
['x' => 235.922,'y' => 464.369 ]
['x' => 235.845,'y' => 464.478 ]
['x' => 235.861,'y' => 464.536 ]
['x' => 235.875,'y' => 464.614 ]
['x' => 235.857,'y' => 464.667 ]
['x' => 235.832,'y' => 464.704 ]
['x' => 235.762,'y' => 464.769 ]
['x' => 235.691,'y' => 464.806 ]
['x' => 235.654,'y' => 464.833 ]
['x' => 235.659,'y' => 464.896 ]
['x' => 235.638,'y' => 464.955 ]
['x' => 235.589,'y' => 465.000 ]
['x' => 235.529,'y' => 465.031 ]
['x' => 235.264,'y' => 465.172 ]
['x' => 235.179,'y' => 465.283 ]
['x' => 235.110,'y' => 465.412 ]
['x' => 235.073,'y' => 465.474 ]
['x' => 235.059,'y' => 465.526 ]
['x' => 235.015,'y' => 465.576 ]
['x' => 234.955,'y' => 465.627 ]
['x' => 234.890,'y' => 465.925 ]
['x' => 234.920,'y' => 466.058 ]
['x' => 234.899,'y' => 466.203 ]
['x' => 234.884,'y' => 466.257 ]
['x' => 234.833,'y' => 466.351 ]
['x' => 234.756,'y' => 466.999 ]
['x' => 234.756,'y' => 467.313 ]
['x' => 234.722,'y' => 467.549 ]
['x' => 234.611,'y' => 467.940 ]
['x' => 234.558,'y' => 468.134 ]
['x' => 234.537,'y' => 468.256 ]
['x' => 234.501,'y' => 468.305 ]
['x' => 234.431,'y' => 468.370 ]
['x' => 234.297,'y' => 468.476 ]
['x' => 234.270,'y' => 468.550 ]
['x' => 234.240,'y' => 468.630 ]
['x' => 234.210,'y' => 468.663 ]
['x' => 234.101,'y' => 468.783 ]
['x' => 234.097,'y' => 468.854 ]
['x' => 234.131,'y' => 468.907 ]
['x' => 234.162,'y' => 468.986 ]
['x' => 234.159,'y' => 469.036 ]
['x' => 234.162,'y' => 469.083 ]
['x' => 234.247,'y' => 469.161 ]
['x' => 234.275,'y' => 469.218 ]
['x' => 234.279,'y' => 469.267 ]
['x' => 234.275,'y' => 469.343 ]
['x' => 234.240,'y' => 469.394 ]
['x' => 234.201,'y' => 469.433 ]
['x' => 234.178,'y' => 469.466 ]
['x' => 234.027,'y' => 469.678 ]
['x' => 233.878,'y' => 469.790 ]
['x' => 233.797,'y' => 469.828 ]
['x' => 233.744,'y' => 469.880 ]
['x' => 233.716,'y' => 469.915 ]
['x' => 233.665,'y' => 470.010 ]
['x' => 233.559,'y' => 470.227 ]
['x' => 233.467,'y' => 470.317 ]
['x' => 233.418,'y' => 470.384 ]
['x' => 233.391,'y' => 470.418 ]
['x' => 233.269,'y' => 470.700 ]
['x' => 233.216,'y' => 470.764 ]
['x' => 233.197,'y' => 470.792 ]
['x' => 233.192,'y' => 470.835 ]
['x' => 233.192,'y' => 470.880 ]
['x' => 233.179,'y' => 470.916 ]
['x' => 233.140,'y' => 470.967 ]
['x' => 233.102,'y' => 470.985 ]
['x' => 232.980,'y' => 471.099 ]
['x' => 232.950,'y' => 471.221 ]
['x' => 232.934,'y' => 471.309 ]
['x' => 232.897,'y' => 471.422 ]
['x' => 232.863,'y' => 471.477 ]
['x' => 232.840,'y' => 471.518 ]
['x' => 232.724,'y' => 471.825 ]
['x' => 232.683,'y' => 471.961 ]
['x' => 232.676,'y' => 472.035 ]
['x' => 232.478,'y' => 472.940 ]
['x' => 232.447,'y' => 473.098 ]
['x' => 232.441,'y' => 473.138 ]
['x' => 232.392,'y' => 473.405 ]
['x' => 232.372,'y' => 473.544 ]
['x' => 232.274,'y' => 473.715 ]
['x' => 232.249,'y' => 473.786 ]
['x' => 232.240,'y' => 473.853 ]
['x' => 232.279,'y' => 473.924 ]
['x' => 232.318,'y' => 474.008 ]
['x' => 232.335,'y' => 474.090 ]
['x' => 232.344,'y' => 474.166 ]
['x' => 232.399,'y' => 474.249 ]
['x' => 232.471,'y' => 474.287 ]
['x' => 232.568,'y' => 474.249 ]
['x' => 232.643,'y' => 474.219 ]
['x' => 232.803,'y' => 474.219 ]
['x' => 232.835,'y' => 474.254 ]
['x' => 232.863,'y' => 474.466 ]
['x' => 232.867,'y' => 474.644 ]
['x' => 232.920,'y' => 474.766 ]
['x' => 232.950,'y' => 474.833 ]
['x' => 233.024,'y' => 474.888 ]
['x' => 233.029,'y' => 474.933 ]
['x' => 232.974,'y' => 475.145 ]
['x' => 232.936,'y' => 475.244 ]
['x' => 232.907,'y' => 475.470 ]
['x' => 232.925,'y' => 475.719 ]
['x' => 232.946,'y' => 475.804 ]
['x' => 232.948,'y' => 475.950 ]
['x' => 232.916,'y' => 476.076 ]
['x' => 232.893,'y' => 476.263 ]
['x' => 232.870,'y' => 476.291 ]
['x' => 232.847,'y' => 476.317 ]
['x' => 232.784,'y' => 476.414 ]
['x' => 232.798,'y' => 476.492 ]
['x' => 232.819,'y' => 476.595 ]
['x' => 232.810,'y' => 476.653 ]
['x' => 232.777,'y' => 476.723 ]
['x' => 232.773,'y' => 476.776 ]
['x' => 232.817,'y' => 476.843 ]
['x' => 232.830,'y' => 476.930 ]
['x' => 232.816,'y' => 476.986 ]
['x' => 232.777,'y' => 477.075 ]
['x' => 232.761,'y' => 477.179 ]
['x' => 232.814,'y' => 477.223 ]
['x' => 232.883,'y' => 477.334 ]
['x' => 232.890,'y' => 477.403 ]
['x' => 232.883,'y' => 477.502 ]
['x' => 232.914,'y' => 477.567 ]
['x' => 232.936,'y' => 477.594 ]
['x' => 232.994,'y' => 477.920 ]
['x' => 233.011,'y' => 478.121 ]
['x' => 233.061,'y' => 478.227 ]
['x' => 233.042,'y' => 478.309 ]
['x' => 233.054,'y' => 478.392 ]
['x' => 233.020,'y' => 478.425 ]
['x' => 233.031,'y' => 478.501 ]
['x' => 232.992,'y' => 478.520 ]
['x' => 232.973,'y' => 478.549 ]
['x' => 232.971,'y' => 478.586 ]
['x' => 233.003,'y' => 478.633 ]
['x' => 233.047,'y' => 478.656 ]
['x' => 233.080,'y' => 478.702 ]
['x' => 233.116,'y' => 478.730 ]
['x' => 233.118,'y' => 478.732 ]
['x' => 233.144,'y' => 478.748 ]
['x' => 233.170,'y' => 478.782 ]
['x' => 233.176,'y' => 478.813 ]
['x' => 233.179,'y' => 478.845 ]
['x' => 233.165,'y' => 478.880 ]
['x' => 233.091,'y' => 478.884 ]
['x' => 233.047,'y' => 478.898 ]
['x' => 233.012,'y' => 478.923 ]
['x' => 232.974,'y' => 478.958 ]
['x' => 232.957,'y' => 478.988 ]
['x' => 232.918,'y' => 479.018 ]
['x' => 232.893,'y' => 479.094 ]
['x' => 232.914,'y' => 479.144 ]
['x' => 232.973,'y' => 479.110 ]
['x' => 233.024,'y' => 479.083 ]
['x' => 233.082,'y' => 479.059 ]
['x' => 233.119,'y' => 479.059 ]
['x' => 233.123,'y' => 479.098 ]
['x' => 233.151,'y' => 479.112 ]
['x' => 233.188,'y' => 479.108 ]
['x' => 233.236,'y' => 479.083 ]
['x' => 233.273,'y' => 479.050 ]
['x' => 233.312,'y' => 479.043 ]
['x' => 233.361,'y' => 479.041 ]
['x' => 233.425,'y' => 479.029 ]
['x' => 233.520,'y' => 478.955 ]
['x' => 233.591,'y' => 478.923 ]
['x' => 233.651,'y' => 478.912 ]
['x' => 233.711,'y' => 478.937 ]
['x' => 233.719,'y' => 478.974 ]
['x' => 233.695,'y' => 479.032 ]
['x' => 233.682,'y' => 479.069 ]
['x' => 233.698,'y' => 479.105 ]
['x' => 233.760,'y' => 479.099 ]
['x' => 233.829,'y' => 479.087 ]
['x' => 233.892,'y' => 479.103 ]
['x' => 234.228,'y' => 479.165 ]
['x' => 234.304,'y' => 479.188 ]
['x' => 234.341,'y' => 479.253 ]
['x' => 234.365,'y' => 479.309 ]
['x' => 234.395,'y' => 479.361 ]
['x' => 234.406,'y' => 479.401 ]
['x' => 234.433,'y' => 479.560 ]
['x' => 234.454,'y' => 479.670 ]
['x' => 234.471,'y' => 479.788 ]
['x' => 234.611,'y' => 480.091 ]
['x' => 234.656,'y' => 480.124 ]
['x' => 234.703,'y' => 480.159 ]
['x' => 234.770,'y' => 480.201 ]
['x' => 234.860,'y' => 480.227 ]
['x' => 234.973,'y' => 480.201 ]
['x' => 235.045,'y' => 480.181 ]
['x' => 235.186,'y' => 480.144 ]
['x' => 235.294,'y' => 480.132 ]
['x' => 235.615,'y' => 480.139 ]
['x' => 235.813,'y' => 480.153 ]
['x' => 236.081,'y' => 480.227 ]
['x' => 236.187,'y' => 480.312 ]
['x' => 236.247,'y' => 480.395 ]
['x' => 236.337,'y' => 480.476 ]
['x' => 236.438,'y' => 480.642 ]
['x' => 236.544,'y' => 480.762 ]
['x' => 236.651,'y' => 480.863 ]
['x' => 236.704,'y' => 480.926 ]
['x' => 236.786,'y' => 481.076 ]
['x' => 236.810,'y' => 481.304 ]
['x' => 236.844,'y' => 481.643 ]
['x' => 236.846,'y' => 481.844 ]
['x' => 236.853,'y' => 482.031 ]
['x' => 236.830,'y' => 482.323 ]
['x' => 236.812,'y' => 482.510 ]
['x' => 236.794,'y' => 482.775 ]
['x' => 236.764,'y' => 482.896 ]
['x' => 236.766,'y' => 482.997 ]
['x' => 236.768,'y' => 483.052 ]
['x' => 236.764,'y' => 483.292 ]
['x' => 236.757,'y' => 483.454 ]
['x' => 236.773,'y' => 483.520 ]
['x' => 236.807,'y' => 483.611 ]
['x' => 236.824,'y' => 483.657 ]
['x' => 236.824,'y' => 483.753 ]
['x' => 236.839,'y' => 483.798 ]
['x' => 236.936,'y' => 483.952 ]
['x' => 237.019,'y' => 484.090 ]
['x' => 237.098,'y' => 484.240 ]
['x' => 237.109,'y' => 484.330 ]
['x' => 237.036,'y' => 484.427 ]
['x' => 236.953,'y' => 484.476 ]
['x' => 236.787,'y' => 484.506 ]
['x' => 236.687,'y' => 484.513 ]
['x' => 236.579,'y' => 484.545 ]
['x' => 236.221,'y' => 484.626 ]
['x' => 236.175,'y' => 484.667 ]
['x' => 236.141,'y' => 484.773 ]
['x' => 236.154,'y' => 484.971 ]
['x' => 236.240,'y' => 485.167 ]
['x' => 236.373,'y' => 485.288 ]
['x' => 236.387,'y' => 485.347 ]
['x' => 236.480,'y' => 485.403 ]
['x' => 236.646,'y' => 485.445 ]
['x' => 236.770,'y' => 485.458 ]
['x' => 236.952,'y' => 485.500 ]
['x' => 237.298,'y' => 485.636 ]
['x' => 237.486,'y' => 485.617 ]
['x' => 237.686,'y' => 485.573 ]
['x' => 237.846,'y' => 485.599 ]
['x' => 238.166,'y' => 485.941 ]
['x' => 238.418,'y' => 486.176 ]
['x' => 238.470,'y' => 486.443 ]
['x' => 238.452,'y' => 486.535 ]
['x' => 238.493,'y' => 486.586 ]
['x' => 238.598,'y' => 486.621 ]
['x' => 238.646,'y' => 486.671 ]
['x' => 238.704,'y' => 486.688 ]
['x' => 238.784,'y' => 486.722 ]
['x' => 238.847,'y' => 486.764 ]
['x' => 238.883,'y' => 486.783 ]
['x' => 238.872,'y' => 486.866 ]
['x' => 238.831,'y' => 486.889 ]
['x' => 238.793,'y' => 486.926 ]
['x' => 238.801,'y' => 486.986 ]
['x' => 238.851,'y' => 487.013 ]
['x' => 238.913,'y' => 487.036 ]
['x' => 238.946,'y' => 487.096 ]
['x' => 239.004,'y' => 487.094 ]
['x' => 239.056,'y' => 487.122 ]
['x' => 239.056,'y' => 487.225 ]
['x' => 238.966,'y' => 487.597 ]
['x' => 238.980,'y' => 487.684 ]
['x' => 239.012,'y' => 487.698 ]
['x' => 239.061,'y' => 487.754 ]
['x' => 239.087,'y' => 487.830 ]
['x' => 239.084,'y' => 487.892 ]
['x' => 239.035,'y' => 487.926 ]
['x' => 238.957,'y' => 487.947 ]
['x' => 238.756,'y' => 487.948 ]
['x' => 238.533,'y' => 487.873 ]
['x' => 238.477,'y' => 487.862 ]
['x' => 238.456,'y' => 487.887 ]
['x' => 238.438,'y' => 487.929 ]
['x' => 238.401,'y' => 487.968 ]
['x' => 238.325,'y' => 487.993 ]
['x' => 238.295,'y' => 488.007 ]
['x' => 238.265,'y' => 488.040 ]
['x' => 238.274,'y' => 488.084 ]
['x' => 238.313,'y' => 488.132 ]
['x' => 238.457,'y' => 488.141 ]
['x' => 238.791,'y' => 488.120 ]
['x' => 239.012,'y' => 488.130 ]
['x' => 239.080,'y' => 488.148 ]
['x' => 239.117,'y' => 488.199 ]
['x' => 239.183,'y' => 488.201 ]
['x' => 239.227,'y' => 488.219 ]
['x' => 239.223,'y' => 488.261 ]
['x' => 239.209,'y' => 488.302 ]
['x' => 239.340,'y' => 488.392 ]
['x' => 239.497,'y' => 488.482 ]
['x' => 239.561,'y' => 488.619 ]
['x' => 239.681,'y' => 488.941 ]
['x' => 239.693,'y' => 489.061 ]
['x' => 239.848,'y' => 489.421 ]
['x' => 239.832,'y' => 489.468 ]
['x' => 239.816,'y' => 489.495 ]
['x' => 239.834,'y' => 489.537 ]
['x' => 239.880,'y' => 489.553 ]
['x' => 239.947,'y' => 489.555 ]
['x' => 239.998,'y' => 489.562 ]
['x' => 240.065,'y' => 489.587 ]
['x' => 240.122,'y' => 489.652 ]
['x' => 240.120,'y' => 489.712 ]
['x' => 240.110,'y' => 489.959 ]
['x' => 240.164,'y' => 490.217 ]
['x' => 240.200,'y' => 490.294 ]
['x' => 240.448,'y' => 490.397 ]
['x' => 240.703,'y' => 490.460 ]
['x' => 240.809,'y' => 490.457 ]
['x' => 240.927,'y' => 490.455 ]
['x' => 241.197,'y' => 490.533 ]
['x' => 241.363,'y' => 490.642 ]
['x' => 241.425,'y' => 490.736 ]
['x' => 241.513,'y' => 490.762 ]
['x' => 241.756,'y' => 490.815 ]
['x' => 241.991,'y' => 490.911 ]
['x' => 242.148,'y' => 491.057 ]
['x' => 242.175,'y' => 491.172 ]
['x' => 242.150,'y' => 491.235 ]
['x' => 242.111,'y' => 491.285 ]
['x' => 242.050,'y' => 491.302 ]
['x' => 241.954,'y' => 491.327 ]
['x' => 241.882,'y' => 491.338 ]
['x' => 241.707,'y' => 491.361 ]
['x' => 241.631,'y' => 491.380 ]
['x' => 241.545,'y' => 491.394 ]
['x' => 241.495,'y' => 491.394 ]
['x' => 241.455,'y' => 491.385 ]
['x' => 241.432,'y' => 491.357 ]
['x' => 241.416,'y' => 491.308 ]
['x' => 241.393,'y' => 491.265 ]
['x' => 241.336,'y' => 491.242 ]
['x' => 241.308,'y' => 491.267 ]
['x' => 241.271,'y' => 491.313 ]
['x' => 241.252,'y' => 491.354 ]
['x' => 241.204,'y' => 491.392 ]
['x' => 241.158,'y' => 491.407 ]
['x' => 241.036,'y' => 491.435 ]
['x' => 241.005,'y' => 491.463 ]
['x' => 240.856,'y' => 491.518 ]
['x' => 240.837,'y' => 491.571 ]
['x' => 240.856,'y' => 491.655 ]
['x' => 240.907,'y' => 491.749 ]
['x' => 240.927,'y' => 491.820 ]
['x' => 240.895,'y' => 491.860 ]
['x' => 240.819,'y' => 491.894 ]
['x' => 240.763,'y' => 491.924 ]
['x' => 240.678,'y' => 491.986 ]
['x' => 240.618,'y' => 492.102 ]
['x' => 240.604,'y' => 492.173 ]
['x' => 240.577,'y' => 492.280 ]
['x' => 240.609,'y' => 492.344 ]
['x' => 240.621,'y' => 492.351 ]
['x' => 240.719,'y' => 492.408 ]
['x' => 240.817,'y' => 492.520 ]
['x' => 240.816,'y' => 492.563 ]
['x' => 240.780,'y' => 492.648 ]
['x' => 240.798,'y' => 492.702 ]
['x' => 240.899,'y' => 492.775 ]
['x' => 240.959,'y' => 492.858 ]
['x' => 241.114,'y' => 492.967 ]
['x' => 241.312,'y' => 493.025 ]
['x' => 242.094,'y' => 493.242 ]
['x' => 242.164,'y' => 493.244 ]
['x' => 242.228,'y' => 493.258 ]
['x' => 242.284,'y' => 493.272 ]
['x' => 242.343,'y' => 493.336 ]
['x' => 242.335,'y' => 493.368 ]
['x' => 242.272,'y' => 493.440 ]
['x' => 242.240,'y' => 493.463 ]
['x' => 242.200,'y' => 493.490 ]
['x' => 242.226,'y' => 493.613 ]
['x' => 242.307,'y' => 493.659 ]
['x' => 242.558,'y' => 493.781 ]
['x' => 242.627,'y' => 493.839 ]
['x' => 242.650,'y' => 493.933 ]
['x' => 242.704,'y' => 493.994 ]
['x' => 242.791,'y' => 494.019 ]
['x' => 242.807,'y' => 494.049 ]
['x' => 242.810,'y' => 494.106 ]
['x' => 242.771,'y' => 494.143 ]
['x' => 242.699,'y' => 494.148 ]
['x' => 242.616,'y' => 494.178 ]
['x' => 242.565,'y' => 494.233 ]
['x' => 242.507,'y' => 494.317 ]
['x' => 242.517,'y' => 494.365 ]
['x' => 242.298,'y' => 494.466 ]
['x' => 241.982,'y' => 494.496 ]
['x' => 241.732,'y' => 494.469 ]
['x' => 241.651,'y' => 494.556 ]
['x' => 241.538,'y' => 494.662 ]
['x' => 241.440,'y' => 494.701 ]
['x' => 241.419,'y' => 494.741 ]
['x' => 241.361,'y' => 494.870 ]
['x' => 241.358,'y' => 494.934 ]
['x' => 241.278,'y' => 495.190 ]
['x' => 241.232,'y' => 495.288 ]
['x' => 241.105,'y' => 495.463 ]
['x' => 241.068,'y' => 495.520 ]
['x' => 241.035,'y' => 495.717 ]
['x' => 241.132,'y' => 495.722 ]
['x' => 241.206,'y' => 495.845 ]
['x' => 241.271,'y' => 495.910 ]
['x' => 241.331,'y' => 495.978 ]
['x' => 241.412,'y' => 496.131 ]
['x' => 241.392,'y' => 496.209 ]
['x' => 241.392,'y' => 496.251 ]
['x' => 241.370,'y' => 496.300 ]
['x' => 241.270,'y' => 496.419 ]
['x' => 241.213,'y' => 496.470 ]
['x' => 241.203,'y' => 496.521 ]
['x' => 241.106,'y' => 496.591 ]
['x' => 241.027,'y' => 496.593 ]
['x' => 240.933,'y' => 496.577 ]
['x' => 240.852,'y' => 496.511 ]
['x' => 240.763,'y' => 496.424 ]
['x' => 240.651,'y' => 496.340 ]
['x' => 240.588,'y' => 496.301 ]
['x' => 240.519,'y' => 496.261 ]
['x' => 240.376,'y' => 496.214 ]
['x' => 240.047,'y' => 496.220 ]
['x' => 239.703,'y' => 496.095 ]
['x' => 239.437,'y' => 496.107 ]
['x' => 239.342,'y' => 496.138 ]
['x' => 239.241,'y' => 496.162 ]
['x' => 239.096,'y' => 496.201 ]
['x' => 238.645,'y' => 496.239 ]
['x' => 238.459,'y' => 496.199 ]
['x' => 238.326,'y' => 496.167 ]
['x' => 238.118,'y' => 496.080 ]
['x' => 237.975,'y' => 496.042 ]
['x' => 237.706,'y' => 495.985 ]
['x' => 237.318,'y' => 495.981 ]
['x' => 237.210,'y' => 495.946 ]
['x' => 237.047,'y' => 495.929 ]
['x' => 236.836,'y' => 495.937 ]
['x' => 236.696,'y' => 495.981 ]
['x' => 236.617,'y' => 496.052 ]
['x' => 236.566,'y' => 496.092 ]
['x' => 236.481,'y' => 496.179 ]
['x' => 236.402,'y' => 496.441 ]
['x' => 236.399,'y' => 496.541 ]
['x' => 236.397,'y' => 496.589 ]
['x' => 236.482,'y' => 497.170 ]
['x' => 236.408,'y' => 497.301 ]
['x' => 236.281,'y' => 497.382 ]
['x' => 235.981,'y' => 497.311 ]
['x' => 235.723,'y' => 497.324 ]
['x' => 235.583,'y' => 497.419 ]
['x' => 235.569,'y' => 497.526 ]
['x' => 235.982,'y' => 497.921 ]
['x' => 236.123,'y' => 498.044 ]
['x' => 236.216,'y' => 498.178 ]
['x' => 236.184,'y' => 498.376 ]
['x' => 236.347,'y' => 498.524 ]
['x' => 236.641,'y' => 498.544 ]
['x' => 236.787,'y' => 498.644 ]
['x' => 236.915,'y' => 498.818 ]
['x' => 237.098,'y' => 499.270 ]
['x' => 237.172,'y' => 499.405 ]
['x' => 237.252,'y' => 499.618 ]
['x' => 237.295,'y' => 499.951 ]
['x' => 237.440,'y' => 501.098 ]
['x' => 237.541,'y' => 501.705 ]
['x' => 237.721,'y' => 503.070 ]
['x' => 237.709,'y' => 503.482 ]
['x' => 237.667,'y' => 503.906 ]
['x' => 237.510,'y' => 504.452 ]
['x' => 237.323,'y' => 504.697 ]
['x' => 237.133,'y' => 504.777 ]
['x' => 237.076,'y' => 504.814 ]
['x' => 237.036,'y' => 504.893 ]
['x' => 237.004,'y' => 505.012 ]
['x' => 236.875,'y' => 505.116 ]
['x' => 236.776,'y' => 505.108 ]
['x' => 236.671,'y' => 505.025 ]
['x' => 236.391,'y' => 504.742 ]
['x' => 236.161,'y' => 504.949 ]
['x' => 235.961,'y' => 504.945 ]
['x' => 235.849,'y' => 504.784 ]
['x' => 235.776,'y' => 504.724 ]
['x' => 235.662,'y' => 504.778 ]
['x' => 235.577,'y' => 504.841 ]
['x' => 235.324,'y' => 504.805 ]
['x' => 234.944,'y' => 504.696 ]
['x' => 234.859,'y' => 504.582 ]
['x' => 234.807,'y' => 504.503 ]
